iteration,source,alpha
190,CALCE_CX2_34.pkl,0.2729426622390747
190,CALCE_CX2_35.pkl,0.14585310220718384
190,CALCE_CX2_36.pkl,0.0
190,CALCE_CX2_38.pkl,0.5310676097869873
200,CALCE_CX2_16.pkl,0.051199447363615036
200,CALCE_CX2_33.pkl,1.6204775290716222e-18
200,CALCE_CX2_34.pkl,0.27528253197669983
200,CALCE_CX2_35.pkl,0.14758342504501343
200,CALCE_CX2_36.pkl,0.0
200,CALCE_CX2_38.pkl,0.5259345769882202
210,CALCE_CX2_16.pkl,0.049178484827280045
210,CALCE_CX2_33.pkl,1.694941465186988e-18
210,CALCE_CX2_34.pkl,0.269980788230896
210,CALCE_CX2_35.pkl,0.14406374096870422
210,CALCE_CX2_36.pkl,0.0
210,CALCE_CX2_38.pkl,0.5367769598960876
220,CALCE_CX2_16.pkl,0.04697154834866524
220,CALCE_CX2_33.pkl,1.757834075110926e-18
220,CALCE_CX2_34.pkl,0.26489493250846863
220,CALCE_CX2_35.pkl,0.1403060108423233
220,CALCE_CX2_36.pkl,0.0
220,CALCE_CX2_38.pkl,0.5478274822235107
230,CALCE_CX2_16.pkl,0.044143225997686386
230,CALCE_CX2_33.pkl,1.8189306691298584e-18
230,CALCE_CX2_34.pkl,0.25912362337112427
230,CALCE_CX2_35.pkl,0.1355886161327362
230,CALCE_CX2_36.pkl,0.0
230,CALCE_CX2_38.pkl,0.5611445307731628
240,CALCE_CX2_16.pkl,0.04370756819844246
240,CALCE_CX2_33.pkl,1.824645453186834e-18
240,CALCE_CX2_34.pkl,0.2582995891571045
240,CALCE_CX2_35.pkl,0.13487493991851807
240,CALCE_CX2_36.pkl,0.0
240,CALCE_CX2_38.pkl,0.5631179213523865
250,CALCE_CX2_16.pkl,0.04273242875933647
250,CALCE_CX2_33.pkl,1.840605903106045e-18
250,CALCE_CX2_34.pkl,0.2557268738746643
250,CALCE_CX2_35.pkl,0.13312025368213654
250,CALCE_CX2_36.pkl,0.0
250,CALCE_CX2_38.pkl,0.56842041015625
260,CALCE_CX2_16.pkl,0.04210114851593971
260,CALCE_CX2_33.pkl,1.8513118949791655e-18
260,CALCE_CX2_34.pkl,0.25452300906181335
260,CALCE_CX2_35.pkl,0.13209259510040283
260,CALCE_CX2_36.pkl,0.0
260,CALCE_CX2_38.pkl,0.571283221244812
270,CALCE_CX2_16.pkl,0.04088980704545975
270,CALCE_CX2_33.pkl,1.873682581055356e-18
270,CALCE_CX2_34.pkl,0.25150930881500244
270,CALCE_CX2_35.pkl,0.12996946275234222
270,CALCE_CX2_36.pkl,0.0
270,CALCE_CX2_38.pkl,0.577631413936615
280,CALCE_CX2_16.pkl,0.04242436960339546
280,CALCE_CX2_33.pkl,1.837927285487445e-18
280,CALCE_CX2_34.pkl,0.25539469718933105
280,CALCE_CX2_35.pkl,0.13266804814338684
280,CALCE_CX2_36.pkl,0.0
280,CALCE_CX2_38.pkl,0.5695129036903381
290,CALCE_CX2_16.pkl,0.04302181676030159
290,CALCE_CX2_33.pkl,1.827762269734934e-18
290,CALCE_CX2_34.pkl,0.2564532160758972
290,CALCE_CX2_35.pkl,0.13364586234092712
290,CALCE_CX2_36.pkl,0.0
290,CALCE_CX2_38.pkl,0.5668790936470032
300,CALCE_CX2_16.pkl,0.039465971291065216
300,CALCE_CX2_33.pkl,1.895396485725179e-18
300,CALCE_CX2_34.pkl,0.24747903645038605
300,CALCE_CX2_35.pkl,0.12738187611103058
300,CALCE_CX2_36.pkl,0.0
300,CALCE_CX2_38.pkl,0.5856730937957764
310,CALCE_CX2_16.pkl,0.04212375357747078
310,CALCE_CX2_33.pkl,1.8398519279777028e-18
310,CALCE_CX2_34.pkl,0.25374799966812134
310,CALCE_CX2_35.pkl,0.13195618987083435
310,CALCE_CX2_36.pkl,0.0
310,CALCE_CX2_38.pkl,0.5721720457077026
320,CALCE_CX2_16.pkl,0.039317015558481216
320,CALCE_CX2_33.pkl,1.8965423376687182e-18
320,CALCE_CX2_34.pkl,0.24663273990154266
320,CALCE_CX2_35.pkl,0.12702322006225586
320,CALCE_CX2_36.pkl,0.0
320,CALCE_CX2_38.pkl,0.5870270133018494
330,CALCE_CX2_16.pkl,0.04094436764717102
330,CALCE_CX2_33.pkl,1.861112744467e-18
330,CALCE_CX2_34.pkl,0.25030016899108887
330,CALCE_CX2_35.pkl,0.1297735869884491
330,CALCE_CX2_36.pkl,0.0
330,CALCE_CX2_38.pkl,0.578981876373291
340,CALCE_CX2_16.pkl,0.04300209879875183
340,CALCE_CX2_33.pkl,1.8234237074220934e-18
340,CALCE_CX2_34.pkl,0.25465917587280273
340,CALCE_CX2_35.pkl,0.13324463367462158
340,CALCE_CX2_36.pkl,0.0
340,CALCE_CX2_38.pkl,0.5690940618515015
350,CALCE_CX2_16.pkl,0.04414265602827072
350,CALCE_CX2_33.pkl,1.7976535158234632e-18
350,CALCE_CX2_34.pkl,0.25692400336265564
350,CALCE_CX2_35.pkl,0.13512498140335083
350,CALCE_CX2_36.pkl,0.0
350,CALCE_CX2_38.pkl,0.5638083815574646
360,CALCE_CX2_16.pkl,0.04411431401968002
360,CALCE_CX2_33.pkl,1.7963209278566403e-18
360,CALCE_CX2_34.pkl,0.2563296854496002
360,CALCE_CX2_35.pkl,0.1349552422761917
360,CALCE_CX2_36.pkl,0.0
360,CALCE_CX2_38.pkl,0.5646007657051086
370,CALCE_CX2_16.pkl,0.0446447990834713
370,CALCE_CX2_33.pkl,1.78757928314318e-18
370,CALCE_CX2_34.pkl,0.25726279616355896
370,CALCE_CX2_35.pkl,0.13581591844558716
370,CALCE_CX2_36.pkl,0.0
370,CALCE_CX2_38.pkl,0.5622764825820923
380,CALCE_CX2_16.pkl,0.04615466669201851
380,CALCE_CX2_33.pkl,1.7351984844435657e-18
380,CALCE_CX2_34.pkl,0.26067474484443665
380,CALCE_CX2_35.pkl,0.1383250653743744
380,CALCE_CX2_36.pkl,0.0
380,CALCE_CX2_38.pkl,0.5548455119132996
390,CALCE_CX2_16.pkl,0.04970165342092514
390,CALCE_CX2_33.pkl,1.6169624250585782e-18
390,CALCE_CX2_34.pkl,0.2687143385410309
390,CALCE_CX2_35.pkl,0.14426544308662415
390,CALCE_CX2_36.pkl,0.0
390,CALCE_CX2_38.pkl,0.5373185873031616
400,CALCE_CX2_16.pkl,0.04931763932108879
400,CALCE_CX2_33.pkl,1.6266907928452377e-18
400,CALCE_CX2_34.pkl,0.26754215359687805
400,CALCE_CX2_35.pkl,0.14354515075683594
400,CALCE_CX2_36.pkl,0.0
400,CALCE_CX2_38.pkl,0.5395950675010681
410,CALCE_CX2_16.pkl,0.050869349390268326
410,CALCE_CX2_33.pkl,0.001796951750293374
410,CALCE_CX2_34.pkl,0.26582467555999756
410,CALCE_CX2_35.pkl,0.14567792415618896
410,CALCE_CX2_36.pkl,0.0
410,CALCE_CX2_38.pkl,0.535831093788147
420,CALCE_CX2_16.pkl,0.05166811868548393
420,CALCE_CX2_33.pkl,0.004019683226943016
420,CALCE_CX2_34.pkl,0.261240690946579
420,CALCE_CX2_35.pkl,0.1464150846004486
420,CALCE_CX2_36.pkl,0.0
420,CALCE_CX2_38.pkl,0.5366564393043518
430,CALCE_CX2_16.pkl,0.05059060454368591
430,CALCE_CX2_33.pkl,1.5893715055341422e-18
430,CALCE_CX2_34.pkl,0.27135396003723145
430,CALCE_CX2_35.pkl,0.14591489732265472
430,CALCE_CX2_36.pkl,0.0
430,CALCE_CX2_38.pkl,0.5321405529975891
440,CALCE_CX2_16.pkl,0.05117665231227875
440,CALCE_CX2_33.pkl,0.0008902054978534579
440,CALCE_CX2_34.pkl,0.2706102132797241
440,CALCE_CX2_35.pkl,0.14676319062709808
440,CALCE_CX2_36.pkl,0.0
440,CALCE_CX2_38.pkl,0.5305597186088562
450,CALCE_CX2_16.pkl,0.052407413721084595
450,CALCE_CX2_33.pkl,0.005530046299099922
450,CALCE_CX2_34.pkl,0.2591480016708374
450,CALCE_CX2_35.pkl,0.14736822247505188
450,CALCE_CX2_36.pkl,0.0
450,CALCE_CX2_38.pkl,0.5355463027954102
460,CALCE_CX2_16.pkl,0.052370667457580566
460,CALCE_CX2_33.pkl,0.005683218594640493
460,CALCE_CX2_34.pkl,0.25852036476135254
460,CALCE_CX2_35.pkl,0.14724412560462952
460,CALCE_CX2_36.pkl,0.0
460,CALCE_CX2_38.pkl,0.536181628704071
470,CALCE_CX2_16.pkl,0.05281964689493179
470,CALCE_CX2_33.pkl,0.0066282846964895725
470,CALCE_CX2_34.pkl,0.2570681869983673
470,CALCE_CX2_35.pkl,0.1478036791086197
470,CALCE_CX2_36.pkl,0.0
470,CALCE_CX2_38.pkl,0.5356802344322205
480,CALCE_CX2_16.pkl,0.0537874810397625
480,CALCE_CX2_33.pkl,0.009283622726798058
480,CALCE_CX2_34.pkl,0.2515942454338074
480,CALCE_CX2_35.pkl,0.148724764585495
480,CALCE_CX2_36.pkl,0.0
480,CALCE_CX2_38.pkl,0.5366098880767822
490,CALCE_CX2_16.pkl,0.053912028670310974
490,CALCE_CX2_33.pkl,0.010472510941326618
490,CALCE_CX2_34.pkl,0.24787794053554535
490,CALCE_CX2_35.pkl,0.14849616587162018
490,CALCE_CX2_36.pkl,0.0
490,CALCE_CX2_38.pkl,0.539241373538971
500,CALCE_CX2_16.pkl,0.05441638082265854
500,CALCE_CX2_33.pkl,0.013195278123021126
500,CALCE_CX2_34.pkl,0.2402033805847168
500,CALCE_CX2_35.pkl,0.1484077423810959
500,CALCE_CX2_36.pkl,0.0
500,CALCE_CX2_38.pkl,0.5437772274017334
510,CALCE_CX2_16.pkl,0.05534970015287399
510,CALCE_CX2_33.pkl,0.016981294378638268
510,CALCE_CX2_34.pkl,0.2303951233625412
510,CALCE_CX2_35.pkl,0.14877250790596008
510,CALCE_CX2_36.pkl,0.0
510,CALCE_CX2_38.pkl,0.5485013723373413
520,CALCE_CX2_16.pkl,0.055002253502607346
520,CALCE_CX2_33.pkl,0.01601029373705387
520,CALCE_CX2_34.pkl,0.23250572383403778
520,CALCE_CX2_35.pkl,0.14845417439937592
520,CALCE_CX2_36.pkl,0.0
520,CALCE_CX2_38.pkl,0.5480275750160217
530,CALCE_CX2_16.pkl,0.05513609200716019
530,CALCE_CX2_33.pkl,0.01612546667456627
530,CALCE_CX2_34.pkl,0.23271231353282928
530,CALCE_CX2_35.pkl,0.14869120717048645
530,CALCE_CX2_36.pkl,0.0
530,CALCE_CX2_38.pkl,0.5473349094390869
540,CALCE_CX2_16.pkl,0.055732276290655136
540,CALCE_CX2_33.pkl,0.017773784697055817
540,CALCE_CX2_34.pkl,0.22927959263324738
540,CALCE_CX2_35.pkl,0.14925053715705872
540,CALCE_CX2_36.pkl,0.0
540,CALCE_CX2_38.pkl,0.5479637980461121
550,CALCE_CX2_16.pkl,0.05575486645102501
550,CALCE_CX2_33.pkl,0.02014896273612976
550,CALCE_CX2_34.pkl,0.22080427408218384
550,CALCE_CX2_35.pkl,0.14830932021141052
550,CALCE_CX2_36.pkl,0.0
550,CALCE_CX2_38.pkl,0.5549825429916382
560,CALCE_CX2_16.pkl,0.05775520205497742
560,CALCE_CX2_33.pkl,0.028112176805734634
560,CALCE_CX2_34.pkl,0.2000659555196762
560,CALCE_CX2_35.pkl,0.14918337762355804
560,CALCE_CX2_36.pkl,0.0
560,CALCE_CX2_38.pkl,0.564883291721344
570,CALCE_CX2_16.pkl,0.05612796172499657
570,CALCE_CX2_33.pkl,0.023959064856171608
570,CALCE_CX2_34.pkl,0.20858396589756012
570,CALCE_CX2_35.pkl,0.1475273072719574
570,CALCE_CX2_36.pkl,0.0
570,CALCE_CX2_38.pkl,0.5638017058372498
580,CALCE_CX2_16.pkl,0.055408600717782974
580,CALCE_CX2_33.pkl,0.022153008729219437
580,CALCE_CX2_34.pkl,0.21223577857017517
580,CALCE_CX2_35.pkl,0.14678485691547394
580,CALCE_CX2_36.pkl,0.0
580,CALCE_CX2_38.pkl,0.5634177327156067
590,CALCE_CX2_16.pkl,0.05591767653822899
590,CALCE_CX2_33.pkl,0.023892007768154144
590,CALCE_CX2_34.pkl,0.20805197954177856
590,CALCE_CX2_35.pkl,0.14712320268154144
590,CALCE_CX2_36.pkl,0.0
590,CALCE_CX2_38.pkl,0.5650151371955872
600,CALCE_CX2_16.pkl,0.054720569401979446
600,CALCE_CX2_33.pkl,0.02010597661137581
600,CALCE_CX2_34.pkl,0.21693840622901917
600,CALCE_CX2_35.pkl,0.1461981236934662
