epoch,meta_loss,checkpoint_selection_meta_loss,checkpoint_selection_metric,mean_support_loss,gradient_norm,elapsed_seconds,outer_learning_rate,CALCE_CX2_16_support_loss,CALCE_CX2_16_query_loss,CALCE_CX2_33_support_loss,CALCE_CX2_33_query_loss,CALCE_CX2_34_support_loss,CALCE_CX2_34_query_loss,CALCE_CX2_35_support_loss,CALCE_CX2_35_query_loss,CALCE_CX2_36_support_loss,CALCE_CX2_36_query_loss
1,0.4921397864818573,0.4642161428928375,deterministic_post_update_meta_query_loss,0.9274364709854126,1.7907622958007472,2.6102796038612723,0.001,0.9005095958709717,0.5686759948730469,0.9257293939590454,0.48833295702934265,0.9225471019744873,0.4522217810153961,0.9754087924957275,0.523858368396759,0.9129871129989624,0.42760980129241943
2,0.46207815408706665,0.4356930494308472,deterministic_post_update_meta_query_loss,0.8895201086997986,1.7602346606191666,5.381489729974419,0.001,0.8636550903320312,0.5357632637023926,0.8885077238082886,0.4580394923686981,0.8841006755828857,0.42301350831985474,0.936795175075531,0.49283549189567566,0.8745414614677429,0.4007389545440674
3,0.43224310874938965,0.40697369575500486,deterministic_post_update_meta_query_loss,0.8518217206001282,1.7307944929573702,8.304338203044608,0.001,0.8275873064994812,0.5034245848655701,0.8514705896377563,0.4284725487232208,0.8481200933456421,0.39494529366493225,0.8959046602249146,0.46088340878486633,0.8360258340835571,0.3734896183013916
4,0.402114599943161,0.37802411913871764,deterministic_post_update_meta_query_loss,0.81403648853302,1.7004999029719419,11.13736768788658,0.001,0.7869240045547485,0.4699952304363251,0.813376247882843,0.398667573928833,0.809758722782135,0.36608055233955383,0.8600044250488281,0.4302339255809784,0.8001189231872559,0.3455955982208252
5,0.3712197244167328,0.3487772703170776,deterministic_post_update_meta_query_loss,0.7727171182632446,1.668638574173762,13.970320222899318,0.001,0.7514934539794922,0.43658798933029175,0.7697042226791382,0.3675590455532074,0.7689231634140015,0.3371903598308563,0.8175579905509949,0.39805108308792114,0.7559066414833069,0.3167102336883545
6,0.34109628200531006,0.31914704442024233,deterministic_post_update_meta_query_loss,0.7341464757919312,1.6352214826547942,16.82697649486363,0.001,0.7114015221595764,0.403311550617218,0.733314573764801,0.33773648738861084,0.7332375049591064,0.3088376522064209,0.7756364345550537,0.366820365190506,0.7171423435211182,0.28877535462379456
7,0.31080469489097595,0.28907508254051206,deterministic_post_update_meta_query_loss,0.6976920366287231,1.601307279010951,19.795330294873565,0.001,0.6756799221038818,0.36872246861457825,0.6966561079025269,0.30816128849983215,0.6891552805900574,0.2791633605957031,0.742607831954956,0.3352876901626587,0.6843609809875488,0.2626885771751404
8,0.2798973023891449,0.25854952037334444,deterministic_post_update_meta_query_loss,0.6592212915420532,1.5619333130055033,22.655537666054443,0.001,0.6372406482696533,0.33547207713127136,0.6620480418205261,0.27756744623184204,0.6528433561325073,0.2509429454803467,0.7001444101333618,0.30276110768318176,0.6438298225402832,0.2327430099248886
9,0.2483297437429428,0.22761191725730895,deterministic_post_update_meta_query_loss,0.6123656630516052,1.5161130294237688,25.527388426940888,0.001,0.5885319113731384,0.300326943397522,0.6097172498703003,0.24516114592552185,0.6074507236480713,0.2212032973766327,0.6553446054458618,0.2696355879306793,0.6007838249206543,0.20532174408435822
10,0.21678510308265686,0.19636701047420502,deterministic_post_update_meta_query_loss,0.5716847777366638,1.4636102657040408,28.483522126916796,0.001,0.552756667137146,0.2641552984714508,0.5676143169403076,0.21471120417118073,0.5741224884986877,0.19162431359291077,0.6054715514183044,0.23580515384674072,0.5584588050842285,0.17762956023216248
