step,loss,nll,kl,consistency_loss,consistency_weight,beta_kl,gradient_norm,optimizer_step_skipped,horizons,context_cells,query_cells,true_lifetime_min,true_lifetime_max,validation_rmse_cycles,elapsed_seconds
1,2.438584327697754,2.4385826587677,0.008640432730317116,0.0,0.0,0.0002,,True,260,"MATR_b2c4,MATR_b3c38,MATR_b3c35,MATR_b4c30,MATR_b1c25,MATR_b2c44,MATR_b2c38,MATR_b4c4,MATR_b3c44,MATR_b3c31,MATR_b2c17,MATR_b2c32,MATR_b2c0,MATR_b4c10","MATR_b3c36,MATR_b4c19,MATR_b4c3,MATR_b2c29,MATR_b3c3,MATR_b2c12,MATR_b2c18,MATR_b3c7",456.0,1834.0,,0.17083301907405257
2,0.8531910181045532,0.8531886339187622,0.005957801826298237,0.0,0.0,0.0004,3.1553521156311035,False,140,"MATR_b4c27,MATR_b2c24,MATR_b1c36,MATR_b3c26,MATR_b2c4,MATR_b1c20,MATR_b2c30,MATR_b3c19,MATR_b4c38,MATR_b4c4,MATR_b2c14,MATR_b1c5,MATR_b4c33","MATR_b4c34,MATR_b1c26,MATR_b2c10,MATR_b4c42,MATR_b3c11,MATR_b3c31,MATR_b2c32,MATR_b2c33",518.0,891.0,,0.3013631203211844
3,0.8941017985343933,0.8940901756286621,0.019373340532183647,0.0,0.0,0.0006,1.4510730504989624,False,160,"MATR_b4c32,MATR_b2c28,MATR_b4c44,MATR_b4c8,MATR_b1c5,MATR_b1c44,MATR_b2c25,MATR_b1c19,MATR_b1c32,MATR_b4c39,MATR_b2c11,MATR_b4c3,MATR_b2c29,MATR_b3c45,MATR_b4c25,MATR_b4c4","MATR_b4c13,MATR_b2c17,MATR_b3c22,MATR_b3c20,MATR_b1c43,MATR_b1c31,MATR_b3c39,MATR_b1c27",493.0,1154.0,,0.4455872601829469
4,0.9177500605583191,0.9176669716835022,0.10388021171092987,0.0,0.0,0.0008,2.9848697185516357,False,220,"MATR_b1c18,MATR_b3c14,MATR_b2c28,MATR_b1c4,MATR_b3c44,MATR_b3c7,MATR_b2c27,MATR_b1c26","MATR_b1c43,MATR_b3c24,MATR_b2c4,MATR_b2c31,MATR_b1c44,MATR_b2c22,MATR_b1c31,MATR_b1c28",443.0,875.0,,0.5283754840493202
5,2.8138957023620605,2.8137049674987793,0.19081735610961914,0.0,0.0,0.001,,True,300,"MATR_b2c39,MATR_b4c15,MATR_b3c9,MATR_b2c29,MATR_b1c32,MATR_b4c34,MATR_b1c26,MATR_b1c20","MATR_b2c19,MATR_b3c29,MATR_b4c26,MATR_b3c7,MATR_b3c39,MATR_b4c44,MATR_b4c35,MATR_b4c33",460.0,1834.0,,0.6128278500400484
6,2.9082796573638916,2.908268928527832,0.009006806649267673,0.0,0.0,0.0012,10.41505241394043,False,280,"MATR_b4c16,MATR_b3c13,MATR_b3c38,MATR_b2c30,MATR_b4c39,MATR_b1c9,MATR_b3c18,MATR_b1c29,MATR_b4c32","MATR_b3c45,MATR_b1c44,MATR_b3c14,MATR_b2c19,MATR_b4c22,MATR_b3c33,MATR_b3c26,MATR_b2c24",460.0,1799.0,,0.6943844631314278
7,0.8535012006759644,0.8534978628158569,0.002375047653913498,0.0,0.0,0.0014,1.1730921268463135,False,220,"MATR_b4c35,MATR_b2c22,MATR_b1c16,MATR_b1c34,MATR_b4c26,MATR_b4c38,MATR_b1c35,MATR_b4c37,MATR_b2c14,MATR_b1c44,MATR_b3c3,MATR_b4c33,MATR_b1c25,MATR_b4c25","MATR_b2c43,MATR_b1c27,MATR_b3c14,MATR_b1c29,MATR_b3c29,MATR_b4c11,MATR_b2c10,MATR_b2c19",460.0,915.0,,0.7734055300243199
8,1.4247170686721802,1.4246768951416016,0.02508680522441864,0.0,0.0,0.0016,2.324983596801758,False,300,"MATR_b2c46,MATR_b4c30,MATR_b3c14,MATR_b3c34,MATR_b3c45,MATR_b2c4,MATR_b3c7,MATR_b4c37","MATR_b2c10,MATR_b4c25,MATR_b1c9,MATR_b3c39,MATR_b3c26,MATR_b4c33,MATR_b2c25,MATR_b3c1",453.0,1154.0,,0.8335667853243649
9,1.1083124876022339,1.1080180406570435,0.16355200111865997,0.0,0.0,0.0018,0.8755166530609131,False,260,"MATR_b1c42,MATR_b4c15,MATR_b3c7,MATR_b2c38,MATR_b1c27,MATR_b3c44,MATR_b1c1,MATR_b1c14","MATR_b4c3,MATR_b2c12,MATR_b3c1,MATR_b4c25,MATR_b2c10,MATR_b3c3,MATR_b1c44,MATR_b1c25",453.0,1113.0,,0.88994284812361
10,1.3367723226547241,1.33672297000885,0.024694718420505524,0.0,0.0,0.002,1.6371245384216309,False,100,"MATR_b4c5,MATR_b1c9,MATR_b1c18,MATR_b4c44,MATR_b2c29,MATR_b2c39,MATR_b4c30,MATR_b3c11,MATR_b3c26,MATR_b1c35","MATR_b1c25,MATR_b3c24,MATR_b2c4,MATR_b2c1,MATR_b3c18,MATR_b4c10,MATR_b4c37,MATR_b4c32",147.0,1143.0,,0.9277562880888581
