iteration,weighted_meta_loss,ema_source_meta_loss,alpha_entropy,effective_sources,mmd_objective,rbf_sigma,qp_solver_status,learning_rate,elapsed_seconds,eta_seconds,iteration_seconds,cuda_allocated_bytes,cuda_reserved_bytes
11,0.06424573808908463,0.20343365000358357,0.7856467366218567,1.6708868741989136,0.0002366427490294587,0.18812723035902873,OSQP:optimal,0.001,34.521948755020276,7183.703700021947,3.207240898977034,67947520,591396864
12,0.05231354013085365,0.20041124780612896,0.7839479446411133,1.6698873043060303,0.00023701648723217783,0.18455625306325565,OSQP:optimal,0.001,37.63108641002327,7174.993808844437,3.0835080209653825,67948544,593494016
13,0.04193129763007164,0.1972416488026078,0.7817299365997314,1.668694257736206,0.00023732707970558486,0.18097604775010362,OSQP:optimal,0.001,40.88230770197697,7192.141362647794,3.225767847034149,67949568,593494016
14,0.03330396115779877,0.19396289504971162,0.7789101600646973,1.6675506830215454,0.00023739212185036607,0.17748663107399834,OSQP:optimal,0.001,44.0129995130701,7186.694063348446,3.0978136269841343,67948544,593494016
15,0.027624506503343582,0.19063612727878423,0.7739974856376648,1.6621179580688477,0.00023758362425718715,0.1742485985849081,OSQP:optimal,0.001,47.12545668205712,7178.7779012333685,3.087932071997784,67946496,593494016
16,0.024238605052232742,0.18730817683425321,0.7666956186294556,1.6480873823165894,0.00023857554272455062,0.1711682234691071,OSQP:optimal,0.001,50.35373707697727,7187.995967738505,3.202996017993428,67945984,593494016
17,0.023732325062155724,0.1840366597988113,0.7587194442749023,1.6333190202713013,0.00023923747000498263,0.16865784238496434,OSQP:optimal,0.001,53.47029259102419,7180.74576384166,3.0860822020331398,67947520,593494016
18,0.025484642013907433,0.18086561944311322,0.7500102519989014,1.6177691221237183,0.00023942929914144706,0.1666596605698224,OSQP:optimal,0.001,56.71953169303015,7190.7761846386,3.224395611905493,67946496,593494016
19,0.02905680611729622,0.17782944317659688,0.7404707074165344,1.6012767553329468,0.00023964453865377155,0.16492068508035607,OSQP:optimal,0.001,59.82509505597409,7182.160095930362,3.080741222947836,67945472,593494016
20,0.032056596130132675,0.1749139862356676,0.7298848032951355,1.583505392074585,0.00024013952690382645,0.1632280124709587,OSQP:optimal,0.001,62.941390446037985,7175.31851084833,3.0911533309845254,67944448,593494016
21,0.035608142614364624,0.1721278693632415,0.7185136079788208,1.5649914741516113,0.0002405443429538412,0.16150404700330495,OSQP:optimal,0.001,66.18109483702574,7182.224530170555,3.213841615943238,67947520,593494016
22,0.03671378269791603,0.16941958762993498,0.7061707377433777,1.5454745292663574,0.000241286037112598,0.15952909344965072,OSQP:optimal,0.001,69.2920810279902,7174.880026443713,3.086522251018323,67948544,593494016
23,0.036099355667829514,0.16675318299069286,0.6930294036865234,1.525326132774353,0.00024229720299107083,0.15720697922485205,OSQP:optimal,0.001,72.54115135606844,7181.5739842507755,3.2238144390285015,67947008,593494016
24,0.03410986438393593,0.1641003166185577,0.6793837547302246,1.5050584077835083,0.00024365280360927333,0.15447522936639868,OSQP:optimal,0.001,75.66478345298674,7175.543630791576,3.097994144074619,67943424,593494016
25,0.032582420855760574,0.16146995870330175,0.6656000018119812,1.485213041305542,0.00024574066654492466,0.15117698511782957,OSQP:optimal,0.001,78.92214305407833,7181.915017921128,3.224559851922095,67948544,593494016
26,0.030234649777412415,0.15884525252478396,0.6520555019378662,1.466289758682251,0.00024923791235575976,0.14725564311207662,OSQP:optimal,0.001,82.02960664499551,7174.435596566146,3.083267816109583,67946496,593494016
27,0.028700126335024834,0.1562423500009888,0.6389650702476501,1.4485145807266235,0.00025460434933477494,0.1426556872754374,OSQP:optimal,0.001,85.13536225701682,7167.136237414787,3.081959053990431,67946496,593494016
28,0.02619858831167221,0.15364147476720247,0.6264395117759705,1.4320142269134521,0.00026074574369505665,0.13771882804917174,OSQP:optimal,0.001,88.35082203405909,7169.038130763652,3.190845420002006,67943424,593494016
29,0.02532179467380047,0.15107508116533444,0.6149864792823792,1.4173706769943237,0.00026689763593501503,0.13267460607548764,OSQP:optimal,0.001,91.46603691601194,7162.736890905625,3.090959848021157,67948544,593494016
30,0.023957688361406326,0.14853273330925587,0.6050992608070374,1.4050493240356445,0.0002731761367090746,0.12756123112769122,OSQP:optimal,0.001,94.70460971607827,7165.982135183255,3.2126439850544557,67945472,593494016
31,0.023194845765829086,0.14602597555838734,0.5970067977905273,1.3951877355575562,0.0002793172613602124,0.12250208354001443,OSQP:optimal,0.001,97.8186418559635,7159.6934958445545,3.0887563980650157,67947520,593494016
32,0.02293775975704193,0.1435642112423604,0.5916879177093506,1.388710856437683,0.0002880791374012537,0.11704064245360199,OSQP:optimal,0.001,100.92775810905732,7153.254855979438,3.084109463961795,67948544,593494016
33,0.023467551916837692,0.14116227805584997,0.5894783139228821,1.385954737663269,0.00029714724812912596,0.11166174189706135,OSQP:optimal,0.001,104.15246695105452,7154.9588660012305,3.1999228260247037,67947520,593494016
34,0.023302923887968063,0.13880509097249233,0.5907148718833923,1.3872767686843872,0.0003053464323072852,0.10663124494269538,OSQP:optimal,0.001,107.26527299697045,7148.914959151031,3.0886856759898365,67945472,593494016
35,0.02409733086824417,0.13651093577040738,0.5957194566726685,1.3930691480636597,0.0003131639093818528,0.10191751067293892,OSQP:optimal,0.001,110.50380407704506,7151.1747495573445,3.2132898649433628,67946496,593494016
36,0.024162564426660538,0.13426396834353244,0.6040811538696289,1.4029730558395386,0.00032111030541270846,0.09746820172078158,OSQP:optimal,0.001,113.6196358250454,7145.4126529973,3.0901816990226507,67949568,593494016
37,0.02403273992240429,0.13205934377510986,0.6142970323562622,1.4153904914855957,0.00032767175071968246,0.0936361477002153,OSQP:optimal,0.001,116.86651845404413,7147.808953013564,3.222400824073702,67948544,593494016
38,0.024689562618732452,0.12991194815198231,0.623802661895752,1.4272644519805908,0.00033144741114043974,0.09073200075863744,OSQP:optimal,0.001,119.98016094299965,7141.976948764874,3.0893302028998733,67947520,593494016
39,0.02445322275161743,0.12780277364397502,0.6297526359558105,1.434840440750122,0.0003327852217568372,0.08885698185672301,OSQP:optimal,0.001,123.08608443697449,7135.8368438974185,3.0807385249063373,67942912,593494016
40,0.024372246116399765,0.1257341630934235,0.631537139415741,1.4371144771575928,0.00033263117605741854,0.08787686269788597,OSQP:optimal,0.001,126.31079861603212,7136.560121805815,3.1989083799999207,67946496,593494016
41,0.024081265553832054,0.12370110514263166,0.6297679543495178,1.4348070621490479,0.0003312192827100713,0.08765910348340157,OSQP:optimal,0.001,129.42043061298318,7130.750067188513,3.084815399022773,67946496,593494016
42,0.02376146800816059,0.12170231239994224,0.6250953674316406,1.428808331489563,0.00032890124490192463,0.08811722847873454,OSQP:optimal,0.001,132.65613298502285,7131.846387623371,3.2112864441005513,67942912,593494016
43,0.02380368486046791,0.11974433984915274,0.618055522441864,1.4199297428131104,0.00032542815689740046,0.08922001069145845,OSQP:optimal,0.001,135.76982419204433,7126.337051196373,3.0831316099502146,67946496,593494016
44,0.02316099964082241,0.11781267304498613,0.6101042628288269,1.4101099967956543,0.0003207758854059106,0.09078978184278627,OSQP:optimal,0.001,138.8871568699833,7121.123315879144,3.092770576942712,67947520,593494016
45,0.02248588390648365,0.11590613726221609,0.6030645370483398,1.4015896320343018,0.0003159625772420904,0.09250415354885613,OSQP:optimal,0.001,142.11833729106002,7121.707790918674,3.201377740013413,67944448,593494016
46,0.0228431299328804,0.11404487711562937,0.5967183113098145,1.394065499305725,0.000310412676759908,0.0944020773506549,OSQP:optimal,0.001,145.23820970905945,7116.672275743913,3.095061181928031,67945472,593494016
47,0.022301191464066505,0.11221000340259811,0.5922120809555054,1.3888002634048462,0.00030582069829221403,0.09612218130241197,OSQP:optimal,0.001,148.48441101505887,7117.774000360163,3.2212619700003415,67942912,593494016
48,0.02196655236184597,0.11040513438178307,0.5894176959991455,1.3855688571929932,0.00030224852529292523,0.09756531496541695,OSQP:optimal,0.001,151.60069751006085,7112.599391513689,3.091979984077625,67948544,593494016
49,0.021527448669075966,0.10862758066752892,0.5886321067810059,1.3846769332885742,0.0002998614767394381,0.09861949503046702,OSQP:optimal,0.001,154.84690744103864,7113.477319383224,3.2216849609976634,67948544,593494016
50,0.021148640662431717,0.10687800186742698,0.589461088180542,1.3856641054153442,0.00029818240384993366,0.09931522489040859,OSQP:optimal,0.001,157.97289386799093,7108.780224059592,3.100229324074462,67948544,593494016
51,0.02138245850801468,0.10516809100023873,0.5917693972587585,1.3883881568908691,0.0002970773604512589,0.09965265972580947,OSQP:optimal,0.001,161.08574602904264,7103.565545476802,3.0866911630146205,67946496,593494016
52,0.021760243922472,0.10349993405868341,0.5956355929374695,1.3929595947265625,0.000297020103950274,0.09948509531888217,OSQP:optimal,0.001,164.3168865829939,7103.5454045878905,3.2072024339577183,67946496,593494016
53,0.021713053807616234,0.10186419645366206,0.6012188196182251,1.3996121883392334,0.00029833133015588764,0.09870520690951727,OSQP:optimal,0.001,167.43986344197765,7098.818361398562,3.09823669900652,67948544,593494016
54,0.021866317838430405,0.10026423888135741,0.6082268357276917,1.408099889755249,0.00030011389566297897,0.09744414050032874,OSQP:optimal,0.001,170.68931504699867,7099.411140658501,3.2240737930405885,67948544,593494016
55,0.020731275901198387,0.09867357962175423,0.6172541379928589,1.419234037399292,0.0003033156795386738,0.0955260954833275,OSQP:optimal,0.001,173.8136013520416,7094.755182460606,3.0999026120407507,67946496,593494016
56,0.021284503862261772,0.09712579810656437,0.6278864741325378,1.4326484203338623,0.00030739673705004744,0.09306541128178576,OSQP:optimal,0.001,176.94216630107258,7090.325378207265,3.103935227030888,67946496,593494016
57,0.021081823855638504,0.09560491862154585,0.6406334042549133,1.449170708656311,0.00031281356987711284,0.09005127572750171,OSQP:optimal,0.001,180.17498407198582,7090.043671464285,3.2081436759326607,67946496,593494016
58,0.020087696611881256,0.09409457418135256,0.6549972891807556,1.4684524536132812,0.0003172675885529941,0.08684422167372036,OSQP:optimal,0.001,183.29833014204632,7085.428554801169,3.0979818060295656,67941376,593494016
59,0.02042480558156967,0.0926211788093569,0.671220600605011,1.4910706281661987,0.0003211091723543946,0.0834872530114712,OSQP:optimal,0.001,186.53120212000795,7085.024134761658,3.207183738006279,67946496,593494016
60,0.019735626876354218,0.09116346777069684,0.6892128586769104,1.5171678066253662,0.0003257488546579701,0.07986510658693126,OSQP:optimal,0.001,189.62757453904487,7079.429449457675,3.0714688459411263,67945472,593494016
61,0.019720137119293213,0.08973460115766876,0.7081875801086426,1.54595148563385,0.00033000996283583106,0.07632602153011891,OSQP:optimal,0.001,192.8588315959787,7078.867605629448,3.2064944189041853,67946496,593494016
62,0.018911583349108696,0.08831814080149755,0.726489245891571,1.5750031471252441,0.00033318193916898053,0.07318636348767837,OSQP:optimal,0.001,195.9595744300168,7073.508509264155,3.076439675060101,67944960,593494016
63,0.019590752199292183,0.08694359302945344,0.7425522208213806,1.601563572883606,0.0003359473198473184,0.07054623188060552,OSQP:optimal,0.001,199.06780761596747,7068.487073601892,3.0780600929865614,67945472,593494016
64,0.019379794597625732,0.08559231706081688,0.7557413578033447,1.6241391897201538,0.00033808211032038127,0.06847999030835503,OSQP:optimal,0.001,202.29765853006393,7067.7744448941085,3.205691193928942,67948544,593494016
65,0.01889115199446678,0.08425829375948989,0.7608288526535034,1.6328976154327393,0.00033875242959269247,0.06754998897414713,OSQP:optimal,0.001,205.4192001320189,7063.260189154803,3.0957880429923534,67949568,593494016
66,0.018363112583756447,0.08294039013597522,0.758150577545166,1.6279112100601196,0.0003383017822773393,0.06763623368139585,OSQP:optimal,0.001,208.65794854203705,7062.755409741073,3.2108440899755806,67948544,593494016
67,0.018301840871572495,0.08164761915068718,0.7497516870498657,1.613012433052063,0.00033707689273099195,0.06852425923776895,OSQP:optimal,0.001,211.77010631607845,7057.949961250794,3.0871359340380877,67945472,593494016
68,0.01848958246409893,0.08038445841695542,0.7372351884841919,1.591545581817627,0.000334653577331645,0.07013111497419511,OSQP:optimal,0.001,214.88450543000363,7053.267884114237,3.0802797849755734,67945472,593494016
69,0.017845161259174347,0.0791336724737998,0.7233825922012329,1.568600058555603,0.0003321836561624991,0.0720539870935992,OSQP:optimal,0.001,218.12423821003176,7052.683702124361,3.214995141956024,67944960,593494016
70,0.018201228231191635,0.07791502358894764,0.7084998488426208,1.5448551177978516,0.0003296722362285953,0.07429862454941491,OSQP:optimal,0.001,221.22694826999214,7047.658494886893,3.077424197108485,67943936,593494016
71,0.018343036994338036,0.07672358385705545,0.6944160461425781,1.5231887102127075,0.00032744675824469827,0.07656943779055386,OSQP:optimal,0.001,224.4596769490745,7046.769294640662,3.2081959350034595,67944960,593494016
72,0.017981573939323425,0.0755487436587008,0.681975781917572,1.5046989917755127,0.0003241740395589776,0.07882232977668285,OSQP:optimal,0.001,227.57524678797927,7042.189581161359,3.0909957570256665,67941888,593494016
73,0.017936795949935913,0.07439650470452551,0.6717700958251953,1.4899390935897827,0.0003209121052368813,0.08079266023878841,OSQP:optimal,0.001,230.83151624305174,7041.942283195564,3.224400567007251,67948544,593494016
74,0.017925649881362915,0.07326708760806226,0.6637436747550964,1.4785600900650024,0.00031867702590770985,0.08235550731234209,OSQP:optimal,0.001,233.93472024507355,7037.009287372077,3.078528261044994,67946496,593494016
75,0.017372166737914085,0.0721491891906593,0.6576908826828003,1.4701024293899536,0.0003168505514319353,0.08348233060600949,OSQP:optimal,0.001,237.05263096198905,7032.561385205675,3.0929329820210114,67943424,593494016
76,0.017229797318577766,0.07105080135321766,0.6536189317703247,1.4644465446472168,0.000315402065131809,0.08422334350107366,OSQP:optimal,0.001,240.29332619707566,7031.741545556531,3.215865478035994,67945472,593494016
77,0.01765771023929119,0.06998293953093913,0.6509561538696289,1.4607290029525757,0.00031467463781542637,0.08455625738051682,OSQP:optimal,0.001,243.40977721696254,7027.271879913087,3.090230421978049,67946496,593494016
78,0.01695842482149601,0.06892244923675027,0.6496450304985046,1.4588494300842285,0.00031410980178314674,0.08457791444012007,OSQP:optimal,0.001,246.65522842202336,7026.511763509435,3.220805903081782,67947520,593494016
79,0.01660800911486149,0.0678761604343125,0.6495818495750427,1.45863676071167,0.00031405471084855474,0.08425987282928926,OSQP:optimal,0.001,249.7747205600608,7022.147523593608,3.0942150049377233,67944960,593494016
80,0.016680588945746422,0.06685224900454118,0.6497618556022644,1.458746314048767,0.0003141125688650437,0.08378268844021045,OSQP:optimal,0.001,252.88714496907778,7017.618272891908,3.0872684320202097,67947520,593494016
81,0.016245907172560692,0.06584012216790157,0.6504503488540649,1.4595476388931274,0.0003142385939662873,0.08315191183816695,OSQP:optimal,0.001,256.12665354600176,7016.605484179974,3.213973773061298,67948544,593494016
82,0.01625816710293293,0.0648484830666022,0.6511914730072021,1.4604252576828003,0.0003142554948200038,0.08251416157718382,OSQP:optimal,0.001,259.2535196560202,7012.491543866498,3.1017850439529866,67945984,593494016
83,0.014958865009248257,0.06385069070545513,0.6514488458633423,1.460652232170105,0.0003142485933209649,0.08197055290428196,OSQP:optimal,0.001,262.4842568479944,7011.175872674742,3.2043133260449395,67942912,593494016
84,0.015281564556062222,0.06287930818246726,0.6508098840713501,1.4596900939941406,0.0003141103829149561,0.0816740334119804,OSQP:optimal,0.001,265.598347863066,7006.73736743517,3.0897090869257227,67942400,593494016
85,0.015245247632265091,0.061926626971463214,0.64934241771698,1.45762300491333,0.00031396363773961156,0.0816244489090891,OSQP:optimal,0.001,268.8535158870509,7006.006325762562,3.22412649798207,67947520,593494016
86,0.014343970455229282,0.060974973841138536,0.6468921899795532,1.4542759656906128,0.0003135410310793896,0.08176977132694535,OSQP:optimal,0.001,271.9718091749819,7001.692854807092,3.09266163490247,67948544,593494016
87,0.01386356819421053,0.06003274572819997,0.6444365978240967,1.4509509801864624,0.00031295686839860615,0.08198239817973085,OSQP:optimal,0.001,275.0928913609823,6997.477799791423,3.0964760599890724,67948544,595591168
88,0.013776583597064018,0.05910762248557725,0.639676570892334,1.4446638822555542,0.0003119374044102674,0.08282149434933486,OSQP:optimal,0.001,278.3397538650315,6996.449267607383,3.221500106039457,67946496,595591168
89,0.013412997126579285,0.05819372997839729,0.6356682181358337,1.4394041299819946,0.00031118312559719197,0.08347561444377402,OSQP:optimal,0.001,281.4638868920738,6992.321954139046,3.099051143042743,67946496,595591168
90,0.013445567339658737,0.05729876672562252,0.6314548254013062,1.4339476823806763,0.0003098836302773966,0.08420945361421045,OSQP:optimal,0.001,284.69848579901736,6990.929484620316,3.2074093440314755,67942400,595591168
91,0.013393850065767765,0.056420668392425426,0.6290985345840454,1.4308698177337646,0.0003090936967656832,0.08446736720183273,OSQP:optimal,0.001,287.82360411796253,6986.8389175448265,3.10073956893757,67947520,595591168
92,0.012115933932363987,0.0555345737032242,0.6302838325500488,1.432242751121521,0.0003098667107835906,0.0837470755404427,OSQP:optimal,0.001,290.93582410307135,6982.4597784737125,3.085911720059812,67944448,595591168
93,0.012325121089816093,0.054670384650956035,0.6329890489578247,1.4355367422103882,0.00031116876642012237,0.08260680504045889,OSQP:optimal,0.001,294.17685272102244,6981.164666185984,3.2164839390898123,67947520,595591168
94,0.011417677626013756,0.05380533051045719,0.6379302740097046,1.441715121269226,0.0003130037253507023,0.0809456195179113,OSQP:optimal,0.001,297.3030062620528,6977.132253341367,3.101229052990675,67948544,595591168
95,0.01214626431465149,0.05297214918654107,0.6414268612861633,1.4461051225662231,0.00031381039295219626,0.07967677024577122,OSQP:optimal,0.001,300.5487878220156,6975.89554892152,3.2217701789923012,67946496,595591168
96,0.010807040147483349,0.05212884700575992,0.6469728350639343,1.4532139301300049,0.0003151809253020277,0.07795596835629559,OSQP:optimal,0.001,303.66010250896215,6971.529853434923,3.0866070960182697,67944448,595591168
97,0.010246743448078632,0.051291204934606295,0.6476988792419434,1.4540553092956543,0.00031522811207052026,0.07725110455753498,OSQP:optimal,0.001,306.9125154539943,6970.39455201185,3.2217706399969757,67946496,595591168
98,0.010189130902290344,0.05046916345395998,0.6442698836326599,1.4494630098342896,0.0003144005301606301,0.07738784352126589,OSQP:optimal,0.001,310.0311458799988,6966.210032936299,3.0938817779533565,67945472,595591168
99,0.009659389033913612,0.04965296796555905,0.6335194110870361,1.435564637184143,0.0003118319203152531,0.07912494791662167,OSQP:optimal,0.001,313.1567321839975,6962.201692292712,3.1006937680067495,67946496,595591168
100,0.008654729463160038,0.048833003195511065,0.6256620287895203,1.4256210327148438,0.00030920567659653564,0.08035661388901541,OSQP:optimal,0.001,316.3902905250434,6960.586391550954,3.20783935894724,67942912,595591168
101,0.008201519958674908,0.04802037353077434,0.6235368251800537,1.4228861331939697,0.00030802255152517777,0.08029944360319764,OSQP:optimal,0.001,319.51086630905047,6956.4791585505145,3.0898030980024487,67946496,595591168
102,0.010125539265573025,0.04726247684547031,0.6251455545425415,1.424759030342102,0.00030734346298488813,0.0795813977921007,OSQP:optimal,0.001,322.7440801790217,6954.818512093036,3.207468961016275,67945472,595591168
103,0.007521533407270908,0.04646765797670632,0.6378688812255859,1.4406358003616333,0.00031015893195973643,0.07639472844251478,OSQP:optimal,0.001,325.8466329249786,6950.340315885223,3.078245443990454,67946496,595591168
104,0.007255771197378635,0.045683420241119765,0.650443434715271,1.4568449258804321,0.0003121112365872536,0.0735243511832327,OSQP:optimal,0.001,328.95502601598855,6946.011895491451,3.084446112974547,67946496,595591168
105,0.007302828133106232,0.04491580839895949,0.6428884863853455,1.446937084197998,0.0003095084849585872,0.07429828135145314,OSQP:optimal,0.001,332.20086284098215,6944.579942247198,3.2209552010754123,67946496,595591168
106,0.007053679786622524,0.04415856582671275,0.6255708932876587,1.4250109195709229,0.0003036732007679621,0.07724673659621435,OSQP:optimal,0.001,335.31000814505387,6940.284508209888,3.0839673769660294,67947520,595591168
107,0.006046758498996496,0.04339632968015842,0.6226213574409485,1.421342372894287,0.0003007094229585672,0.0774679033677185,OSQP:optimal,0.001,338.55455134704243,6938.786272000599,3.2199231169652194,67948544,595591168
108,0.005173817742615938,0.04263187944140757,0.6336525678634644,1.4350321292877197,0.00030205134327765393,0.07492529757350189,OSQP:optimal,0.001,341.6768563570222,6934.774714209191,3.091262049973011,67942912,595591168
109,0.00626363093033433,0.04190451447118611,0.6427382826805115,1.4465962648391724,0.0003025443207588241,0.07302262095538498,OSQP:optimal,0.001,344.93040427507367,6933.417575841159,3.2263383240206167,67946496,595591168
110,0.005713511258363724,0.04118069440692966,0.6275753974914551,1.4274219274520874,0.0002962753154616138,0.0763230843108551,OSQP:optimal,0.001,348.05312799697276,6929.421366485185,3.0973155950196087,67943936,595591168
111,0.005317287053912878,0.040463426259869324,0.6291929483413696,1.429456353187561,0.00029566099439148896,0.07573346496160357,OSQP:optimal,0.001,351.17687413003296,6925.461058294073,3.0992297930642962,67944960,595591168
112,0.006145758088678122,0.0397770728964455,0.6323027610778809,1.433374285697937,0.0002952366699953135,0.07486665682087332,OSQP:optimal,0.001,354.40366843296215,6923.528808315367,3.198989497963339,67947520,595591168
113,0.004786340054124594,0.03907725823959907,0.6362890601158142,1.4384450912475586,0.00029448059223002865,0.0738677348517002,OSQP:optimal,0.001,357.518912739004,6919.414709382317,3.084856744040735,67948544,595591168
114,0.004633094184100628,0.038388374958489103,0.6275666356086731,1.4275343418121338,0.00029020975268156946,0.07574436253288824,OSQP:optimal,0.001,360.75836931704544,6917.69995900931,3.214410508982837,67947520,595591168
115,0.004442553501576185,0.03770945852935084,0.6251969933509827,1.4246454238891602,0.00028735286282821626,0.0763126072921416,OSQP:optimal,0.001,363.87629362300504,6913.649578837096,3.092662755982019,67947520,595591168
116,0.0038086287677288055,0.0370314419341184,0.6222804188728333,1.4211151599884033,0.0002839240366587781,0.07713203815615548,OSQP:optimal,0.001,366.9934184179874,6909.600222628315,3.092594449990429,67944448,595591168
117,0.008462668396532536,0.036460066463366685,0.6161133050918579,1.4136648178100586,0.0002794133391906817,0.07895151239299834,OSQP:optimal,0.001,370.21988136298023,6907.606846285349,3.201759568066336,67948544,595591168
118,0.004871887154877186,0.03582830287719689,0.6258663535118103,1.4256452322006226,0.00028145177322491666,0.0763520252928282,OSQP:optimal,0.001,373.3268945950549,6903.383762766184,3.0786910210736096,67948544,595591168
119,0.005953941494226456,0.035230815649537485,0.6245335340499878,1.4240601062774658,0.00027908273555055096,0.07692290451522238,OSQP:optimal,0.001,376.56664326100145,6901.612176069279,3.214459463953972,67948544,595591168
120,0.004496298730373383,0.034616125311154204,0.6150829792022705,1.412593126296997,0.00027322636812210366,0.08034007295666287,OSQP:optimal,0.001,379.6703108160291,6897.343979824528,3.076359951053746,67948544,595591168
121,0.004849312826991081,0.03402078906147094,0.6094335317611694,1.4059247970581055,0.0002676745302105932,0.08314697456936429,OSQP:optimal,0.001,382.92220820800867,6895.764394092982,3.2246116610476747,67948544,595591168
122,0.004940187558531761,0.03343917703141216,0.6082172989845276,1.4045469760894775,0.0002657379882351485,0.08390184589047144,OSQP:optimal,0.001,386.0406895930646,6891.775589620449,3.092057273024693,67949568,595591168
123,0.0037392540834844112,0.0328451785724536,0.6091548800468445,1.4057203531265259,0.0002655778866983427,0.08332047478570372,OSQP:optimal,0.001,389.1700508740032,6887.993502054512,3.105278804898262,67946496,595591168
124,0.0036113448441028595,0.03226050189788658,0.6087091565132141,1.4052571058273315,0.00026438776915060913,0.08352263124162057,OSQP:optimal,0.001,392.4114420770202,6886.187886770935,3.2157191580627114,67946496,595591168
125,0.003881509881466627,0.03169292205755818,0.6073843836784363,1.4037556648254395,0.00026245271300384676,0.08432510377873886,OSQP:optimal,0.001,395.5370265770471,6882.34426244062,3.1000539480010048,67948544,595591168
126,0.004225986078381538,0.031143583337974644,0.6057227849960327,1.40186607837677,0.0002601551959099391,0.08540298326785942,OSQP:optimal,0.001,398.79049121798016,6880.7184754594355,3.217653318075463,67947520,595591168
127,0.0037344004958868027,0.03059539968113289,0.6039266586303711,1.3998334407806396,0.00025779218631438727,0.08649515432533958,OSQP:optimal,0.001,401.91800887696445,6876.912073146802,3.1010750150308013,67948544,595591168
128,0.0035764435306191444,0.030055020558122612,0.6021615266799927,1.3978502750396729,0.00025526600796543786,0.08777449447374877,OSQP:optimal,0.001,405.0331524480134,6872.906305602228,3.0909171469975263,67945472,595591168
129,0.003051151754334569,0.02951494318204685,0.5999143123626709,1.3953280448913574,0.0002514211533715116,0.08991820251318006,OSQP:optimal,0.001,408.27328679698985,6871.0178731493415,3.2139294389635324,67947520,595591168
130,0.0029322176706045866,0.028983288671818007,0.5987335443496704,1.394047737121582,0.00024844876494256596,0.09157415713180497,OSQP:optimal,0.001,411.40928078000434,6867.370302250842,3.1100805880269036,67947520,595591168
131,0.0023666322231292725,0.02845095554284423,0.5978921055793762,1.393167495727539,0.0002456386879686745,0.09319657687193354,OSQP:optimal,0.001,414.6480310090119,6865.431902736999,3.2135344779817387,67944960,595591168
132,0.003059535287320614,0.027943127137733757,0.5971964001655579,1.3924498558044434,0.000243246722260948,0.09466883355201511,OSQP:optimal,0.001,417.7683615019778,6861.528846487029,3.09501857298892,67945984,595591168
133,0.0023539832327514887,0.027431344259634113,0.5968565940856934,1.3921259641647339,0.00024226910554403513,0.09523926498561769,OSQP:optimal,0.001,421.0071193330223,6859.567124771874,3.2131985599407926,67947520,595591168
134,0.001972171710804105,0.026922160808657513,0.5965668559074402,1.391860842704773,0.0002414808183062167,0.09574524748300405,OSQP:optimal,0.001,424.12817640497815,6855.683806665542,3.096666894038208,67948544,597688320
