iteration,weighted_meta_loss,ema_source_meta_loss,weighted_path_mean_query_loss,weighted_path_dispersion,weighted_path_worst_query_loss,alpha_entropy,effective_sources,mmd_objective,rbf_sigma,qp_solver_status,learning_rate,elapsed_seconds,eta_seconds,iteration_seconds,cuda_allocated_bytes,cuda_reserved_bytes
1,0.2415619194507599,0.2415619194507599,0.2415619194507599,0.0,0.2415619194507599,0.5856119990348816,1.465407133102417,7.112182553992152e-05,0.04909270525137259,OSQP:optimal,0.001,7.013388175051659,16123.779414443765,7.0133816821035,69254144,2447376384
2,0.22125054895877838,0.24115569204092027,0.22125054895877838,0.0,0.22125054895877838,0.5856509208679199,1.4654570817947388,7.109596509169425e-05,0.04910343055020468,OSQP:optimal,0.001,14.160746971145272,16270.698269845918,7.134028649190441,69549056,2470445056
3,0.20091186463832855,0.24035081549286844,0.20091186463832855,0.0,0.20091186463832855,0.5857092142105103,1.4655317068099976,7.10231886613677e-05,0.049084595076851874,OSQP:optimal,0.001,21.598043208010495,16536.901749600038,7.391462163068354,69541888,2487222272
4,0.17922808229923248,0.23912836082899572,0.17922808229923248,0.0,0.17922808229923248,0.585780680179596,1.4656234979629517,7.091397666902921e-05,0.04902604007020432,OSQP:optimal,0.001,28.945016387151554,16614.439406224992,7.301556830992922,69548544,2487222272
5,0.15951696038246155,0.23753613282006503,0.15951696038246155,0.0,0.15951696038246155,0.5858898758888245,1.465767741203308,7.069369423451377e-05,0.048935146693164996,OSQP:optimal,0.001,36.31029861001298,16666.427061995957,7.322912628995255,69537280,2487222272
6,0.13864390552043915,0.2355582882740725,0.13864390552043915,0.0,0.13864390552043915,0.5859777927398682,1.4658833742141724,7.050311767520245e-05,0.04879721594333983,OSQP:optimal,0.001,43.8215803289786,16754.450879112817,7.469663047930226,69528064,2493513728
7,0.11852669715881348,0.2332176564517673,0.11852669715881348,0.0,0.11852669715881348,0.586001455783844,1.4659112691879272,7.044847964110534e-05,0.04860374587071966,OSQP:optimal,0.001,51.27534790500067,16796.338963738075,7.4038260981906205,69548544,2493513728
8,0.09872806072235107,0.230527864537179,0.09872806072235107,0.0,0.09872806072235107,0.5860205292701721,1.4659337997436523,7.03790887747191e-05,0.04837821006261915,OSQP:optimal,0.001,58.72834408818744,16825.670581265702,7.409230786142871,69561856,2493513728
9,0.07975351810455322,0.22751237760852647,0.07975351810455322,0.0,0.07975351810455322,0.5860476493835449,1.4659682512283325,7.026511194707652e-05,0.04813009833313786,OSQP:optimal,0.001,66.31697735306807,16881.355012875436,7.545250036986545,69558784,2493513728
10,0.06273186206817627,0.22421676729771944,0.06273186206817627,0.0,0.06273186206817627,0.5861076712608337,1.4660494327545166,7.004784176267709e-05,0.04787191338680469,OSQP:optimal,0.001,73.78187355515547,16896.049044130603,7.420167850097641,69541376,2493513728
11,0.04674278572201729,0.22066728766620541,0.04674278572201729,0.0,0.04674278572201729,0.586097776889801,1.466033697128296,6.99913863971835e-05,0.04757936369435185,OSQP:optimal,0.001,81.3699101191014,16932.338569329375,7.54290955606848,69552128,2503999488
12,0.03332309052348137,0.21692040372335092,0.03332309052348137,0.0,0.03332309052348137,0.5860670208930969,1.4659886360168457,6.997493140048494e-05,0.047271972987773164,OSQP:optimal,0.001,88.83621174306609,16938.1043723446,7.410259082913399,69534720,2503999488
13,0.024047663435339928,0.21306294891759067,0.024047663435339928,0.0,0.024047663435339928,0.5860400199890137,1.4659485816955566,6.994046672159637e-05,0.04696075455504921,OSQP:optimal,0.001,96.31147673004307,16943.411329354498,7.4279431130271405,69543936,2503999488
14,0.01940305531024933,0.20918975104544385,0.01940305531024933,0.0,0.01940305531024933,0.5860267281532288,1.4659271240234375,6.98660553462016e-05,0.04665187701567429,OSQP:optimal,0.001,103.90435992809944,16966.097628259668,7.548109092051163,69538816,2503999488
15,0.019305618479847908,0.20539206839413193,0.019305618479847908,0.0,0.019305618479847908,0.5860380530357361,1.4659385681152344,6.972478110311986e-05,0.046351541128497695,OSQP:optimal,0.001,111.36479733209126,16964.57079358857,7.415045677917078,69543424,2503999488
16,0.024472936987876892,0.20177368576600682,0.024472936987876892,0.0,0.024472936987876892,0.5860448479652405,1.4659430980682373,6.959272269757566e-05,0.04605368674533071,OSQP:optimal,0.001,118.9533369441051,16980.588848771004,7.543410753831267,69543424,2503999488
17,0.02959941327571869,0.19833020031620105,0.02959941327571869,0.0,0.02959941327571869,0.5860033631324768,1.4658793210983276,6.958384671940099e-05,0.04574834390982547,OSQP:optimal,0.001,126.41398172616027,16976.65413416611,7.416125027928501,69546496,2503999488
18,0.03312923386693001,0.1950261809872156,0.03312923386693001,0.0,0.03312923386693001,0.5859825611114502,1.4658430814743042,6.952394039372312e-05,0.045457309740799326,OSQP:optimal,0.001,133.87135502812453,16971.912898565563,7.412922519957647,69556736,2503999488
19,0.033312879502773285,0.19179191495752673,0.033312879502773285,0.0,0.033312879502773285,0.5859817266464233,1.465833067893982,6.941524961867618e-05,0.045180067482111744,OSQP:optimal,0.001,141.42728341300972,16978.71755079343,7.511004888219759,69538304,2503999488
20,0.03419630229473114,0.1886400027042708,0.03419630229473114,0.0,0.03419630229473114,0.5860292315483093,1.465888500213623,6.9184652829124e-05,0.0449253616670224,OSQP:optimal,0.001,148.8957692279946,16974.117691991385,7.422766785835847,69531136,2503999488
21,0.03330698236823082,0.18553334229755,0.03330698236823082,0.0,0.03330698236823082,0.5860315561294556,1.4658796787261963,6.907191791294398e-05,0.04466789319665749,OSQP:optimal,0.001,156.5141504839994,16985.511854906414,7.5737994441296905,69552128,2514485248
22,0.029071122407913208,0.18240409789975726,0.029071122407913208,0.0,0.029071122407913208,0.586087703704834,1.4659440517425537,6.882581592082548e-05,0.044436961804313474,OSQP:optimal,0.001,163.9950532161165,16980.94232846879,7.435697803040966,69560832,2518679552
23,0.026201924309134483,0.17928005442794478,0.026201924309134483,0.0,0.026201924309134483,0.5861838459968567,1.4660626649856567,6.848251201752031e-05,0.04423159692413506,OSQP:optimal,0.001,171.48890043818392,16977.401143380208,7.435429242206737,69543936,2518679552
24,0.023259472101926804,0.17615964278142443,0.023259472101926804,0.0,0.023259472101926804,0.5862617492675781,1.4661544561386108,6.819606930130728e-05,0.04403857571161094,OSQP:optimal,0.001,179.1509085020516,16989.47782294456,7.61844188394025,69541888,2518679552
25,0.02145751565694809,0.17306560023893489,0.02145751565694809,0.0,0.02145751565694809,0.5864030122756958,1.4663337469100952,6.775968492234163e-05,0.043885896080873954,OSQP:optimal,0.001,186.58795646205544,16979.504038047045,7.3933797609061,69530112,2518679552
26,0.019135167822241783,0.16998699159060102,0.019135167822241783,0.0,0.019135167822241783,0.5865344405174255,1.4664978981018066,6.737757930463939e-05,0.04375630421119446,OSQP:optimal,0.001,194.07735089911148,16974.303690176137,7.444396653911099,69553152,2518679552
27,0.018087537959218025,0.16694900251797334,0.018087537959218025,0.0,0.018087537959218025,0.5866905450820923,1.4666974544525146,6.696986739684885e-05,0.043664614639324646,OSQP:optimal,0.001,201.6573796540033,16976.563850131464,7.534752260893583,69541888,2518679552
28,0.01791887916624546,0.1639684000509388,0.01791887916624546,0.0,0.01791887916624546,0.586772084236145,1.4667996168136597,6.678998242692913e-05,0.0435924649311525,OSQP:optimal,0.001,209.1472345481161,16970.80417476142,7.445337538141757,69548544,2518679552
29,0.018271787092089653,0.1610544677917618,0.018271787092089653,0.0,0.018271787092089653,0.5867856740951538,1.4668179750442505,6.677552763312278e-05,0.043546648845400965,OSQP:optimal,0.001,216.7877797409892,16976.725785923674,7.595678380923346,69548032,2518679552
30,0.019042599946260452,0.15821423043485178,0.019042599946260452,0.0,0.019042599946260452,0.5867424607276917,1.466764211654663,6.687822228113038e-05,0.04351924705563494,OSQP:optimal,0.001,224.27519409405068,16970.1563531165,7.4434066149406135,69543424,2518679552
31,0.019040826708078384,0.1554307623603163,0.019040826708078384,0.0,0.019040826708078384,0.5866736173629761,1.4666775465011597,6.702680613512868e-05,0.0435076533241444,OSQP:optimal,0.001,231.7354690011125,16961.54126333949,7.415298203006387,69540352,2518679552
32,0.01963469199836254,0.15271484095307725,0.01963469199836254,0.0,0.01963469199836254,0.5865908861160278,1.4665722846984863,6.72060595983126e-05,0.043508375824908456,OSQP:optimal,0.001,239.3191405001562,16961.74408294857,7.538331113988534,69550592,2518679552
33,0.020050499588251114,0.1500615541257807,0.020050499588251114,0.0,0.020050499588251114,0.5864654779434204,1.466408133506775,6.75027400444117e-05,0.043509320143484936,OSQP:optimal,0.001,246.81374294217676,16955.356219694386,7.449919973034412,69556736,2518679552
34,0.020098906010389328,0.14746230116347286,0.020098906010389328,0.0,0.020098906010389328,0.586368203163147,1.466282844543457,6.773415307703701e-05,0.04352935501913287,OSQP:optimal,0.001,254.43069839314558,16957.05772231964,7.5725174830295146,69549056,2518679552
35,0.020032651722431183,0.14491370817465202,0.020032651722431183,0.0,0.020032651722431183,0.5867590308189392,1.4662668704986572,6.794473955540337e-05,0.04356199167933293,OSQP:optimal,0.001,261.9258214640431,16950.342446173076,7.450017170980573,69549056,2518679552
36,0.019984999671578407,0.14241513400459055,0.019984999671578407,0.0,0.019984999671578407,0.5890434384346008,1.4667267799377441,6.824931464144424e-05,0.04359081494898759,OSQP:optimal,0.001,269.4235869520344,16943.750023872384,7.452853613067418,69556736,2518679552
37,0.020044030621647835,0.1399677119369317,0.020044030621647835,0.0,0.020044030621647835,0.5903104543685913,1.4670087099075317,6.849002355124867e-05,0.043629802616808364,OSQP:optimal,0.001,277.03364524105564,16943.976734608346,7.565549503080547,69540864,2518679552
38,0.0196361243724823,0.1375610801856427,0.0196361243724823,0.0,0.0196361243724823,0.5909947156906128,1.467153549194336,6.867894146755926e-05,0.043675169493344664,OSQP:optimal,0.001,284.56465517007746,16939.085526176717,7.4847093829885125,69550080,2518679552
39,0.019349461421370506,0.13519684781035726,0.019349461421370506,0.0,0.019349461421370506,0.5911494493484497,1.4671605825424194,6.880966718170178e-05,0.043724328492673714,OSQP:optimal,0.001,292.0113089941442,16929.168452198977,7.401215847115964,69535232,2518679552
