horizon,status,reason,num_context_cells,num_test_cells,lifetime_rmse_cycles,lifetime_mae_cycles,rul_rmse_cycles,rul_mae_cycles,rul_mape_percent,rul_bias_cycles,rul_coverage,rul_mean_interval_width_cycles
60,ok,,16,34,714.8034869001785,644.7039023209327,714.8034869001785,644.7039023209327,114.81047004774663,631.746647334228,0.17647058823529413,718.3487742960714
80,ok,,16,34,427.23233899476077,303.56801000962844,427.23233899476077,303.56801000962844,40.89831625670665,276.6823575561159,0.47058823529411764,541.8460016222472
100,ok,,16,34,150.016078892856,117.14525860691438,150.016078892856,117.14525860691438,18.55118731669208,17.855542921738515,0.6764705882352942,292.20427649546866
120,ok,,16,34,126.38478936861483,99.39494700292741,126.38478936861483,99.39494700292741,16.069982471331766,15.644501043020936,0.6470588235294118,256.6553815351163
140,ok,,16,34,128.96646660335773,98.3737317112196,128.96646660335773,98.3737317112196,14.842789605326104,-7.55441826671914,0.5588235294117647,190.00367321835475
160,ok,,16,34,137.53505490473032,104.30959923464349,137.53505490473032,104.30959923464349,16.10588331010962,-10.355207152475801,0.38235294117647056,172.623489904282
180,ok,,16,34,130.1192189006047,103.47739425632828,130.1192189006047,103.47739425632828,17.076200748093427,-11.97080399538066,0.35294117647058826,167.49046705839166
200,ok,,16,34,125.17279065340159,100.89940353826401,125.17279065340159,100.89940353826401,17.470579863718076,-12.21471046957746,0.38235294117647056,162.1598494838465
220,ok,,16,34,118.53047678623476,96.78806459796412,118.53047678623476,96.78806459796412,17.768874979172917,-12.37385521296829,0.4411764705882353,159.79833952020255
240,ok,,16,34,117.12752655469741,94.68211835286195,117.12752655469741,94.68211835286195,18.27381274550708,-9.025213380262244,0.4411764705882353,158.0052411753358
260,ok,,16,34,127.78147008538045,99.29390690041689,127.78147008538045,99.29390690041689,19.27485935759509,-14.691068547478023,0.47058823529411764,156.50862041819448
280,ok,,16,34,121.39773406355134,96.35743264819702,121.39773406355134,96.35743264819702,20.00023689317643,-14.60143470286943,0.5,153.2299443510895
300,ok,,16,34,122.02261332734147,95.4038585730034,122.02261332734147,95.4038585730034,20.611354483501643,-23.179741833560616,0.47058823529411764,148.69417234056638
320,ok,,16,34,109.35043090880953,87.90005515517439,109.35043090880953,87.90005515517439,20.91593238422862,-25.67562029067,0.5,145.7964028419176
340,ok,,16,34,100.99358761856186,82.20177244813021,100.99358761856186,82.20177244813021,21.54851468654981,-36.418640471848846,0.5,144.60899182379646
360,ok,,16,34,103.15720171954243,81.47999844286893,103.15720171954243,81.47999844286893,23.659458419932307,-59.678220491515354,0.47058823529411764,145.6419823091741
380,ok,,16,34,107.92779532912746,86.63254711927586,107.92779532912746,86.63254711927586,27.817962946624945,-69.08570674261941,0.47058823529411764,145.8817312129158
400,ok,,16,34,119.67821564800116,97.20790524832262,119.67821564800116,97.20790524832262,34.216119480431736,-83.23149444844535,0.47058823529411764,149.31653092576363
420,ok,,16,34,150.38459232259038,124.99468431821424,150.38459232259038,124.99468431821424,54.64801973395781,-118.74390117054462,0.23529411764705882,143.75715813351562
440,ok,,16,33,174.2900116014811,142.89360741509284,174.2900116014811,142.89360741509284,74.75015254435542,-137.77861070374036,0.21212121212121213,142.15898047436215
460,ok,,16,33,193.03258213626737,162.5004827792881,193.03258213626737,162.5004827792881,292.31832593953334,-160.38790503487337,0.21212121212121213,139.98766147989045
480,ok,,16,30,226.42846812305294,188.8589911722135,226.42846812305294,188.8589911722135,343.1421177678394,-188.8589911722135,0.16666666666666666,144.15242545236688
500,ok,,16,27,260.6598470368992,209.945176033754,260.6598470368992,209.945176033754,371.0660561722178,-209.945176033754,0.18518518518518517,154.65380895096388
520,ok,,16,25,296.2240476461958,252.09538710194428,296.2240476461958,252.09538710194428,93.19900556252409,-252.09538710194428,0.0,143.20489150073973
540,ok,,16,25,316.42585330204946,275.87109316548543,316.42585330204946,275.87109316548543,132.3321537119666,-275.87109316548543,0.0,140.79112599578625
560,ok,,16,24,349.91854219406105,314.9876417756452,349.91854219406105,314.9876417756452,159.32127754636227,-314.9876417756452,0.0,140.5064298770524
580,ok,,16,24,354.4554308142814,322.5126597608963,354.4554308142814,322.5126597608963,242.28167837413292,-322.5126597608963,0.0,149.9915789952082
600,ok,,16,23,372.6844990518988,343.7877227178051,372.6844990518988,343.7877227178051,410.4968895197511,-343.7877227178051,0.0,159.45077807223217
