schedule,cycle_step,beta,observed_through_cycle,num_cells,future_rmse_mean,future_rmse_std,future_rmse_median,current_soh_abs_error_mean,nll_mean,coverage_95_mean,interval_width_95_mean,num_context_points_mean,num_available_context_points_mean,num_target_points_mean
step10,10,0.0,300,34,0.04678128307536972,0.04200353491199309,0.04010888936156973,0.0010419495199639407,-2.704463710147806,0.8913215173723372,0.13684096718153432,128.0,300.0,531.2647058823529
step10,10,0.25,300,34,0.03995722691111179,0.03843590780754327,0.026331003781689805,0.001188347590275663,-2.885386239811412,0.8862966847672737,0.09922991430949217,128.0,300.0,531.2647058823529
step10,10,0.5,300,34,0.040372192339485885,0.0385951506744975,0.025650325770655194,0.0011748841972916342,-2.8839230445928195,0.8978359182041832,0.10761329870293598,128.0,300.0,531.2647058823529
step10,10,0.75,300,34,0.04170783712402092,0.03969638459800486,0.030270414250607017,0.0010885881980530916,-2.8440033846748034,0.9040487875004318,0.11828345312952104,128.0,300.0,531.2647058823529
step10,10,1.0,300,34,0.043734894358721965,0.04130804899312879,0.03693377347530239,0.0008934076270709504,-2.766426336142296,0.9020149088690009,0.1272508139260757,128.0,300.0,531.2647058823529
step10,10,0.0,310,34,0.04379180332653556,0.03360997159714784,0.03751296872514487,0.0012483614107174292,-2.7183511618517544,0.8980057169515738,0.13019605152033178,128.0,310.0,521.2647058823529
step10,10,0.25,310,34,0.037521695897085726,0.03284066362789957,0.02740608486393275,0.0013926742514303102,-2.912948633270284,0.8966999222033313,0.09551399187783806,128.0,310.0,521.2647058823529
step10,10,0.5,310,34,0.03780014497781399,0.03179094218616562,0.027170056802500807,0.0013607899298363054,-2.9045680443862527,0.9042588053791837,0.10404155150652804,128.0,310.0,521.2647058823529
step10,10,0.75,310,34,0.03905768530394221,0.031748662049976645,0.029559508893096248,0.0012494095478419339,-2.858713110807424,0.9074228704632321,0.11464769575963528,128.0,310.0,521.2647058823529
step10,10,1.0,310,34,0.04096132152998264,0.03300783620639249,0.033944671864817914,0.0009505461591209287,-2.7822176904589853,0.9036820439870469,0.12297707245622581,128.0,310.0,521.2647058823529
step10,10,0.0,320,34,0.04223183948770805,0.030803406005826223,0.03548156349283506,0.0014250656270514172,-2.723861095505656,0.8989490802103525,0.12636068392452832,128.0,320.0,511.2647058823529
step10,10,0.25,320,34,0.035707443814386,0.02996486821319098,0.02562927595972281,0.0015656407330213711,-2.9185676676524688,0.8990070735346815,0.09449974656582581,128.0,320.0,511.2647058823529
step10,10,0.5,320,34,0.03586896529867597,0.02877083825594232,0.026908264021115347,0.0015023748829294345,-2.910122247542249,0.9094519506971084,0.10298100000771566,128.0,320.0,511.2647058823529
step10,10,0.75,320,34,0.03707850949435673,0.028835076939861704,0.029560069226534556,0.001350781356178515,-2.8644931860883682,0.9136291929724415,0.11314253118627292,128.0,320.0,511.2647058823529
step10,10,1.0,320,34,0.03887700229039833,0.030259098477307515,0.033513081745487075,0.0009672965250907615,-2.7942001104869534,0.9103063971410414,0.12066972977872992,128.0,320.0,511.2647058823529
step10,10,0.0,330,34,0.041091429016268805,0.028553350133359457,0.035404672151510705,0.001706338951571619,-2.6606998449168797,0.8883182858793868,0.12306988481320585,128.0,330.0,501.2647058823529
step10,10,0.25,330,34,0.03482059558473709,0.0273857657047733,0.026033412132604267,0.0017468278105423095,-2.829094493005909,0.8823204883877072,0.09498585689192113,128.0,330.0,501.2647058823529
step10,10,0.5,330,34,0.0353136408389567,0.025903925174692304,0.028482485613609564,0.001665339246937576,-2.805645653200491,0.8887866640778316,0.10316798798933897,128.0,330.0,501.2647058823529
step10,10,0.75,330,34,0.036759361189744724,0.025898651366527626,0.02791771526439363,0.0014809437194640595,-2.762067115564472,0.8917082376876331,0.11248314421932584,128.0,330.0,501.2647058823529
step10,10,1.0,330,34,0.03817380203166682,0.02746402946108258,0.03307262857062018,0.001004562627526292,-2.710618194215409,0.8902760316111838,0.11903810635164115,128.0,330.0,501.2647058823529
step10,10,0.0,340,34,0.040390489009550744,0.024818400916262497,0.034913977694383314,0.0019819291281560313,-2.586436286950597,0.8593491899030895,0.12158150677970637,128.0,340.0,491.2647058823529
step10,10,0.25,340,34,0.033729693977916045,0.02391815618573556,0.026904589719092892,0.0020670361768300727,-2.9151200349696493,0.9077949263476034,0.10293981047040898,128.0,340.0,491.2647058823529
step10,10,0.5,340,34,0.03523371248241862,0.02344052716736072,0.02785758816642672,0.0019150403488748197,-2.8449591441385107,0.8967332707475265,0.11031662006380191,128.0,340.0,491.2647058823529
step10,10,0.75,340,34,0.03794639680759741,0.024265335440663692,0.03128422665144079,0.0016782914349931935,-2.734037408979318,0.8839177273229952,0.11806681381620096,128.0,340.0,491.2647058823529
step10,10,1.0,340,34,0.04002554447622028,0.026288406762879073,0.03391722611317928,0.001083136295781668,-2.6432888996803188,0.8726319443346238,0.12311655216491693,128.0,340.0,491.2647058823529
step10,10,0.0,350,34,0.038463400929539954,0.023818814873434686,0.03280720103258259,0.0022131428488916414,-2.470254110523923,0.8523405877049705,0.11912215206077859,128.0,350.0,481.2647058823529
step10,10,0.25,350,34,0.03248597194905734,0.021533572261983942,0.02767140673624695,0.0021834861651233617,-2.654267842695514,0.8611805870190906,0.10529787041734412,128.0,350.0,481.2647058823529
step10,10,0.5,350,34,0.033716530885129804,0.02199722010061728,0.028047484992095112,0.002025144861449818,-2.578572035513499,0.8546291287790413,0.11215399660773298,128.0,350.0,481.2647058823529
step10,10,0.75,350,34,0.03587793493559843,0.02389324225865783,0.030165258046219567,0.0017658440619924504,-2.4956397068687655,0.8504575727631063,0.11904624207835936,128.0,350.0,481.2647058823529
step10,10,1.0,350,34,0.037018566235932325,0.026088424976202642,0.03309450606759934,0.0011142530177968813,-2.477285282039861,0.8495539754655557,0.1224594603958509,128.0,350.0,481.2647058823529
