fold,seed,model,cell_id,beta,requested_observed_cycle,observed_through_cycle,num_available_context_points,status,reason,future_rmse,current_soh_abs_error,nll,coverage_95,interval_width_95,forecast_start_cycle,num_context_points,num_target_points,schedule,cycle_step
0,42,partial_iv_anp,MATR_b1c2,0.75,350,350,350,ok,,0.034736824439356315,0.00041649727679282655,-2.4816834379680044,0.9989389920424403,0.1283818984590772,351,128,1885,step10,10
0,42,partial_iv_anp,MATR_b1c2,1.0,350,350,350,ok,,0.032461538689252806,0.00038537622241985314,-2.5421249455546775,0.9989389920424403,0.1237003781426093,351,128,1885,step10,10
0,42,partial_iv_anp,MATR_b1c2,0.0,360,360,360,ok,,0.044357033829679364,0.0008766860608884208,-2.2027277411565076,0.9024,0.11075330786158119,361,128,1875,step10,10
0,42,partial_iv_anp,MATR_b1c2,0.25,360,360,360,ok,,0.046840034313715695,0.0005282110637796489,-2.1815099012983628,0.9770666666666666,0.1367784124918983,361,128,1875,step10,10
0,42,partial_iv_anp,MATR_b1c2,0.5,360,360,360,ok,,0.04639626561643208,0.0005242626045596221,-2.192146665048807,0.9770666666666666,0.13589597757646188,361,128,1875,step10,10
0,42,partial_iv_anp,MATR_b1c2,0.75,360,360,360,ok,,0.04463810790460019,0.0005067911953042792,-2.2355674164778625,0.9776,0.13176276083429472,361,128,1875,step10,10
0,42,partial_iv_anp,MATR_b1c2,1.0,360,360,360,ok,,0.042771776916585715,0.0004853505026380933,-2.2839943181125797,0.976,0.12669139629031748,361,128,1875,step10,10
0,42,partial_iv_anp,MATR_b1c2,0.0,370,370,370,ok,,0.035240433096121494,0.001329895814741744,-2.5136950961663715,0.9742627345844505,0.10637118791752456,371,128,1865,step10,10
0,42,partial_iv_anp,MATR_b1c2,0.25,370,370,370,ok,,0.05567533850146927,0.0009454096655948652,-2.036745238398113,0.986058981233244,0.16353517429056613,371,128,1865,step10,10
0,42,partial_iv_anp,MATR_b1c2,0.5,370,370,370,ok,,0.05593986375611325,0.0009430734187882983,-2.0317816204667167,0.986058981233244,0.16403109438195418,371,128,1865,step10,10
