fold,seed,model,alpha,beta,metric,mean,std,num_cells
0,42,hs_anp,0.3,0.0,future_rmse,0.02792285125106447,0.022984693169572697,34
0,42,hs_anp,0.3,0.0,current_soh_abs_error,0.0009356900685773159,0.0010021457189858776,34
0,42,hs_anp,0.3,0.0,nll,-2.9643472984206047,1.452325637984818,34
0,42,hs_anp,0.3,0.0,coverage_95,0.868611787067567,0.20994678079940896,34
0,42,hs_anp,0.3,0.0,interval_width_95,0.06786426001795766,0.029261535795189055,34
0,42,hs_anp,0.3,0.0,inference_latency_ms,7.434859281570158,1.4467182473883278,34
0,42,hs_anp,0.5,0.0,future_rmse,0.022543552649868848,0.013929064587628376,34
0,42,hs_anp,0.5,0.0,current_soh_abs_error,0.001570282389670712,0.0011894877259094499,34
0,42,hs_anp,0.5,0.0,nll,-2.524454776647997,2.1899364944644057,34
0,42,hs_anp,0.5,0.0,coverage_95,0.8051558944769996,0.27749230874222813,34
0,42,hs_anp,0.5,0.0,interval_width_95,0.060206019826006416,0.03537996921890713,34
0,42,hs_anp,0.5,0.0,inference_latency_ms,6.552734245847472,0.9366477735922039,34
0,42,hs_anp,0.7,0.0,future_rmse,0.019311285079655655,0.012610298391033932,34
0,42,hs_anp,0.7,0.0,current_soh_abs_error,0.0021357958431196256,0.0014470816431181182,34
0,42,hs_anp,0.7,0.0,nll,-2.364695356847488,2.9267461748541588,34
0,42,hs_anp,0.7,0.0,coverage_95,0.8511799193509308,0.2553219499433752,34
0,42,hs_anp,0.7,0.0,interval_width_95,0.06596313748173577,0.039391764397324884,34
0,42,hs_anp,0.7,0.0,inference_latency_ms,5.708505630986217,0.49464480370503616,34
