cell_id,cut_cycle,future_cycles,voltage_mae,voltage_rmse,voltage_nll,voltage_crps,endpoint_q_mae,endpoint_q_rmse,endpoint_q_nll,endpoint_q_crps,voltage_coverage_95,mean_voltage_epistemic_std_v,mean_voltage_aleatoric_std_v
MATR_b3c31,130,599,0.04879071957078404,0.11030318676889056,-1.5246014349049986,0.03689356101316952,0.019230883189155185,0.029082056978431536,-1.198498721043645,0.01511232903791057,0.652013909990209,0.013957100920379162,0.024138756096363068
MATR_b3c31,200,529,0.024916933557068192,0.06745705715805024,-2.8478088976738545,0.018003440622492685,0.013475471498384819,0.018901213856740633,-2.0264112359501127,0.010002788390315818,0.9943567891281815,0.017504002898931503,0.03046766109764576
MATR_b3c33,100,1182,0.059829178429623944,0.130233958410874,-2.4099605870686753,0.038226399234834306,0.032487507651098285,0.04442643232421015,-2.3473793456310585,0.02088721215067016,0.9998963085856492,0.03652307018637657,0.06762765347957611
MATR_b3c33,130,1152,0.05924915312523013,0.1293318847372458,-2.427463611829024,0.03789332255137503,0.0325738230927123,0.04428796159932938,-2.320581527526095,0.02091583973222517,0.9986509394609083,0.0335368737578392,0.06673425436019897
MATR_b3c33,200,1082,0.05181199560616861,0.11490035624801609,-2.5061146795762923,0.033570925034246135,0.030279119276956357,0.03988383297288635,-2.2232397968040596,0.019352449183953024,0.9994223539549815,0.034032147377729416,0.06268573552370071
MATR_b3c36,100,821,0.022803885226434853,0.06626752280327657,-2.918120491460196,0.017288080244151273,0.006647459336813997,0.01164172010310527,-3.1291816790178077,0.0057637593278809345,0.989928755268753,0.016237560659646988,0.030920226126909256
MATR_b3c36,130,791,0.020048795534134873,0.057565124106517984,-2.9680575521923735,0.01549267785529857,0.006820085904691674,0.010068245529189088,-3.1159349909108083,0.005660182618408099,0.9935398012842875,0.01744038797914982,0.03284264728426933
MATR_b3c36,200,721,0.019427590819575565,0.05634936808664346,-2.9598723641079725,0.015226857334026875,0.006078035011370867,0.009960972439101622,-3.1961786463826587,0.005426686191916051,0.9942838454647575,0.01742718555033207,0.032616060227155685
MATR_b3c6,100,565,0.08312434255265005,0.1749288807508059,4.986263440088676,0.07379696689141912,0.04870497790058102,0.057974613423923405,14.174018930302434,0.04425729833232817,0.3344809322033898,0.007902747951447964,0.017003031447529793
MATR_b3c6,130,535,0.07534220758293697,0.15879377850739543,1.8609413523019787,0.06480074776442922,0.043165969848632815,0.05057552621180645,7.326621476533558,0.037938430757348485,0.4065808469682387,0.009079107083380222,0.018838580697774887
MATR_b3c6,200,465,0.03547577088116584,0.07423511737438354,-2.6023298247017337,0.02538175913054926,0.01421827321411461,0.015922306452965215,-2.3861624911046966,0.010696204149376736,0.9832918344076513,0.02182852290570736,0.04399006813764572
MATR_b4c1,100,761,0.08690308788697133,0.19249757840538884,1.165171309373667,0.07313312199490438,0.040902297380875974,0.0705699048344379,-1.1344419607179463,0.03320323119601711,0.4758396379834547,0.013636251911520958,0.024547327309846878
MATR_b4c1,130,731,0.08275849794360918,0.18489147979089268,0.3150617067100351,0.06837221328030921,0.039572023171243524,0.06726023450145521,-1.4596735809008556,0.03136120524988778,0.5043934135715868,0.014565627090632915,0.025932520627975464
MATR_b4c1,200,661,0.06099846954647285,0.14536867175205936,-2.1007027400531593,0.044347254255399926,0.027655079757932816,0.04818932984155005,-2.654829423069236,0.018904104556722943,0.8954294655356996,0.019976940006017685,0.037355709820985794
MATR_b4c11,100,830,0.039628389749130924,0.10607803421322888,-2.2802761111714345,0.02972769441710057,0.01777111234435116,0.03482166916408746,-2.4299465122891273,0.013734978078889183,0.9014960581041653,0.018710609525442123,0.03210350126028061
MATR_b4c11,130,800,0.03904396343163508,0.10511884826060565,-2.1958228483393194,0.029705030230823954,0.017024335339665412,0.034903952360660004,-2.5895701841688448,0.013465047192100009,0.8835000322643092,0.01593395508825779,0.030861681327223778
MATR_b4c11,200,730,0.050774289897201924,0.12222312705034712,-1.5084440128240513,0.03850095072398423,0.021190685768650002,0.04079967030504908,-2.2146696608142427,0.01678780806528633,0.7363193270146221,0.013893737457692623,0.02761147730052471
MATR_b4c15,100,771,0.11166737541913467,0.2477517631692417,61.38368553431417,0.10168714793618083,0.09506643065837261,0.17169667176651,14.83322299826097,0.08854016180637846,0.43485838779956426,0.0089859738945961,0.020465191453695297
MATR_b4c15,130,741,0.11115837248829583,0.24785383371163128,40.26872737979593,0.10065336565832343,0.09626253711388984,0.171396220645795,9.871673850887818,0.08869423481422375,0.44026447788417694,0.010502772405743599,0.021216290071606636
MATR_b4c15,200,671,0.098071535237305,0.23207107782426048,9.12257510242231,0.08611658828471701,0.08509131000223175,0.14862548567871342,1.5638100334539742,0.07455386836995723,0.6868201193520886,0.012939530424773693,0.02601036988198757
MATR_b4c21,100,803,0.0756967455327457,0.18018159613280824,3.303243472327898,0.06259509672766617,0.04448174970087643,0.08816539603473814,-0.2777624156538598,0.03773032247411304,0.5442698657041244,0.015137089416384697,0.02613869123160839
MATR_b4c21,130,773,0.07034882099673347,0.17347055640407727,1.2270205135943313,0.05757476281362242,0.042671708055177913,0.08389551355274318,-0.6146520355610031,0.0357546482745334,0.6238835273622211,0.015117282047867775,0.028188951313495636
MATR_b4c21,200,703,0.07407292180184394,0.1796666532071147,2.034606349187021,0.06145122915641519,0.045211972756202666,0.08656386481925109,-0.678787438517363,0.03784138660907423,0.5715949491234522,0.014725081622600555,0.027488471940159798
