epoch,source,teacher_forced_mse,recursive_mse,source_weight,cut_point_count,cut_point_min,cut_point_max,cut_points
22,CALCE_CX2_34.pkl,0.029926463961601257,0.03709869831800461,0.16666666666666666,16,22,1337,"[22, 100, 144, 238, 345, 377, 458, 633, 724, 775, 873, 946, 1077, 1151, 1193, 1337]"
22,CALCE_CX2_35.pkl,0.01962314546108246,0.022614736109972,0.16666666666666666,16,20,1449,"[20, 100, 136, 249, 382, 460, 546, 670, 728, 810, 890, 1015, 1102, 1242, 1267, 1449]"
22,CALCE_CX2_36.pkl,0.03215538710355759,0.048189129680395126,0.16666666666666666,16,53,1505,"[53, 100, 152, 274, 416, 470, 576, 687, 832, 899, 994, 1068, 1247, 1266, 1451, 1505]"
22,CALCE_CX2_38.pkl,0.07718874514102936,0.1003526970744133,0.16666666666666666,16,39,1536,"[39, 100, 203, 296, 394, 470, 541, 657, 787, 875, 1008, 1115, 1158, 1337, 1431, 1536]"
23,CALCE_CX2_16.pkl,0.00951472669839859,0.01040695421397686,0.16666666666666666,16,2,1194,"[2, 100, 128, 240, 271, 412, 452, 572, 632, 720, 801, 891, 988, 1084, 1134, 1194]"
23,CALCE_CX2_33.pkl,0.03788621723651886,0.0354800783097744,0.16666666666666666,16,17,1225,"[17, 100, 136, 203, 314, 382, 463, 543, 612, 735, 797, 925, 932, 1057, 1130, 1225]"
23,CALCE_CX2_34.pkl,0.03957182168960571,0.042569275945425034,0.16666666666666666,16,16,1357,"[16, 100, 113, 228, 306, 376, 455, 586, 679, 785, 846, 917, 1042, 1140, 1260, 1357]"
23,CALCE_CX2_35.pkl,0.03385118395090103,0.025762362405657768,0.16666666666666666,16,20,1378,"[20, 100, 101, 196, 375, 454, 498, 678, 774, 836, 935, 1051, 1110, 1192, 1348, 1378]"
23,CALCE_CX2_36.pkl,0.04564148932695389,0.05499096214771271,0.16666666666666666,16,72,1477,"[72, 100, 182, 256, 342, 442, 571, 709, 735, 870, 984, 1091, 1152, 1358, 1394, 1477]"
23,CALCE_CX2_38.pkl,0.10071615874767303,0.1094236746430397,0.16666666666666666,16,14,1479,"[14, 100, 158, 281, 402, 476, 582, 680, 804, 884, 1029, 1077, 1247, 1360, 1461, 1479]"
24,CALCE_CX2_16.pkl,0.012214467860758305,0.009448274970054626,0.16666666666666666,16,85,1224,"[85, 100, 163, 232, 318, 415, 492, 562, 672, 722, 827, 932, 961, 1098, 1141, 1224]"
24,CALCE_CX2_33.pkl,0.04135419800877571,0.03326793015003204,0.16666666666666666,16,74,1255,"[74, 100, 139, 210, 271, 406, 507, 569, 609, 749, 830, 857, 988, 1039, 1156, 1255]"
24,CALCE_CX2_34.pkl,0.046027056872844696,0.039907749742269516,0.16666666666666666,16,17,1356,"[17, 100, 137, 267, 343, 364, 536, 574, 713, 732, 891, 978, 1021, 1161, 1236, 1356]"
24,CALCE_CX2_35.pkl,0.03793907165527344,0.02415310963988304,0.16666666666666666,16,79,1393,"[79, 100, 128, 199, 317, 478, 491, 594, 733, 789, 885, 997, 1098, 1208, 1348, 1393]"
24,CALCE_CX2_36.pkl,0.047424182295799255,0.051901642233133316,0.16666666666666666,16,51,1563,"[51, 100, 185, 219, 385, 426, 542, 704, 738, 927, 970, 1066, 1217, 1301, 1387, 1563]"
24,CALCE_CX2_38.pkl,0.10687768459320068,0.10536497086286545,0.16666666666666666,16,35,1479,"[35, 100, 170, 277, 349, 455, 571, 655, 777, 845, 1051, 1153, 1239, 1298, 1469, 1479]"
25,CALCE_CX2_16.pkl,0.01078706793487072,0.007483429275453091,0.16666666666666666,16,17,1249,"[17, 90, 100, 196, 263, 344, 434, 517, 661, 712, 802, 930, 969, 1094, 1140, 1249]"
25,CALCE_CX2_33.pkl,0.03713187575340271,0.027402454987168312,0.16666666666666666,16,14,1264,"[14, 100, 126, 171, 327, 412, 467, 550, 635, 753, 767, 868, 941, 1055, 1145, 1264]"
25,CALCE_CX2_34.pkl,0.04636804014444351,0.032621849328279495,0.16666666666666666,16,31,1324,"[31, 100, 107, 191, 333, 447, 544, 626, 640, 734, 880, 925, 1017, 1118, 1202, 1324]"
25,CALCE_CX2_35.pkl,0.03149442374706268,0.02017204277217388,0.16666666666666666,16,92,1446,"[92, 100, 151, 241, 380, 441, 534, 664, 762, 787, 925, 974, 1101, 1189, 1308, 1446]"
25,CALCE_CX2_36.pkl,0.049857087433338165,0.04296733811497688,0.16666666666666666,16,40,1506,"[40, 100, 199, 210, 325, 487, 613, 680, 738, 854, 951, 1095, 1189, 1356, 1423, 1506]"
25,CALCE_CX2_38.pkl,0.1036120131611824,0.09330026060342789,0.16666666666666666,16,20,1531,"[20, 100, 129, 304, 366, 479, 619, 716, 749, 907, 1018, 1076, 1201, 1335, 1450, 1531]"
26,CALCE_CX2_16.pkl,0.007824944332242012,0.007059314753860235,0.16666666666666666,16,45,1195,"[45, 100, 167, 234, 319, 355, 461, 516, 599, 730, 805, 899, 1008, 1083, 1130, 1195]"
26,CALCE_CX2_33.pkl,0.03380364924669266,0.02169214002788067,0.16666666666666666,16,25,1250,"[25, 100, 118, 230, 267, 383, 453, 521, 612, 721, 832, 860, 941, 1083, 1151, 1250]"
26,CALCE_CX2_34.pkl,0.036649055778980255,0.02498600259423256,0.16666666666666666,16,25,1353,"[25, 100, 176, 243, 295, 377, 493, 634, 696, 738, 826, 928, 1022, 1115, 1216, 1353]"
26,CALCE_CX2_35.pkl,0.028479699045419693,0.01702398806810379,0.16666666666666666,16,39,1375,"[39, 100, 181, 215, 304, 414, 578, 672, 712, 793, 953, 988, 1076, 1173, 1265, 1375]"
26,CALCE_CX2_36.pkl,0.041077688336372375,0.03299593925476074,0.16666666666666666,16,29,1530,"[29, 100, 159, 310, 332, 492, 575, 694, 763, 927, 962, 1147, 1240, 1350, 1362, 1530]"
26,CALCE_CX2_38.pkl,0.09131114184856415,0.07906538248062134,0.16666666666666666,16,94,1484,"[94, 100, 196, 285, 346, 526, 623, 712, 825, 866, 971, 1054, 1219, 1314, 1396, 1484]"
27,CALCE_CX2_16.pkl,0.00580625981092453,0.009480169042944908,0.16666666666666666,16,26,1233,"[26, 100, 153, 196, 269, 419, 479, 524, 670, 695, 800, 861, 990, 1076, 1190, 1233]"
27,CALCE_CX2_33.pkl,0.02557167410850525,0.01842297427356243,0.16666666666666666,16,17,1255,"[17, 100, 159, 245, 273, 389, 488, 577, 626, 752, 826, 892, 997, 1033, 1113, 1255]"
27,CALCE_CX2_34.pkl,0.02654484659433365,0.01964431442320347,0.16666666666666666,16,72,1362,"[72, 100, 181, 215, 343, 404, 467, 560, 637, 762, 836, 959, 1062, 1129, 1186, 1362]"
27,CALCE_CX2_35.pkl,0.02487860433757305,0.016520608216524124,0.16666666666666666,16,69,1385,"[69, 100, 153, 280, 308, 458, 493, 646, 767, 865, 920, 977, 1149, 1204, 1352, 1385]"
27,CALCE_CX2_36.pkl,0.03176453709602356,0.025054780766367912,0.16666666666666666,16,13,1482,"[13, 100, 157, 254, 320, 454, 617, 675, 830, 915, 970, 1115, 1186, 1291, 1414, 1482]"
27,CALCE_CX2_38.pkl,0.07866960018873215,0.06651991605758667,0.16666666666666666,16,32,1548,"[32, 100, 166, 250, 364, 521, 544, 634, 793, 864, 1001, 1070, 1254, 1298, 1461, 1548]"
28,CALCE_CX2_16.pkl,0.005321537144482136,0.014637723565101624,0.16666666666666666,16,40,1229,"[40, 100, 127, 206, 275, 355, 460, 585, 662, 710, 768, 937, 938, 1040, 1180, 1229]"
28,CALCE_CX2_33.pkl,0.02067650854587555,0.018085461109876633,0.16666666666666666,16,58,1230,"[58, 100, 169, 197, 256, 392, 474, 535, 665, 721, 813, 896, 972, 1047, 1114, 1230]"
28,CALCE_CX2_34.pkl,0.022046677768230438,0.017308034002780914,0.16666666666666666,16,34,1287,"[34, 100, 176, 235, 313, 376, 471, 612, 667, 780, 851, 909, 1034, 1166, 1222, 1287]"
28,CALCE_CX2_35.pkl,0.018505491316318512,0.018860960379242897,0.16666666666666666,16,81,1385,"[81, 100, 108, 229, 361, 480, 560, 668, 694, 827, 888, 1007, 1146, 1200, 1268, 1385]"
28,CALCE_CX2_36.pkl,0.022519543766975403,0.020158348605036736,0.16666666666666666,16,43,1468,"[43, 100, 121, 240, 347, 425, 580, 707, 806, 899, 1000, 1125, 1211, 1277, 1383, 1468]"
28,CALCE_CX2_38.pkl,0.06543813645839691,0.0571732223033905,0.16666666666666666,16,55,1541,"[55, 100, 160, 227, 342, 518, 530, 665, 806, 846, 1013, 1136, 1217, 1268, 1470, 1541]"
29,CALCE_CX2_16.pkl,0.0069899228401482105,0.021672004833817482,0.16666666666666666,16,47,1271,"[47, 100, 143, 212, 272, 392, 445, 549, 625, 702, 828, 906, 1002, 1051, 1121, 1271]"
29,CALCE_CX2_33.pkl,0.017015090212225914,0.02016454190015793,0.16666666666666666,16,59,1228,"[59, 100, 158, 247, 291, 364, 433, 545, 633, 758, 808, 873, 1016, 1018, 1136, 1228]"
29,CALCE_CX2_34.pkl,0.016877595335245132,0.01758543588221073,0.16666666666666666,16,43,1333,"[43, 100, 108, 192, 346, 447, 530, 619, 677, 734, 880, 917, 1079, 1091, 1247, 1333]"
29,CALCE_CX2_35.pkl,0.017041923478245735,0.023359207436442375,0.16666666666666666,16,63,1363,"[63, 100, 145, 270, 309, 435, 488, 659, 755, 855, 962, 1022, 1161, 1219, 1299, 1363]"
29,CALCE_CX2_36.pkl,0.016288788989186287,0.018084321171045303,0.16666666666666666,16,74,1554,"[74, 100, 142, 314, 319, 517, 592, 717, 816, 853, 985, 1084, 1155, 1261, 1436, 1554]"
29,CALCE_CX2_38.pkl,0.05415959283709526,0.05107956379652023,0.16666666666666666,16,84,1567,"[84, 100, 108, 275, 416, 507, 581, 687, 783, 903, 1032, 1118, 1192, 1355, 1453, 1567]"
30,CALCE_CX2_16.pkl,0.010841723531484604,0.029486099258065224,0.16666666666666666,16,12,1278,"[12, 88, 100, 229, 263, 373, 478, 546, 634, 723, 827, 924, 991, 1047, 1180, 1278]"
30,CALCE_CX2_33.pkl,0.014269901439547539,0.02374301292002201,0.16666666666666666,16,57,1269,"[57, 100, 126, 207, 289, 347, 495, 522, 626, 683, 800, 886, 939, 1033, 1180, 1269]"
30,CALCE_CX2_34.pkl,0.01329544186592102,0.01962251402437687,0.16666666666666666,16,5,1295,"[5, 100, 170, 269, 337, 426, 500, 631, 649, 800, 883, 972, 1022, 1165, 1182, 1295]"
30,CALCE_CX2_35.pkl,0.01611432060599327,0.029007233679294586,0.16666666666666666,16,15,1441,"[15, 100, 136, 261, 328, 444, 575, 584, 699, 834, 895, 991, 1134, 1220, 1280, 1441]"
30,CALCE_CX2_36.pkl,0.012145467102527618,0.01807912439107895,0.16666666666666666,16,97,1567,"[97, 100, 155, 254, 340, 489, 528, 660, 738, 882, 971, 1063, 1175, 1320, 1453, 1567]"
30,CALCE_CX2_38.pkl,0.045820415019989014,0.04762947931885719,0.16666666666666666,16,53,1562,"[53, 100, 109, 278, 409, 489, 542, 708, 764, 863, 1002, 1062, 1181, 1360, 1461, 1562]"
31,CALCE_CX2_16.pkl,0.015751151368021965,0.037218593060970306,0.16666666666666666,16,19,1228,"[19, 100, 115, 194, 288, 342, 495, 555, 603, 693, 791, 937, 958, 1086, 1153, 1228]"
31,CALCE_CX2_33.pkl,0.01602770946919918,0.02796231396496296,0.16666666666666666,16,53,1251,"[53, 100, 121, 172, 255, 354, 453, 513, 595, 722, 768, 929, 1011, 1060, 1160, 1251]"
31,CALCE_CX2_34.pkl,0.012203351594507694,0.022564122453331947,0.16666666666666666,16,50,1302,"[50, 100, 177, 191, 275, 374, 464, 584, 686, 777, 839, 988, 1053, 1092, 1222, 1302]"
31,CALCE_CX2_35.pkl,0.01830807700753212,0.034944914281368256,0.16666666666666666,16,13,1399,"[13, 100, 120, 267, 296, 439, 503, 644, 753, 779, 966, 1010, 1095, 1237, 1282, 1399]"
31,CALCE_CX2_36.pkl,0.011317247524857521,0.01931377872824669,0.16666666666666666,16,85,1543,"[85, 100, 109, 231, 330, 437, 588, 647, 740, 867, 980, 1073, 1162, 1285, 1447, 1543]"
31,CALCE_CX2_38.pkl,0.04112720489501953,0.04600566625595093,0.16666666666666666,16,63,1537,"[63, 100, 130, 257, 343, 429, 545, 660, 834, 875, 953, 1119, 1174, 1347, 1434, 1537]"
32,CALCE_CX2_16.pkl,0.020530665293335915,0.044204190373420715,0.16666666666666666,16,76,1270,"[76, 100, 152, 184, 269, 364, 499, 592, 629, 715, 773, 876, 962, 1069, 1128, 1270]"
32,CALCE_CX2_33.pkl,0.016699742525815964,0.032145414501428604,0.16666666666666666,16,51,1206,"[51, 96, 100, 205, 294, 388, 465, 532, 625, 758, 791, 890, 938, 1046, 1114, 1206]"
32,CALCE_CX2_34.pkl,0.011923251673579216,0.02572774328291416,0.16666666666666666,16,26,1293,"[26, 96, 100, 262, 360, 402, 527, 548, 722, 764, 821, 973, 1061, 1141, 1192, 1293]"
32,CALCE_CX2_35.pkl,0.01944766379892826,0.04049936681985855,0.16666666666666666,16,69,1448,"[69, 100, 130, 257, 292, 429, 503, 642, 766, 829, 888, 1008, 1159, 1188, 1305, 1448]"
32,CALCE_CX2_36.pkl,0.010850489139556885,0.021105948835611343,0.16666666666666666,16,53,1481,"[53, 100, 190, 260, 345, 441, 535, 731, 812, 906, 1037, 1056, 1176, 1318, 1455, 1481]"
32,CALCE_CX2_38.pkl,0.033930595964193344,0.04551473259925842,0.16666666666666666,16,67,1571,"[67, 100, 175, 270, 417, 515, 620, 698, 745, 915, 955, 1065, 1183, 1321, 1380, 1571]"
33,CALCE_CX2_16.pkl,0.02532159350812435,0.05007801204919815,0.16666666666666666,16,50,1278,"[50, 100, 154, 208, 294, 342, 442, 535, 604, 761, 768, 907, 969, 1041, 1189, 1278]"
33,CALCE_CX2_33.pkl,0.018146097660064697,0.035858556628227234,0.16666666666666666,16,54,1191,"[54, 100, 108, 180, 315, 397, 508, 574, 602, 709, 774, 903, 986, 1074, 1115, 1191]"
33,CALCE_CX2_34.pkl,0.012522321194410324,0.028656143695116043,0.16666666666666666,16,47,1290,"[47, 100, 181, 204, 333, 382, 544, 633, 691, 773, 838, 954, 1004, 1141, 1247, 1290]"
33,CALCE_CX2_35.pkl,0.022948186844587326,0.04527107998728752,0.16666666666666666,16,53,1403,"[53, 100, 182, 224, 311, 413, 525, 656, 705, 828, 960, 1015, 1086, 1233, 1347, 1403]"
33,CALCE_CX2_36.pkl,0.011240742169320583,0.0229746475815773,0.16666666666666666,16,17,1470,"[17, 100, 192, 226, 319, 436, 530, 704, 747, 921, 953, 1053, 1155, 1303, 1446, 1470]"
33,CALCE_CX2_38.pkl,0.03620408475399017,0.04562503099441528,0.16666666666666666,16,22,1549,"[22, 100, 190, 299, 325, 480, 534, 675, 757, 914, 979, 1091, 1169, 1367, 1454, 1549]"
34,CALCE_CX2_16.pkl,0.029400605708360672,0.054632022976875305,0.16666666666666666,16,31,1251,"[31, 98, 100, 195, 259, 385, 490, 557, 619, 740, 804, 880, 999, 1039, 1149, 1251]"
34,CALCE_CX2_33.pkl,0.01966424472630024,0.038836702704429626,0.16666666666666666,16,30,1218,"[30, 100, 151, 213, 260, 409, 506, 557, 639, 761, 785, 869, 1003, 1097, 1107, 1218]"
34,CALCE_CX2_34.pkl,0.013564446941018105,0.03106221742928028,0.16666666666666666,16,56,1295,"[56, 100, 107, 197, 322, 376, 540, 631, 698, 810, 905, 912, 1048, 1097, 1266, 1295]"
34,CALCE_CX2_35.pkl,0.02444710209965706,0.04902169853448868,0.16666666666666666,16,68,1429,"[68, 100, 193, 276, 352, 478, 537, 674, 762, 861, 918, 1035, 1126, 1188, 1353, 1429]"
34,CALCE_CX2_36.pkl,0.011464208364486694,0.024605542421340942,0.16666666666666666,16,17,1563,"[17, 100, 131, 210, 330, 508, 532, 709, 782, 884, 1005, 1062, 1184, 1301, 1384, 1563]"
34,CALCE_CX2_38.pkl,0.03463694453239441,0.0459732785820961,0.16666666666666666,16,64,1507,"[64, 100, 200, 270, 357, 525, 602, 708, 737, 895, 1026, 1154, 1245, 1338, 1466, 1507]"
35,CALCE_CX2_16.pkl,0.03237289562821388,0.057784438133239746,0.16666666666666666,16,1,1245,"[1, 100, 122, 227, 295, 347, 494, 562, 638, 712, 819, 915, 1014, 1094, 1129, 1245]"
35,CALCE_CX2_33.pkl,0.021159183233976364,0.040941108018159866,0.16666666666666666,16,59,1225,"[59, 100, 143, 232, 279, 408, 474, 543, 637, 680, 838, 889, 1012, 1068, 1142, 1225]"
35,CALCE_CX2_34.pkl,0.013994250446557999,0.03278673440217972,0.16666666666666666,16,74,1335,"[74, 100, 161, 258, 328, 443, 505, 587, 676, 816, 822, 924, 1067, 1158, 1188, 1335]"
35,CALCE_CX2_35.pkl,0.026787927374243736,0.051640283316373825,0.16666666666666666,16,21,1412,"[21, 100, 176, 249, 303, 474, 534, 671, 745, 830, 961, 986, 1151, 1181, 1350, 1412]"
35,CALCE_CX2_36.pkl,0.011986689642071724,0.025814242660999298,0.16666666666666666,16,56,1559,"[56, 100, 148, 294, 320, 463, 612, 722, 776, 888, 1043, 1142, 1156, 1345, 1408, 1559]"
35,CALCE_CX2_38.pkl,0.03430953621864319,0.046329766511917114,0.16666666666666666,16,18,1508,"[18, 100, 117, 254, 344, 496, 601, 689, 800, 847, 959, 1084, 1206, 1367, 1468, 1508]"
36,CALCE_CX2_16.pkl,0.034551478922367096,0.05950772762298584,0.16666666666666666,16,37,1226,"[37, 100, 140, 224, 294, 368, 510, 548, 644, 690, 852, 878, 998, 1103, 1150, 1226]"
36,CALCE_CX2_33.pkl,0.022424757480621338,0.04210375249385834,0.16666666666666666,16,34,1246,"[34, 100, 162, 231, 298, 358, 494, 559, 658, 686, 781, 863, 959, 1026, 1101, 1246]"
36,CALCE_CX2_34.pkl,0.014870679005980492,0.033747073262929916,0.16666666666666666,16,71,1280,"[71, 100, 105, 259, 313, 429, 482, 593, 701, 760, 850, 949, 1088, 1140, 1191, 1280]"
36,CALCE_CX2_35.pkl,0.028123240917921066,0.053078655153512955,0.16666666666666666,16,70,1419,"[70, 100, 146, 206, 356, 443, 532, 590, 753, 857, 946, 1043, 1140, 1178, 1279, 1419]"
36,CALCE_CX2_36.pkl,0.013098014518618584,0.026499774307012558,0.16666666666666666,16,17,1519,"[17, 100, 113, 236, 332, 514, 622, 646, 774, 901, 953, 1116, 1211, 1301, 1459, 1519]"
36,CALCE_CX2_38.pkl,0.03318961337208748,0.04656100645661354,0.16666666666666666,16,68,1535,"[68, 100, 147, 312, 323, 459, 566, 666, 744, 911, 1015, 1108, 1196, 1317, 1454, 1535]"
37,CALCE_CX2_16.pkl,0.03605104237794876,0.05987429618835449,0.16666666666666666,16,49,1207,"[49, 100, 108, 204, 293, 384, 482, 536, 634, 766, 781, 916, 977, 1039, 1147, 1207]"
37,CALCE_CX2_33.pkl,0.022930987179279327,0.04235132411122322,0.16666666666666666,16,48,1256,"[48, 100, 116, 211, 295, 391, 475, 514, 661, 729, 782, 921, 955, 1095, 1141, 1256]"
37,CALCE_CX2_34.pkl,0.015077603980898857,0.0339522622525692,0.16666666666666666,16,45,1359,"[45, 100, 180, 254, 351, 425, 455, 602, 640, 753, 823, 943, 1023, 1161, 1198, 1359]"
37,CALCE_CX2_35.pkl,0.028753869235515594,0.05338507145643234,0.16666666666666666,16,85,1362,"[85, 100, 126, 240, 333, 393, 500, 596, 755, 841, 950, 1004, 1100, 1244, 1320, 1362]"
37,CALCE_CX2_36.pkl,0.01255369745194912,0.02664765529334545,0.16666666666666666,16,92,1567,"[92, 100, 145, 277, 390, 419, 590, 684, 792, 920, 1036, 1136, 1221, 1305, 1381, 1567]"
37,CALCE_CX2_38.pkl,0.032563354820013046,0.04661298543214798,0.16666666666666666,16,63,1534,"[63, 100, 186, 313, 375, 475, 601, 651, 741, 861, 1012, 1097, 1248, 1284, 1452, 1534]"
38,CALCE_CX2_16.pkl,0.0359414741396904,0.0590156652033329,0.16666666666666666,16,61,1265,"[61, 100, 122, 177, 329, 345, 427, 556, 666, 725, 847, 861, 979, 1044, 1168, 1265]"
38,CALCE_CX2_33.pkl,0.023182153701782227,0.041766755282878876,0.16666666666666666,16,26,1193,"[26, 100, 159, 211, 277, 376, 490, 559, 599, 736, 790, 858, 933, 1091, 1142, 1193]"
38,CALCE_CX2_34.pkl,0.015348054468631744,0.03346841037273407,0.16666666666666666,16,69,1346,"[69, 100, 113, 239, 356, 421, 475, 630, 676, 793, 840, 981, 1065, 1156, 1212, 1346]"
38,CALCE_CX2_35.pkl,0.028698991984128952,0.05266687646508217,0.16666666666666666,16,16,1362,"[16, 100, 143, 264, 338, 456, 552, 637, 727, 870, 915, 1004, 1141, 1186, 1273, 1362]"
38,CALCE_CX2_36.pkl,0.013182586058974266,0.026301559060811996,0.16666666666666666,16,25,1544,"[25, 100, 137, 289, 370, 483, 545, 661, 801, 905, 971, 1137, 1187, 1294, 1440, 1544]"
38,CALCE_CX2_38.pkl,0.03216072916984558,0.046491771936416626,0.16666666666666666,16,86,1566,"[86, 100, 180, 301, 405, 480, 579, 633, 825, 866, 1013, 1135, 1234, 1355, 1440, 1566]"
39,CALCE_CX2_16.pkl,0.03520651161670685,0.05707794800400734,0.16666666666666666,16,84,1242,"[84, 100, 104, 242, 329, 378, 503, 513, 669, 721, 768, 923, 1022, 1069, 1137, 1242]"
39,CALCE_CX2_33.pkl,0.02288420870900154,0.040457893162965775,0.16666666666666666,16,61,1259,"[61, 100, 144, 213, 281, 399, 459, 516, 609, 704, 775, 895, 968, 1072, 1184, 1259]"
39,CALCE_CX2_34.pkl,0.015410978347063065,0.032389506697654724,0.16666666666666666,16,26,1341,"[26, 100, 171, 255, 292, 394, 510, 559, 673, 741, 874, 953, 1021, 1148, 1213, 1341]"
39,CALCE_CX2_35.pkl,0.028412271291017532,0.05105062574148178,0.16666666666666666,16,83,1440,"[83, 100, 194, 195, 327, 425, 520, 611, 771, 851, 926, 971, 1137, 1173, 1267, 1440]"
39,CALCE_CX2_36.pkl,0.01320573315024376,0.02553649991750717,0.16666666666666666,16,65,1552,"[65, 100, 146, 220, 346, 449, 533, 671, 801, 877, 1014, 1060, 1169, 1329, 1433, 1552]"
39,CALCE_CX2_38.pkl,0.032526008784770966,0.04624125361442566,0.16666666666666666,16,78,1484,"[78, 100, 140, 304, 367, 505, 580, 721, 755, 871, 959, 1073, 1255, 1351, 1466, 1484]"
40,CALCE_CX2_16.pkl,0.033342454582452774,0.05423878878355026,0.16666666666666666,16,45,1260,"[45, 100, 154, 242, 309, 354, 508, 594, 661, 731, 792, 923, 964, 1075, 1170, 1260]"
40,CALCE_CX2_33.pkl,0.021768491715192795,0.038564532995224,0.16666666666666666,16,81,1231,"[81, 100, 158, 229, 308, 412, 465, 536, 598, 702, 798, 889, 1016, 1049, 1147, 1231]"
40,CALCE_CX2_34.pkl,0.015133554115891457,0.030840765684843063,0.16666666666666666,16,14,1273,"[14, 100, 115, 193, 282, 386, 529, 596, 687, 756, 892, 994, 1028, 1176, 1199, 1273]"
40,CALCE_CX2_35.pkl,0.027526378631591797,0.0486941859126091,0.16666666666666666,16,56,1376,"[56, 100, 169, 266, 343, 393, 489, 615, 773, 789, 922, 1033, 1122, 1213, 1305, 1376]"
40,CALCE_CX2_36.pkl,0.01247461885213852,0.02445702627301216,0.16666666666666666,16,36,1553,"[36, 100, 134, 294, 415, 500, 581, 656, 784, 869, 1013, 1089, 1155, 1325, 1437, 1553]"
40,CALCE_CX2_38.pkl,0.030179865658283234,0.04593285545706749,0.16666666666666666,16,37,1576,"[37, 100, 134, 304, 383, 489, 548, 671, 787, 866, 951, 1124, 1159, 1263, 1470, 1576]"
41,CALCE_CX2_16.pkl,0.03220989182591438,0.05071505531668663,0.16666666666666666,16,67,1247,"[67, 100, 158, 233, 333, 375, 433, 549, 606, 696, 769, 873, 954, 1032, 1150, 1247]"
41,CALCE_CX2_33.pkl,0.021069398149847984,0.036254748702049255,0.16666666666666666,16,61,1193,"[61, 100, 127, 206, 276, 393, 465, 519, 640, 687, 837, 888, 1010, 1062, 1146, 1193]"
41,CALCE_CX2_34.pkl,0.01387147419154644,0.02897336706519127,0.16666666666666666,16,78,1279,"[78, 100, 112, 240, 340, 413, 538, 575, 694, 812, 901, 998, 1028, 1122, 1237, 1279]"
41,CALCE_CX2_35.pkl,0.02637767419219017,0.04579019919037819,0.16666666666666666,16,41,1399,"[41, 100, 125, 242, 359, 396, 550, 654, 754, 871, 888, 1047, 1138, 1193, 1313, 1399]"
41,CALCE_CX2_36.pkl,0.011905898340046406,0.023191317915916443,0.16666666666666666,16,21,1544,"[21, 100, 120, 305, 368, 522, 596, 640, 810, 923, 984, 1048, 1203, 1277, 1384, 1544]"
41,CALCE_CX2_38.pkl,0.032598160207271576,0.045657217502593994,0.16666666666666666,16,78,1557,"[78, 100, 204, 228, 396, 435, 563, 730, 769, 940, 979, 1056, 1238, 1274, 1411, 1557]"
42,CALCE_CX2_16.pkl,0.02969926781952381,0.046703554689884186,0.16666666666666666,16,33,1261,"[33, 100, 121, 207, 261, 389, 432, 516, 609, 765, 798, 854, 990, 1047, 1181, 1261]"
42,CALCE_CX2_33.pkl,0.019801795482635498,0.03368588909506798,0.16666666666666666,16,26,1266,"[26, 100, 108, 210, 283, 398, 481, 560, 647, 718, 844, 873, 996, 1068, 1184, 1266]"
42,CALCE_CX2_34.pkl,0.013576691970229149,0.026930397376418114,0.16666666666666666,16,29,1289,"[29, 99, 100, 250, 344, 437, 534, 574, 661, 753, 885, 916, 1083, 1174, 1221, 1289]"
42,CALCE_CX2_35.pkl,0.025046300143003464,0.04251541197299957,0.16666666666666666,16,5,1367,"[5, 100, 126, 233, 382, 434, 517, 604, 755, 836, 895, 997, 1092, 1213, 1284, 1367]"
42,CALCE_CX2_36.pkl,0.01142100989818573,0.021862436085939407,0.16666666666666666,16,89,1495,"[89, 100, 116, 222, 325, 478, 611, 705, 732, 936, 1028, 1055, 1185, 1295, 1389, 1495]"
42,CALCE_CX2_38.pkl,0.03219902142882347,0.045505158603191376,0.16666666666666666,16,45,1487,"[45, 100, 130, 288, 374, 482, 630, 730, 798, 945, 993, 1141, 1243, 1271, 1383, 1487]"
43,CALCE_CX2_16.pkl,0.026314355432987213,0.04242749139666557,0.16666666666666666,16,69,1250,"[69, 100, 139, 173, 336, 405, 493, 532, 634, 757, 836, 905, 938, 1065, 1161, 1250]"
43,CALCE_CX2_33.pkl,0.019085589796304703,0.031029537320137024,0.16666666666666666,16,9,1224,"[9, 100, 158, 248, 290, 369, 471, 531, 595, 683, 821, 864, 940, 1081, 1161, 1224]"
43,CALCE_CX2_34.pkl,0.013187800534069538,0.024864668026566505,0.16666666666666666,16,2,1336,"[2, 100, 131, 249, 277, 389, 516, 577, 681, 751, 867, 940, 1062, 1100, 1227, 1336]"
43,CALCE_CX2_35.pkl,0.023133955895900726,0.03906676173210144,0.16666666666666666,16,25,1390,"[25, 100, 139, 277, 321, 473, 574, 673, 698, 864, 951, 1044, 1091, 1185, 1287, 1390]"
43,CALCE_CX2_36.pkl,0.011212246492505074,0.02059735357761383,0.16666666666666666,16,8,1541,"[8, 100, 155, 251, 346, 458, 591, 719, 827, 939, 983, 1102, 1217, 1286, 1445, 1541]"
43,CALCE_CX2_38.pkl,0.033760808408260345,0.045561566948890686,0.16666666666666666,16,81,1517,"[81, 100, 164, 289, 390, 483, 533, 663, 767, 947, 984, 1064, 1224, 1307, 1429, 1517]"
44,CALCE_CX2_16.pkl,0.023934798315167427,0.038081444799900055,0.16666666666666666,16,52,1227,"[52, 100, 134, 233, 336, 377, 438, 514, 602, 730, 789, 863, 974, 1029, 1188, 1227]"
