horizon,status,reason,num_context_cells,num_test_cells,lifetime_rmse_cycles,lifetime_mae_cycles,rul_rmse_cycles,rul_mae_cycles,rul_mape_percent,rul_bias_cycles,rul_coverage,rul_mean_interval_width_cycles
60,ok,,8,33,545.3783888982563,467.80205527011196,545.3783888982563,467.80205527011196,78.96380428494638,451.5056483595997,0.21212121212121213,435.7559977045595
80,ok,,8,33,341.39338732745125,277.2553040283554,341.39338732745125,277.2553040283554,42.88036247618151,264.92034447583217,0.36363636363636365,390.1836080801252
100,ok,,8,33,130.68034140971315,98.30978300825697,130.68034140971315,98.30978300825697,14.502017861245195,31.134786599875124,0.8181818181818182,381.2045273990209
120,ok,,8,33,106.76909728637428,78.34238135199325,106.76909728637428,78.34238135199325,11.493915282944354,12.817532924490985,0.8181818181818182,358.4177350666263
140,ok,,8,33,83.93060659829648,61.42125610214251,83.93060659829648,61.42125610214251,9.508985214078756,-10.615305211485882,0.8787878787878788,273.2454875314158
160,ok,,8,33,77.85069805057562,55.832835841879195,77.85069805057562,55.832835841879195,9.790720086073414,7.6148773850626466,0.8181818181818182,244.33009438830953
180,ok,,8,33,123.76745397538623,84.41918672875435,123.76745397538623,84.41918672875435,12.73908378847349,50.98602674557498,0.7575757575757576,236.7752702720424
200,ok,,8,33,119.68191927235567,74.52168831274065,119.68191927235567,74.52168831274065,11.902999889540384,34.55062628582165,0.7878787878787878,219.033357576962
220,ok,,8,33,114.2422641046032,69.1623355217268,114.2422641046032,69.1623355217268,11.752099915124065,28.750255447104404,0.7575757575757576,200.65530844477246
240,ok,,8,33,94.19253631241278,60.66901953634351,94.19253631241278,60.66901953634351,11.729630729424596,-5.0463097111185915,0.7272727272727273,182.65651346391707
260,ok,,8,33,120.33603621983981,72.21011999697184,120.33603621983981,72.21011999697184,14.964290535739257,37.77692657528996,0.7575757575757576,200.26516413542097
280,ok,,8,33,92.10825806759158,55.54843473331732,92.10825806759158,55.54843473331732,14.81955892168573,4.666261432425162,0.7272727272727273,185.7948448009323
300,ok,,8,32,85.80822896713032,54.1825528761095,85.80822896713032,54.1825528761095,11.04518869057431,1.3672370764010164,0.8125,182.89826206459384
320,ok,,8,32,80.40764434457655,58.40015238954779,80.40764434457655,58.40015238954779,13.064608596929506,5.257658445236691,0.78125,187.3005674649179
340,ok,,8,32,84.98304247084181,60.6998768913396,84.98304247084181,60.6998768913396,14.497095755481675,3.210704678103493,0.78125,184.0361496382053
360,ok,,8,32,70.40466162041189,53.72980317161977,70.40466162041189,53.72980317161977,15.823182266409072,-26.210375509820533,0.71875,162.91824697084616
380,ok,,8,32,100.67449245373237,68.23073526114344,100.67449245373237,68.23073526114344,20.39900588709353,12.069300654332347,0.625,178.7013627684149
400,ok,,8,32,119.0832272798359,81.1357464280133,119.0832272798359,81.1357464280133,27.948407136765617,-3.3306398670722057,0.59375,175.43473603102694
420,ok,,8,32,127.58299597156704,94.03370659511745,127.58299597156704,94.03370659511745,48.008681422052554,-51.127028632098416,0.46875,147.6892392035757
440,ok,,8,32,150.83426178554208,106.92958224630289,150.83426178554208,106.92958224630289,84.06678613558674,-47.03997766562675,0.46875,151.05023196612694
460,ok,,8,32,158.27433234700814,117.89349647306324,158.27433234700814,117.89349647306324,567.2795643718899,-63.606798689524254,0.46875,146.76725132680966
480,ok,,8,28,181.78808896795206,127.30584923029733,181.78808896795206,127.30584923029733,305.68500011602003,-46.00646530724892,0.5,167.9649682035691
500,ok,,8,25,245.459434338282,155.16174909135336,245.459434338282,155.16174909135336,105.14089853611178,-125.2431829694572,0.52,193.94919269612993
520,ok,,8,24,249.2312552334752,161.98121364463245,249.2312552334752,161.98121364463245,46.11315944458151,-150.02432628747138,0.5,188.61276982595757
540,ok,,8,24,245.0651328965138,170.12235576449407,245.0651328965138,170.12235576449407,64.3753371658851,-166.8559503785058,0.4583333333333333,191.9290463014473
560,ok,,8,24,253.8111702483515,190.3915410096341,253.8111702483515,190.3915410096341,95.25197064570813,-189.76502456256708,0.4166666666666667,199.02159731068392
580,ok,,8,24,275.4793727730764,226.614939382347,275.4793727730764,226.614939382347,167.8405386972117,-226.614939382347,0.2916666666666667,197.57487815387924
600,ok,,8,23,312.6963264106759,272.46838840245545,312.6963264106759,272.46838840245545,205.6772191603148,-272.46838840245545,0.13043478260869565,194.86986994034842
