step,loss,nll,kl,consistency_loss,consistency_weight,beta_kl,gradient_norm,optimizer_step_skipped,horizons,context_cells,query_cells,true_lifetime_min,true_lifetime_max,validation_rmse_cycles,elapsed_seconds
1,1.1246417760849,1.124640941619873,0.004234386142343283,0.0,0.0,0.0002,0.9888394474983215,False,180,"MATR_b3c0,MATR_b2c45,MATR_b3c39,MATR_b2c23,MATR_b1c45,MATR_b4c2,MATR_b4c24,MATR_b2c5,MATR_b3c38,MATR_b4c27,MATR_b1c29,MATR_b2c0,MATR_b4c41","MATR_b4c23,MATR_b3c26,MATR_b4c30,MATR_b4c5,MATR_b4c44,MATR_b1c44,MATR_b2c11,MATR_b2c44",455.0,1038.0,,0.15649220813065767
2,1.0313607454299927,1.0313434600830078,0.043183304369449615,0.0,0.0,0.0004,inf,True,160,"MATR_b4c13,MATR_b1c43,MATR_b4c19,MATR_b3c0,MATR_b1c29,MATR_b3c8,MATR_b3c19,MATR_b4c23,MATR_b2c36,MATR_b4c38","MATR_b4c22,MATR_b2c42,MATR_b2c6,MATR_b2c2,MATR_b1c15,MATR_b2c13,MATR_b3c27,MATR_b3c40",437.0,847.0,,0.27131588105112314
3,1.098650574684143,1.0986405611038208,0.016784299165010452,0.0,0.0,0.0006,1.497811198234558,False,300,"MATR_b2c47,MATR_b4c25,MATR_b2c35,MATR_b4c4,MATR_b3c16,MATR_b1c23,MATR_b4c26,MATR_b4c19,MATR_b2c42,MATR_b2c5,MATR_b1c7,MATR_b4c8,MATR_b4c0,MATR_b2c2,MATR_b2c20,MATR_b2c26","MATR_b2c29,MATR_b1c29,MATR_b4c14,MATR_b3c8,MATR_b4c44,MATR_b3c26,MATR_b2c43,MATR_b2c44",455.0,1025.0,,0.41358327493071556
4,1.1518986225128174,1.1518765687942505,0.027602557092905045,0.0,0.0,0.0008,2.6668331623077393,False,200,"MATR_b4c14,MATR_b2c18,MATR_b4c5,MATR_b1c16,MATR_b1c15,MATR_b2c35,MATR_b2c13,MATR_b4c39,MATR_b4c22,MATR_b3c8,MATR_b3c4","MATR_b1c32,MATR_b2c34,MATR_b2c27,MATR_b1c26,MATR_b2c20,MATR_b2c25,MATR_b2c26,MATR_b4c38",460.0,1055.0,,0.5000262190587819
5,1.995620608329773,1.9956116676330566,0.008972544223070145,0.0,0.0,0.001,4.901884078979492,False,200,"MATR_b4c2,MATR_b4c5,MATR_b2c2,MATR_b3c34,MATR_b4c38,MATR_b4c31,MATR_b4c4,MATR_b4c20,MATR_b2c44,MATR_b3c19,MATR_b4c0,MATR_b1c7,MATR_b4c8,MATR_b2c28","MATR_b3c39,MATR_b4c39,MATR_b4c26,MATR_b1c28,MATR_b3c16,MATR_b1c45,MATR_b3c28,MATR_b2c47",476.0,1635.0,,0.5745723051950336
6,1.363648533821106,1.3636219501495361,0.02213425748050213,0.0,0.0,0.0012,2.098008394241333,False,220,"MATR_b2c14,MATR_b3c25,MATR_b3c38,MATR_b1c32,MATR_b4c41,MATR_b2c45,MATR_b1c1,MATR_b3c11,MATR_b4c40,MATR_b3c8,MATR_b4c22","MATR_b2c2,MATR_b3c39,MATR_b3c44,MATR_b4c0,MATR_b2c29,MATR_b2c6,MATR_b3c19,MATR_b1c16",437.0,1154.0,,0.6478380300104618
7,1.131570816040039,1.131523847579956,0.033537834882736206,0.0,0.0,0.0014,1.6456199884414673,False,200,"MATR_b3c28,MATR_b3c27,MATR_b4c25,MATR_b3c16,MATR_b4c33,MATR_b1c36,MATR_b1c33,MATR_b2c23,MATR_b2c10","MATR_b2c20,MATR_b1c45,MATR_b1c29,MATR_b3c4,MATR_b2c11,MATR_b3c22,MATR_b3c0,MATR_b4c13",476.0,1045.0,,0.7121116728521883
8,2.321540594100952,2.3214666843414307,0.0462665818631649,0.0,0.0,0.0016,7.037058353424072,False,140,"MATR_b2c23,MATR_b4c27,MATR_b4c25,MATR_b4c28,MATR_b4c19,MATR_b4c0,MATR_b3c21,MATR_b2c46,MATR_b1c1","MATR_b4c22,MATR_b1c33,MATR_b4c31,MATR_b1c0,MATR_b1c23,MATR_b1c26,MATR_b1c40,MATR_b3c40",559.0,1858.0,,0.7713885367847979
9,1.0123655796051025,1.0123605728149414,0.0027775363996624947,0.0,0.0,0.0018,0.7425731420516968,False,120,"MATR_b1c20,MATR_b1c43,MATR_b4c33,MATR_b4c27,MATR_b4c38,MATR_b2c43,MATR_b3c40,MATR_b2c38,MATR_b4c39,MATR_b1c0,MATR_b2c45,MATR_b4c30,MATR_b2c29,MATR_b1c23","MATR_b2c4,MATR_b2c2,MATR_b4c17,MATR_b3c10,MATR_b4c43,MATR_b4c2,MATR_b1c44,MATR_b1c31",437.0,1076.0,,0.8424681420437992
10,0.9717712998390198,0.971757709980011,0.006793948821723461,0.0,0.0,0.002,1.7967733144760132,False,200,"MATR_b2c18,MATR_b4c35,MATR_b2c14,MATR_b2c44,MATR_b1c7,MATR_b3c10,MATR_b4c4,MATR_b4c30,MATR_b4c43,MATR_b2c45,MATR_b2c29,MATR_b3c13,MATR_b4c37,MATR_b2c42","MATR_b1c24,MATR_b4c22,MATR_b3c44,MATR_b4c44,MATR_b2c36,MATR_b4c39,MATR_b3c25,MATR_b4c8",534.0,1015.0,,0.9065039297565818
