iteration,gradient_norm
1,1.7497689723968506
2,1.7324782609939575
3,1.713744044303894
4,1.6906200647354126
5,1.660840392112732
6,1.6336311101913452
7,1.5903977155685425
8,1.5523492097854614
9,1.4942435026168823
10,1.434045672416687
11,1.3569588661193848
12,1.2539558410644531
13,1.1367003917694092
14,0.9843217730522156
15,0.811393141746521
16,0.5976301431655884
17,0.3559483587741852
18,0.11132834106683731
19,0.09465829282999039
20,0.21933598816394806
21,0.2489413172006607
22,0.19336512684822083
23,0.13393338024616241
24,0.11028397083282471
25,0.13903659582138062
26,0.17294488847255707
27,0.22494915127754211
28,0.24695591628551483
29,0.2762049734592438
30,0.2662333548069
31,0.1756066232919693
32,0.03642381727695465
33,0.3024207055568695
34,0.5479421019554138
35,0.5168614983558655
36,0.28647032380104065
37,0.10648200660943985
38,0.028690248727798462
39,0.10710278898477554
40,0.14325302839279175
41,0.1556876003742218
42,0.15550819039344788
43,0.15105393528938293
44,0.13978785276412964
45,0.12980292737483978
46,0.10126086324453354
47,0.07381729036569595
48,0.019335079938173294
49,0.03297528997063637
50,0.09138542413711548
51,0.1590605080127716
52,0.15665951371192932
53,0.12577900290489197
54,0.06475932896137238
55,0.025361360982060432
56,0.007305710576474667
57,0.05415669456124306
58,0.052247416228055954
59,0.06512479484081268
60,0.06714268773794174
61,0.07237491011619568
62,0.0627632588148117
63,0.03347374126315117
64,0.017342189326882362
65,0.011791788041591644
66,0.03288557752966881
67,0.05154004693031311
68,0.047649942338466644
69,0.05339272320270538
70,0.04082281515002251
71,0.011708883568644524
72,0.0188402459025383
73,0.021479737013578415
74,0.019081449136137962
75,0.029587702825665474
76,0.025176318362355232
77,0.03714575245976448
78,0.01544712670147419
79,0.03825513273477554
80,0.010999912396073341
81,0.011961529031395912
82,0.009103757329285145
83,0.036473825573921204
84,0.02740369737148285
85,0.038405876606702805
86,0.042021773755550385
87,0.008186627179384232
88,0.02423117682337761
89,0.033805567771196365
90,0.02485932782292366
91,0.007970214821398258
92,0.02102014794945717
93,0.014907491393387318
94,0.013206801377236843
95,0.006833283696323633
96,0.014057469554245472
97,0.03557705506682396
98,0.008225766941905022
99,0.007871114648878574
100,0.020194629207253456
101,0.016915636137127876
102,0.012423453852534294
103,0.014035427011549473
104,0.014357979409396648
105,0.006884673610329628
106,0.012000278569757938
107,0.006906099151819944
108,0.008729849010705948
109,0.012705255299806595
110,0.01117419172078371
111,0.007075225003063679
112,0.007676423527300358
113,0.009608794935047626
114,0.010971679352223873
115,0.007432642858475447
116,0.007999798282980919
117,0.012507415376603603
118,0.007079556118696928
119,0.007399273104965687
120,0.010209561325609684
121,0.014999860897660255
122,0.007150884252041578
123,0.008718565106391907
124,0.009611173532903194
125,0.025225196033716202
126,0.02302907593548298
127,0.009711073711514473
128,0.007279268465936184
129,0.00980423018336296
130,0.009829175658524036
131,0.008665114641189575
132,0.0093661705031991
133,0.009211309254169464
134,0.00943149533122778
135,0.011833666823804379
136,0.013352685607969761
137,0.00745035894215107
138,0.017803562805056572
139,0.026434408500790596
140,0.017011886462569237
141,0.010700652375817299
142,0.008760405704379082
143,0.01438343245536089
144,0.0122398491948843
145,0.01905878633260727
146,0.03263887017965317
147,0.02988584153354168
148,0.011529752984642982
149,0.014460998587310314
150,0.03052140586078167
151,0.008527860045433044
152,0.02866380847990513
153,0.02755538746714592
154,0.0071374098770320415
155,0.007763430941849947
156,0.010810358449816704
157,0.017190057784318924
158,0.013998209498822689
159,0.025061126798391342
160,0.021397259086370468
161,0.013174640014767647
162,0.01778544671833515
163,0.011444015428423882
164,0.011980668641626835
165,0.007172446232289076
166,0.021649181842803955
167,0.019315456971526146
168,0.014042733237147331
169,0.007212930358946323
170,0.016131168231368065
171,0.040250014513731
172,0.020932983607053757
173,0.007548834662884474
174,0.0075162434950470924
175,0.00860681850463152
176,0.016787204891443253
177,0.013805031776428223
178,0.015064581297338009
179,0.008671730756759644
180,0.01196998730301857
181,0.022407829761505127
182,0.010820625349879265
183,0.010168829001486301
184,0.007312387693673372
185,0.016280576586723328
186,0.015153131447732449
187,0.01100999303162098
188,0.014090343378484249
189,0.008243557997047901
190,0.026019157841801643
191,0.011162559501826763
192,0.013973440043628216
193,0.008558967150747776
194,0.010191929526627064
195,0.009413432329893112
196,0.00925733707845211
