iteration,weighted_meta_loss,ema_source_meta_loss,weighted_path_mean_query_loss,weighted_path_dispersion,weighted_path_worst_query_loss,alpha_entropy,effective_sources,mmd_objective,rbf_sigma,qp_solver_status,learning_rate,elapsed_seconds,eta_seconds,iteration_seconds,cuda_allocated_bytes,cuda_reserved_bytes
35,0.008706863038241863,0.2890390183099409,0.008706863038241863,0.0,0.008706863038241863,0.6772987842559814,1.768445372581482,0.004019759391415911,0.36618304742272256,OSQP:optimal,0.001,160.49524724297225,10386.335285866633,4.6100153820589185,68024320,696254464
36,0.005717523396015167,0.28337258841166235,0.005717523396015167,0.0,0.005717523396015167,0.687743067741394,1.7946853637695312,0.003928937189452419,0.377819249689182,OSQP:optimal,0.001,165.16171762207523,10386.836908232732,4.619318892946467,68025344,696254464
37,0.004166643600910902,0.27778846951544733,0.004166643600910902,0.0,0.004166643600910902,0.6979048252105713,1.8218919038772583,0.0038234268213996336,0.3924569436808407,OSQP:optimal,0.001,169.70224845712073,10379.356439417952,4.492548220092431,68023296,696254464
38,0.0038926969282329082,0.272310554063703,0.0038926969282329082,0.0,0.0038926969282329082,0.7063443660736084,1.844733476638794,0.003721855425491416,0.40719948256472627,OSQP:optimal,0.001,174.3504951519426,10378.442632465636,4.611013907939196,68023296,696254464
39,0.004451520275324583,0.26695337338793546,0.004451520275324583,0.0,0.004451520275324583,0.7126877903938293,1.8614963293075562,0.0036347385035670476,0.41994929999118846,OSQP:optimal,0.001,178.87393061001785,10370.101464339752,4.48548012599349,68019712,696254464
40,0.0051866499707102776,0.26171803891959095,0.0051866499707102776,0.0,0.0051866499707102776,0.7173448801040649,1.8732614517211914,0.0035672966653740867,0.42947906831313976,OSQP:optimal,0.001,183.5087798370514,10368.246060793404,4.586672061821446,68023296,696254464
41,0.005707534961402416,0.25659782884042714,0.005707534961402416,0.0,0.005707534961402416,0.72150719165802,1.882195234298706,0.0035178163623870717,0.4354950292196926,OSQP:optimal,0.001,188.17677078512497,10368.081102526763,4.628506665118039,68022272,696254464
42,0.006094466429203749,0.2515877615922027,0.006094466429203749,0.0,0.006094466429203749,0.7254565954208374,1.889195442199707,0.0034851602824396144,0.43812401480522994,OSQP:optimal,0.001,192.69728852598928,10359.77327361152,4.473214769968763,68018688,696254464
43,0.005776281002908945,0.2466715319804168,0.005776281002908945,0.0,0.005776281002908945,0.7292071580886841,1.8946110010147095,0.0034701581924214686,0.43723571341027156,OSQP:optimal,0.001,197.3449825530406,10358.316874935179,4.6102723949588835,68022272,696254464
44,0.0053732506930828094,0.24184556635467014,0.0053732506930828094,0.0,0.0053732506930828094,0.7329015135765076,1.8996344804763794,0.0034684946756455837,0.43367832268504924,OSQP:optimal,0.001,202.0261048360262,10358.429375228981,4.643078931141645,68024320,696254464
45,0.005069475620985031,0.23711004453999643,0.005069475620985031,0.0,0.005069475620985031,0.7366082668304443,1.9040184020996094,0.00347945058669491,0.4279883483865352,OSQP:optimal,0.001,206.5509819840081,10350.499208309739,4.486917452886701,68021248,696254464
46,0.004559192806482315,0.23245902750532613,0.004559192806482315,0.0,0.004559192806482315,0.7398680448532104,1.9081718921661377,0.0035022683218576267,0.42039077690203785,OSQP:optimal,0.001,211.1985558909364,10348.729238655884,4.604576539015397,68023296,696254464
47,0.004178877919912338,0.22789342451361785,0.004178877919912338,0.0,0.004178877919912338,0.7424715161323547,1.9116817712783813,0.003535331644696771,0.41156201551875593,OSQP:optimal,0.001,215.85306320595555,10347.169178787615,4.615491366945207,68019712,696254464
48,0.0038157920353114605,0.2234118718640517,0.0038157920353114605,0.0,0.0038157920353114605,0.7451958656311035,1.9144078493118286,0.0035741112427738475,0.40213576947425156,OSQP:optimal,0.001,220.40666841506027,10340.74619313991,4.515200318070129,68023296,696254464
49,0.0039015118964016438,0.21902166466469872,0.0039015118964016438,0.0,0.0039015118964016438,0.7474472522735596,1.9162904024124146,0.003616156079299049,0.39313046334094726,OSQP:optimal,0.001,225.08226832398213,10340.003795862935,4.63787186704576,68024320,696254464
50,0.0041391621343791485,0.21472401461409232,0.0041391621343791485,0.0,0.0041391621343791485,0.7495511174201965,1.9184695482254028,0.003651670003017693,0.38574217215814033,OSQP:optimal,0.001,229.76328371209092,10339.347767044092,4.643123754998669,68024320,696254464
51,0.004679311998188496,0.21052312056177425,0.004679311998188496,0.0,0.004679311998188496,0.7514086961746216,1.9210489988327026,0.003674756242737609,0.38094239819583997,OSQP:optimal,0.001,234.26490237610415,10330.622851840357,4.460974395042285,68022272,696254464
52,0.004632256925106049,0.2064053032890409,0.004632256925106049,0.0,0.004632256925106049,0.7528740167617798,1.9243333339691162,0.003678525445204639,0.37985110414843337,OSQP:optimal,0.001,238.936336256098,10329.401613532851,4.631854502018541,68021248,696254464
53,0.004466824233531952,0.2023665337079307,0.004466824233531952,0.0,0.004466824233531952,0.7546384334564209,1.9296149015426636,0.003660604963784453,0.3823400702190576,OSQP:optimal,0.001,243.47581466799602,10322.455765263907,4.500227975891903,68024320,696254464
54,0.004106579348444939,0.198401334620741,0.004106579348444939,0.0,0.004106579348444939,0.7566344738006592,1.9350887537002563,0.003627327693187965,0.3874471323592851,OSQP:optimal,0.001,248.11751625104807,10319.850768515815,4.603933423990384,68025344,696254464
55,0.003820299170911312,0.1945097139117444,0.003820299170911312,0.0,0.003820299170911312,0.7582610845565796,1.9402910470962524,0.0035896206805844377,0.39354502182075823,OSQP:optimal,0.001,252.77161885192618,10317.677896774077,4.61615947005339,68023296,696254464
56,0.0038197319954633713,0.19069591427341878,0.0038197319954633713,0.0,0.0038197319954633713,0.7594660520553589,1.9442336559295654,0.003553747662877915,0.39967822020265265,OSQP:optimal,0.001,257.30080124293454,10310.410678377591,4.490282396087423,68024320,696254464
57,0.004033124074339867,0.18696265846943722,0.004033124074339867,0.0,0.004033124074339867,0.7603899836540222,1.9473379850387573,0.0035222741572039085,0.4052638250570506,OSQP:optimal,0.001,261.9492182349786,10307.931517562405,4.608853789977729,68023296,696254464
58,0.0039404588751494884,0.18330221447755146,0.0039404588751494884,0.0,0.0039404588751494884,0.7611271142959595,1.94951593875885,0.003501594193882851,0.409209116311112,OSQP:optimal,0.001,266.61145138111897,10305.91162062877,4.621605389984325,68017152,696254464
59,0.004122472833842039,0.17971861964467728,0.004122472833842039,0.0,0.004122472833842039,0.761690616607666,1.951432466506958,0.003488979249604396,0.4116444330163829,OSQP:optimal,0.001,271.1256810070481,10298.180527742285,4.4760559911374,68023296,696254464
60,0.004220302682369947,0.17620865330543115,0.004220302682369947,0.0,0.004220302682369947,0.7622362375259399,1.9532192945480347,0.003485526781139947,0.4124176532428108,OSQP:optimal,0.001,275.7944644270465,10296.326671943069,4.631236643064767,68021248,696254464
61,0.00419847434386611,0.17276844972619984,0.00419847434386611,0.0,0.00419847434386611,0.7628079056739807,1.9545003175735474,0.0034907220286490293,0.4116379889293098,OSQP:optimal,0.001,280.5029623780865,10295.838242041567,4.658487341133878,68023296,696254464
62,0.004041749984025955,0.16939391573135634,0.004041749984025955,0.0,0.004041749984025955,0.7632625102996826,1.9558106660842896,0.003504498388105348,0.40935674707526143,OSQP:optimal,0.001,285.0261428831145,10288.524318909844,4.485388280125335,68021760,696254464
63,0.0038890813011676073,0.16608381904275255,0.0038890813011676073,0.0,0.0038890813011676073,0.7641043066978455,1.9567837715148926,0.0035236209764065163,0.4060393227698952,OSQP:optimal,0.001,289.67441593203694,10285.74076888836,4.609440525993705,68023296,696254464
64,0.003903787350282073,0.16284021840890311,0.003903787350282073,0.0,0.003903787350282073,0.764955997467041,1.9575697183609009,0.0035451103688933228,0.4023622779139585,OSQP:optimal,0.001,294.2035298841074,10278.735825326003,4.491039661923423,68025344,696254464
65,0.0038281180895864964,0.15965997640251678,0.0038281180895864964,0.0,0.0038281180895864964,0.7657285928726196,1.9580316543579102,0.003566764418902968,0.3987964739297679,OSQP:optimal,0.001,298.851797753945,10275.904122770262,4.6094442929606885,68026368,696254464
66,0.003887883387506008,0.15654453454221656,0.003887883387506008,0.0,0.003887883387506008,0.7660164833068848,1.9576727151870728,0.0035865689352947427,0.39585802737639,OSQP:optimal,0.001,303.51712807803415,10273.594911004975,4.626568834995851,68022784,696254464
67,0.003914501052349806,0.15349193387241925,0.003914501052349806,0.0,0.003914501052349806,0.7663261890411377,1.9574006795883179,0.0035999924670575,0.3940982525039888,OSQP:optimal,0.001,308.0290768679697,10266.103412629498,4.473707149969414,68019712,696254464
68,0.003940434195101261,0.15050090387887288,0.003940434195101261,0.0,0.003940434195101261,0.7666997909545898,1.9572627544403076,0.0036045318564390527,0.3938894919813058,OSQP:optimal,0.001,312.67654245509766,10263.147687643794,4.609924613963813,68021248,696254464
69,0.00383526599034667,0.14756759112110238,0.00383526599034667,0.0,0.00383526599034667,0.766900897026062,1.9574488401412964,0.003601622636455082,0.3950010266098478,OSQP:optimal,0.001,317.3032333960291,10259.471213138275,4.588957325089723,68020736,696254464
70,0.0038631909992545843,0.14469350311866544,0.0038631909992545843,0.0,0.0038631909992545843,0.7670949697494507,1.9578133821487427,0.003592273216071029,0.39736743453334783,OSQP:optimal,0.001,321.82854208000936,10252.537840548868,4.473420443944633,68019712,696254464
71,0.003822515718638897,0.1418760833706649,0.003822515718638897,0.0,0.003822515718638897,0.7673242092132568,1.9583394527435303,0.0035785141945632315,0.4005438468376351,OSQP:optimal,0.001,326.4821857539937,10249.701296417634,4.616648771101609,68022272,696254464
72,0.0039014900103211403,0.13911659150345804,0.0039014900103211403,0.0,0.0039014900103211403,0.7674738168716431,1.9590531587600708,0.003563771533913185,0.40386718199951943,OSQP:optimal,0.001,331.12838203599676,10246.583821891678,4.610042438143864,68017664,696254464
73,0.00380355934612453,0.13641033086031137,0.00380355934612453,0.0,0.00380355934612453,0.7675347328186035,1.959708571434021,0.0035489052973532997,0.40735451560188013,OSQP:optimal,0.001,335.6233341889456,10238.81048272304,4.457531325984746,68025344,696254464
74,0.003816331038251519,0.13375845086387017,0.003816331038251519,0.0,0.003816331038251519,0.7676288485527039,1.9599963426589966,0.0035385005177252515,0.4101109976633893,OSQP:optimal,0.001,340.28268236503936,10236.070958710508,4.611325094010681,68023296,696254464
75,0.003796954406425357,0.13115922093472127,0.003796954406425357,0.0,0.003796954406425357,0.7678693532943726,1.9603817462921143,0.003530451578603433,0.4123555720961253,OSQP:optimal,0.001,344.91834128811024,10232.577458213937,4.597828486002982,68020224,696254464
76,0.003802892751991749,0.12861209437106666,0.003802892751991749,0.0,0.003802892751991749,0.7681012153625488,1.9603767395019531,0.003528319891076215,0.41368400154571655,OSQP:optimal,0.001,349.4330453989096,10225.514381147039,4.472591210156679,68022272,696254464
77,0.003887557191774249,0.1261176036274808,0.003887557191774249,0.0,0.003887557191774249,0.7681703567504883,1.9604811668395996,0.0035291489554693523,0.4145041759623895,OSQP:optimal,0.001,354.10558314295486,10223.074173075178,4.627228602068499,68023296,696254464
78,0.0037385106552392244,0.12367002176803597,0.0037385106552392244,0.0,0.0037385106552392244,0.7684085965156555,1.9604897499084473,0.003534487298839817,0.4144159989007661,OSQP:optimal,0.001,358.64576791995205,10216.806363052992,4.4901136588305235,68024320,696254464
79,0.0038438201881945133,0.12127349773643914,0.0038438201881945133,0.0,0.0038438201881945133,0.768545389175415,1.9601527452468872,0.0035422498463496543,0.41400562378055583,OSQP:optimal,0.001,363.2972814911045,10213.712179642318,4.604577396996319,68021760,696254464
80,0.0037803887389600277,0.11892363555648956,0.0037803887389600277,0.0,0.0037803887389600277,0.7687290906906128,1.959840178489685,0.003554077982703796,0.41286762454028425,OSQP:optimal,0.001,367.9487134949304,10210.576799484319,4.614694432821125,68024320,696254464
81,0.0038221171125769615,0.11662160518761132,0.0038221171125769615,0.0,0.0038221171125769615,0.7689879536628723,1.9595746994018555,0.00356469625174205,0.41177109851510696,OSQP:optimal,0.001,372.45984010607935,10203.560311054198,4.472892249934375,68025344,696254464
82,0.003868111874908209,0.11436653532135725,0.003868111874908209,0.0,0.003868111874908209,0.7693229913711548,1.9596076011657715,0.003572512637713854,0.41107065428889944,OSQP:optimal,0.001,377.1102874421049,10200.373384714496,4.604168267920613,68022784,696254464
83,0.0038062394596636295,0.11215532940412339,0.0038062394596636295,0.0,0.0038062394596636295,0.7695490121841431,1.959616780281067,0.0035796487941428534,0.4106222921763517,OSQP:optimal,0.001,381.76510309404694,10197.267874210867,4.617564619984478,68019712,696254464
84,0.0037627550773322582,0.10998747791758756,0.0037627550773322582,0.0,0.0037627550773322582,0.7700788378715515,1.9602233171463013,0.0035799756219393464,0.4112034645448813,OSQP:optimal,0.001,386.28581783594564,10190.587765767328,4.472502813208848,68021760,696254464
85,0.003855915507301688,0.10786484666938184,0.003855915507301688,0.0,0.003855915507301688,0.7705758810043335,1.9610332250595093,0.003576961903673126,0.41241166179921074,OSQP:optimal,0.001,390.9398738190066,10187.433182459996,4.60442039812915,68024320,696254464
86,0.003796840086579323,0.10578348653772579,0.003796840086579323,0.0,0.003796840086579323,0.7710217237472534,1.962279200553894,0.003568234501786227,0.4145438791337732,OSQP:optimal,0.001,395.623349982081,10185.001126282876,4.635643078014255,68023296,696254464
87,0.0036990181542932987,0.10374179717005715,0.0036990181542932987,0.0,0.0036990181542932987,0.7712512612342834,1.9634708166122437,0.003557094893541779,0.41728883062461913,OSQP:optimal,0.001,400.1491114839446,10178.505559930683,4.488561575068161,68023296,698351616
88,0.0037363215815275908,0.10174168765828655,0.0037363215815275908,0.0,0.0037363215815275908,0.7715387344360352,1.9645955562591553,0.0035462520115948637,0.4199153245329391,OSQP:optimal,0.001,404.8245518200565,10175.817143476874,4.627798515139148,68021248,698351616
89,0.003785845125094056,0.09978257080762269,0.003785845125094056,0.0,0.003785845125094056,0.7718096971511841,1.9655601978302002,0.0035397991716306088,0.4217824103934106,OSQP:optimal,0.001,409.35949535807595,10169.593755468606,4.485676303971559,68022272,698351616
90,0.0037523405626416206,0.09786196620272307,0.0037523405626416206,0.0,0.0037523405626416206,0.7722475528717041,1.9666714668273926,0.003537084829366599,0.42288347060532416,OSQP:optimal,0.001,414.0287370621227,10166.705654525456,4.621074171969667,68020224,698351616
91,0.0037457887083292007,0.09597964265283519,0.0037457887083292007,0.0,0.0037457887083292007,0.7726192474365234,1.9672839641571045,0.0035389446048337825,0.42326857266988605,OSQP:optimal,0.001,418.7098982210737,10164.067749124744,4.642236493062228,68024320,698351616
92,0.003738916479051113,0.09413482812935951,0.003738916479051113,0.0,0.003738916479051113,0.7730872631072998,1.9680577516555786,0.0035407274874712513,0.4236151811276293,OSQP:optimal,0.001,423.2240877309814,10157.378105543554,4.475488734897226,68020224,698351616
93,0.0037319669499993324,0.0923267709057723,0.0037319669499993324,0.0,0.0037319669499993324,0.7736766338348389,1.9688550233840942,0.003544255068307911,0.42353873552714694,OSQP:optimal,0.001,427.8974510061089,10154.512627639595,4.62247174186632,68023296,698351616
94,0.0036499910056591034,0.09055323530777004,0.0036499910056591034,0.0,0.0036499910056591034,0.7742195129394531,1.9693974256515503,0.003549718287872372,0.42312886512131864,OSQP:optimal,0.001,432.5751035020221,10151.70934388788,4.635899038054049,68024320,698351616
95,0.003725114045664668,0.08881667288252794,0.003725114045664668,0.0,0.003725114045664668,0.7747312784194946,1.9699161052703857,0.003555023743455177,0.4225935348805635,OSQP:optimal,0.001,437.10887152305804,10145.526965350979,4.4891781830228865,68022272,698351616
96,0.003721308894455433,0.08711476560276649,0.003721308894455433,0.0,0.003721308894455433,0.7752500176429749,1.9705889225006104,0.0035604805434313325,0.4220853992433007,OSQP:optimal,0.001,441.79392241407186,10142.852135423067,4.637851235922426,68020224,698351616
97,0.0037340554408729076,0.08544715139952862,0.0037340554408729076,0.0,0.0037340554408729076,0.7758184671401978,1.9714906215667725,0.0035629006353267156,0.4220121630474055,OSQP:optimal,0.001,446.4618410069961,10139.746760189819,4.62147520086728,68023296,698351616
98,0.003725281683728099,0.0838127140052126,0.003725281683728099,0.0,0.003725281683728099,0.7763418555259705,1.9723941087722778,0.0035608884180994838,0.42280871687635,OSQP:optimal,0.001,450.9902338779066,10133.47443876684,4.4911258111242205,68022272,698351616
99,0.003758116625249386,0.08221162205761334,0.003758116625249386,0.0,0.003758116625249386,0.7770187854766846,1.973615050315857,0.003557427668764046,0.42372803759391764,OSQP:optimal,0.001,455.64543166407384,10130.056516087137,4.607399269938469,68024320,698351616
100,0.0036608977243304253,0.0806406075709477,0.0036608977243304253,0.0,0.0036608977243304253,0.7775707244873047,1.9745783805847168,0.003553590042703725,0.42469424608210954,OSQP:optimal,0.001,460.31932363891974,10127.025120056234,4.625729855149984,68019712,698351616
101,0.0036669964902102947,0.07910113534933295,0.0036669964902102947,0.0,0.0036669964902102947,0.7781341075897217,1.9760087728500366,0.0035473661687671076,0.4261564900876863,OSQP:optimal,0.001,464.8439094000496,10120.710463076328,4.479300939012319,68023296,698351616
102,0.0038595511578023434,0.07759630366550234,0.0038595511578023434,0.0,0.0038595511578023434,0.7787611484527588,1.977353572845459,0.003539942162684162,0.42785073560037656,OSQP:optimal,0.001,469.5035905970726,10117.342079729075,4.621688816929236,68022272,698351616
103,0.0037265964783728123,0.07611890952175975,0.0037265964783728123,0.0,0.0037265964783728123,0.7793543338775635,1.9785513877868652,0.0035339273830536366,0.4292528594309455,OSQP:optimal,0.001,474.05251844297163,10111.58624290494,4.4985392219386995,68024320,698351616
104,0.003688735654577613,0.0746703060444161,0.003688735654577613,0.0,0.003688735654577613,0.7798960208892822,1.9796041250228882,0.003530572853328695,0.43018957124378865,OSQP:optimal,0.001,478.707856093999,10108.100499830978,4.613393909996375,68024320,698351616
105,0.0036376677453517914,0.0732496532784348,0.0036376677453517914,0.0,0.0036376677453517914,0.7805252075195312,1.9806181192398071,0.0035287727953704495,0.43074442064217355,OSQP:optimal,0.001,483.38135095709004,10104.97205096012,4.629200765863061,68024320,698351616
106,0.0036458484828472137,0.07185757718252304,0.0036458484828472137,0.0,0.0036458484828472137,0.7811803817749023,1.9817380905151367,0.0035264447126622245,0.43136997681699585,OSQP:optimal,0.001,487.9057269839104,10098.72797172358,4.485395519994199,68024320,698351616
107,0.00367686222307384,0.07049396288333407,0.00367686222307384,0.0,0.00367686222307384,0.7818037271499634,1.9827804565429688,0.0035255535252110004,0.431695289662847,OSQP:optimal,0.001,492.5639347410761,10095.25896156243,4.611071432940662,68024320,698351616
108,0.003659541718661785,0.06915727446004062,0.003659541718661785,0.0,0.003659541718661785,0.7823196053504944,1.9837778806686401,0.0035248959341530606,0.43195283101667525,OSQP:optimal,0.001,497.23642669501714,10092.05784551368,4.623094469774514,68018688,698351616
109,0.0036536194384098053,0.067847201359608,0.0036536194384098053,0.0,0.0036536194384098053,0.7829111814498901,1.9847395420074463,0.0035244361283705006,0.43211032858564524,OSQP:optimal,0.001,501.7772416579537,10086.182903418134,4.491853314917535,68023296,698351616
110,0.003623685333877802,0.0665627310390934,0.003623685333877802,0.0,0.003623685333877802,0.7835608720779419,1.9856714010238647,0.003525077921029407,0.43197174524112236,OSQP:optimal,0.001,506.4445589489769,10082.85076452963,4.618098630104214,68020736,698351616
