iteration,source,support_loss,query_loss,path_mean_query_loss,path_dispersion,path_worst_query_loss,alpha,query_loss_step_1
1,HUST_1-2.pkl,0.9903172850608826,0.48094019293785095,0.48094019293785095,0.0,0.48094019293785095,0.0,0.48094019293785095
1,HUST_1-3.pkl,0.9800722002983093,0.4878913462162018,0.4878913462162018,0.0,0.4878913462162018,1.9034313710462339e-22,0.4878913462162018
1,HUST_1-4.pkl,0.9825171828269958,0.4894076883792877,0.4894076883792877,0.0,0.4894076883792877,0.021967153996229172,0.4894076883792877
1,HUST_1-5.pkl,0.9729902744293213,0.46772217750549316,0.46772217750549316,0.0,0.46772217750549316,6.134726318592738e-24,0.46772217750549316
1,HUST_1-6.pkl,0.9673000574111938,0.4702197015285492,0.4702197015285492,0.0,0.4702197015285492,0.0,0.4702197015285492
1,HUST_1-7.pkl,0.9595292806625366,0.4873952567577362,0.4873952567577362,0.0,0.4873952567577362,0.9780328273773193,0.4873952567577362
1,HUST_1-8.pkl,0.972945511341095,0.4832068085670471,0.4832068085670471,0.0,0.4832068085670471,0.0,0.4832068085670471
2,HUST_1-2.pkl,0.950218915939331,0.45211395621299744,0.45211395621299744,0.0,0.45211395621299744,0.0,0.45211395621299744
2,HUST_1-3.pkl,0.940783679485321,0.45734238624572754,0.45734238624572754,0.0,0.45734238624572754,1.6086796153710273e-22,0.45734238624572754
2,HUST_1-4.pkl,0.942837655544281,0.45991650223731995,0.45991650223731995,0.0,0.45991650223731995,0.020491817966103554,0.45991650223731995
2,HUST_1-5.pkl,0.9342783093452454,0.4373035132884979,0.4373035132884979,0.0,0.4373035132884979,1.28085186857299e-22,0.4373035132884979
2,HUST_1-6.pkl,0.928498387336731,0.4396801292896271,0.4396801292896271,0.0,0.4396801292896271,0.0,0.4396801292896271
2,HUST_1-7.pkl,0.9203675985336304,0.4580686390399933,0.4580686390399933,0.0,0.4580686390399933,0.9795081615447998,0.4580686390399933
2,HUST_1-8.pkl,0.9329199194908142,0.45471706986427307,0.45471706986427307,0.0,0.45471706986427307,1.1857642789972045e-23,0.45471706986427307
3,HUST_1-2.pkl,0.91055828332901,0.4214540421962738,0.4214540421962738,0.0,0.4214540421962738,1.2777783402685041e-22,0.4214540421962738
3,HUST_1-3.pkl,0.9013586640357971,0.4272500276565552,0.4272500276565552,0.0,0.4272500276565552,2.5687378520656548e-22,0.4272500276565552
3,HUST_1-4.pkl,0.9032180309295654,0.42910268902778625,0.42910268902778625,0.0,0.42910268902778625,0.019305169582366943,0.42910268902778625
3,HUST_1-5.pkl,0.8944617509841919,0.40838125348091125,0.40838125348091125,0.0,0.40838125348091125,2.825640945032571e-22,0.40838125348091125
3,HUST_1-6.pkl,0.8892920017242432,0.40945279598236084,0.40945279598236084,0.0,0.40945279598236084,0.0,0.40945279598236084
3,HUST_1-7.pkl,0.8814247250556946,0.42757540941238403,0.42757540941238403,0.0,0.42757540941238403,0.9806948304176331,0.42757540941238403
3,HUST_1-8.pkl,0.8941985368728638,0.4243181049823761,0.4243181049823761,0.0,0.4243181049823761,0.0,0.4243181049823761
4,HUST_1-2.pkl,0.8703519105911255,0.3899030089378357,0.3899030089378357,0.0,0.3899030089378357,0.0,0.3899030089378357
4,HUST_1-3.pkl,0.8609724640846252,0.3951139450073242,0.3951139450073242,0.0,0.3951139450073242,0.0,0.3951139450073242
4,HUST_1-4.pkl,0.8628451824188232,0.39581334590911865,0.39581334590911865,0.0,0.39581334590911865,0.01874707266688347,0.39581334590911865
4,HUST_1-5.pkl,0.8543479442596436,0.37865009903907776,0.37865009903907776,0.0,0.37865009903907776,0.0,0.37865009903907776
4,HUST_1-6.pkl,0.8490023612976074,0.37991446256637573,0.37991446256637573,0.0,0.37991446256637573,0.0,0.37991446256637573
4,HUST_1-7.pkl,0.8420429825782776,0.3954947888851166,0.3954947888851166,0.0,0.3954947888851166,0.9776177406311035,0.3954947888851166
4,HUST_1-8.pkl,0.8538350462913513,0.392008513212204,0.392008513212204,0.0,0.392008513212204,0.003635203465819359,0.392008513212204
5,HUST_1-2.pkl,0.8290233612060547,0.3584100902080536,0.3584100902080536,0.0,0.3584100902080536,0.0,0.3584100902080536
5,HUST_1-3.pkl,0.8204086422920227,0.36465024948120117,0.36465024948120117,0.0,0.36465024948120117,0.0,0.36465024948120117
5,HUST_1-4.pkl,0.8219408392906189,0.36373189091682434,0.36373189091682434,0.0,0.36373189091682434,0.01828557811677456,0.36373189091682434
5,HUST_1-5.pkl,0.8138030767440796,0.34634679555892944,0.34634679555892944,0.0,0.34634679555892944,0.0,0.34634679555892944
5,HUST_1-6.pkl,0.8089068531990051,0.34966519474983215,0.34966519474983215,0.0,0.34966519474983215,0.0,0.34966519474983215
5,HUST_1-7.pkl,0.8019643425941467,0.3651370108127594,0.3651370108127594,0.0,0.3651370108127594,0.9659132957458496,0.3651370108127594
5,HUST_1-8.pkl,0.813058078289032,0.36089518666267395,0.36089518666267395,0.0,0.36089518666267395,0.015801124274730682,0.36089518666267395
6,HUST_1-2.pkl,0.7877923250198364,0.3262830078601837,0.3262830078601837,0.0,0.3262830078601837,0.0,0.3262830078601837
6,HUST_1-3.pkl,0.7790248990058899,0.3324204385280609,0.3324204385280609,0.0,0.3324204385280609,0.0,0.3324204385280609
6,HUST_1-4.pkl,0.7813037037849426,0.3331703245639801,0.3331703245639801,0.0,0.3331703245639801,0.017953835427761078,0.3331703245639801
6,HUST_1-5.pkl,0.7733312249183655,0.3160907030105591,0.3160907030105591,0.0,0.3160907030105591,0.0,0.3160907030105591
6,HUST_1-6.pkl,0.7686529159545898,0.3177923858165741,0.3177923858165741,0.0,0.3177923858165741,0.0,0.3177923858165741
6,HUST_1-7.pkl,0.7622666358947754,0.3324015438556671,0.3324015438556671,0.0,0.3324015438556671,0.9522866010665894,0.3324015438556671
6,HUST_1-8.pkl,0.7723233699798584,0.32911571860313416,0.32911571860313416,0.0,0.32911571860313416,0.02975958026945591,0.32911571860313416
7,HUST_1-2.pkl,0.7458240985870361,0.29397568106651306,0.29397568106651306,0.0,0.29397568106651306,0.0,0.29397568106651306
7,HUST_1-3.pkl,0.7359541058540344,0.2981947660446167,0.2981947660446167,0.0,0.2981947660446167,0.0,0.2981947660446167
7,HUST_1-4.pkl,0.7387925386428833,0.29952600598335266,0.29952600598335266,0.0,0.29952600598335266,0.01753748208284378,0.29952600598335266
7,HUST_1-5.pkl,0.7314016222953796,0.28369131684303284,0.28369131684303284,0.0,0.28369131684303284,0.0,0.28369131684303284
7,HUST_1-6.pkl,0.7260923981666565,0.2866612374782562,0.2866612374782562,0.0,0.2866612374782562,0.0,0.2866612374782562
7,HUST_1-7.pkl,0.7192056179046631,0.2999170422554016,0.2999170422554016,0.0,0.2999170422554016,0.9372419714927673,0.2999170422554016
7,HUST_1-8.pkl,0.730056881904602,0.2970028221607208,0.2970028221607208,0.0,0.2970028221607208,0.045220520347356796,0.2970028221607208
8,HUST_1-2.pkl,0.7015718817710876,0.26226165890693665,0.26226165890693665,0.0,0.26226165890693665,0.0,0.26226165890693665
8,HUST_1-3.pkl,0.6935157775878906,0.26572632789611816,0.26572632789611816,0.0,0.26572632789611816,0.0,0.26572632789611816
8,HUST_1-4.pkl,0.6946325302124023,0.2667504847049713,0.2667504847049713,0.0,0.2667504847049713,0.01714484579861164,0.2667504847049713
8,HUST_1-5.pkl,0.6890655755996704,0.25274261832237244,0.25274261832237244,0.0,0.25274261832237244,0.0,0.25274261832237244
8,HUST_1-6.pkl,0.6839008927345276,0.25419920682907104,0.25419920682907104,0.0,0.25419920682907104,0.0,0.25419920682907104
8,HUST_1-7.pkl,0.6775922179222107,0.26739004254341125,0.26739004254341125,0.0,0.26739004254341125,0.920772910118103,0.26739004254341125
8,HUST_1-8.pkl,0.6873686909675598,0.2629407048225403,0.2629407048225403,0.0,0.2629407048225403,0.062082238495349884,0.2629407048225403
9,HUST_1-2.pkl,0.6563813090324402,0.2273748517036438,0.2273748517036438,0.0,0.2273748517036438,0.0,0.2273748517036438
9,HUST_1-3.pkl,0.649517834186554,0.23188276588916779,0.23188276588916779,0.0,0.23188276588916779,0.0,0.23188276588916779
9,HUST_1-4.pkl,0.6513929963111877,0.23559048771858215,0.23559048771858215,0.0,0.23559048771858215,0.01669013686478138,0.23559048771858215
9,HUST_1-5.pkl,0.6452170610427856,0.21929195523262024,0.21929195523262024,0.0,0.21929195523262024,0.0,0.21929195523262024
9,HUST_1-6.pkl,0.6396545767784119,0.2227143496274948,0.2227143496274948,0.0,0.2227143496274948,0.0,0.2227143496274948
9,HUST_1-7.pkl,0.6329076886177063,0.23255471885204315,0.23255471885204315,0.0,0.23255471885204315,0.9031438231468201,0.23255471885204315
9,HUST_1-8.pkl,0.6439622044563293,0.23164702951908112,0.23164702951908112,0.0,0.23164702951908112,0.0801660493016243,0.23164702951908112
10,HUST_1-2.pkl,0.6127493977546692,0.19453877210617065,0.19453877210617065,0.0,0.19453877210617065,0.0,0.19453877210617065
10,HUST_1-3.pkl,0.604988694190979,0.19895857572555542,0.19895857572555542,0.0,0.19895857572555542,0.0,0.19895857572555542
10,HUST_1-4.pkl,0.6049575805664062,0.19961971044540405,0.19961971044540405,0.0,0.19961971044540405,0.016317542642354965,0.19961971044540405
10,HUST_1-5.pkl,0.5983943939208984,0.187575563788414,0.187575563788414,0.0,0.187575563788414,0.0,0.187575563788414
10,HUST_1-6.pkl,0.5960164666175842,0.19063803553581238,0.19063803553581238,0.0,0.19063803553581238,0.0,0.19063803553581238
10,HUST_1-7.pkl,0.5879408717155457,0.20147593319416046,0.20147593319416046,0.0,0.20147593319416046,0.8845998644828796,0.20147593319416046
10,HUST_1-8.pkl,0.5977165102958679,0.19707374274730682,0.19707374274730682,0.0,0.19707374274730682,0.0990825891494751,0.19707374274730682
11,HUST_1-2.pkl,0.563232421875,0.16232174634933472,0.16232174634933472,0.0,0.16232174634933472,0.0,0.16232174634933472
11,HUST_1-3.pkl,0.5581433773040771,0.1658545285463333,0.1658545285463333,0.0,0.1658545285463333,0.0,0.1658545285463333
11,HUST_1-4.pkl,0.5599072575569153,0.16719409823417664,0.16719409823417664,0.0,0.16719409823417664,0.016005828976631165,0.16719409823417664
11,HUST_1-5.pkl,0.5516403913497925,0.15549415349960327,0.15549415349960327,0.0,0.15549415349960327,0.0,0.15549415349960327
11,HUST_1-6.pkl,0.5499085783958435,0.15908457338809967,0.15908457338809967,0.0,0.15908457338809967,0.0,0.15908457338809967
11,HUST_1-7.pkl,0.5435519218444824,0.16743715107440948,0.16743715107440948,0.0,0.16743715107440948,0.8656315803527832,0.16743715107440948
11,HUST_1-8.pkl,0.5512655973434448,0.16384349763393402,0.16384349763393402,0.0,0.16384349763393402,0.11836256086826324,0.16384349763393402
12,HUST_1-2.pkl,0.5173316597938538,0.13092803955078125,0.13092803955078125,0.0,0.13092803955078125,0.0,0.13092803955078125
12,HUST_1-3.pkl,0.5143051147460938,0.13457660377025604,0.13457660377025604,0.0,0.13457660377025604,0.0,0.13457660377025604
12,HUST_1-4.pkl,0.5111985206604004,0.1339215785264969,0.1339215785264969,0.0,0.1339215785264969,0.015791114419698715,0.1339215785264969
12,HUST_1-5.pkl,0.5080132484436035,0.1251470297574997,0.1251470297574997,0.0,0.1251470297574997,0.0,0.1251470297574997
12,HUST_1-6.pkl,0.5009541511535645,0.12565384805202484,0.12565384805202484,0.0,0.12565384805202484,0.0,0.12565384805202484
12,HUST_1-7.pkl,0.4951786398887634,0.13379381597042084,0.13379381597042084,0.0,0.13379381597042084,0.846677303314209,0.13379381597042084
12,HUST_1-8.pkl,0.5052129626274109,0.13289736211299896,0.13289736211299896,0.0,0.13289736211299896,0.137531578540802,0.13289736211299896
13,HUST_1-2.pkl,0.4663205146789551,0.09869726002216339,0.09869726002216339,0.0,0.09869726002216339,0.0,0.09869726002216339
13,HUST_1-3.pkl,0.45890676975250244,0.10207197070121765,0.10207197070121765,0.0,0.10207197070121765,0.0,0.10207197070121765
13,HUST_1-4.pkl,0.46409836411476135,0.10288401693105698,0.10288401693105698,0.0,0.10288401693105698,0.015613045543432236,0.10288401693105698
13,HUST_1-5.pkl,0.45636335015296936,0.09451855719089508,0.09451855719089508,0.0,0.09451855719089508,0.0,0.09451855719089508
13,HUST_1-6.pkl,0.45189368724823,0.09578334540128708,0.09578334540128708,0.0,0.09578334540128708,0.0,0.09578334540128708
13,HUST_1-7.pkl,0.4479065239429474,0.10344605892896652,0.10344605892896652,0.0,0.10344605892896652,0.8274877071380615,0.10344605892896652
13,HUST_1-8.pkl,0.4568679630756378,0.10134878754615784,0.10134878754615784,0.0,0.10134878754615784,0.15689921379089355,0.10134878754615784
14,HUST_1-2.pkl,0.41759347915649414,0.06976012885570526,0.06976012885570526,0.0,0.06976012885570526,0.0,0.06976012885570526
14,HUST_1-3.pkl,0.4100784659385681,0.07295144349336624,0.07295144349336624,0.0,0.07295144349336624,0.0,0.07295144349336624
14,HUST_1-4.pkl,0.4097749888896942,0.07400193810462952,0.07400193810462952,0.0,0.07400193810462952,0.015503032132983208,0.07400193810462952
14,HUST_1-5.pkl,0.4044821560382843,0.06724925339221954,0.06724925339221954,0.0,0.06724925339221954,0.0,0.06724925339221954
14,HUST_1-6.pkl,0.40112462639808655,0.0697212964296341,0.0697212964296341,0.0,0.0697212964296341,0.0,0.0697212964296341
14,HUST_1-7.pkl,0.3974483013153076,0.07393521070480347,0.07393521070480347,0.0,0.07393521070480347,0.8084653615951538,0.07393521070480347
14,HUST_1-8.pkl,0.40299907326698303,0.07288897782564163,0.07288897782564163,0.0,0.07288897782564163,0.17603163421154022,0.07288897782564163
15,HUST_1-2.pkl,0.36496132612228394,0.04533398523926735,0.04533398523926735,0.0,0.04533398523926735,0.0,0.04533398523926735
15,HUST_1-3.pkl,0.3590974509716034,0.04707781597971916,0.04707781597971916,0.0,0.04707781597971916,0.0,0.04707781597971916
15,HUST_1-4.pkl,0.357700914144516,0.04870999976992607,0.04870999976992607,0.0,0.04870999976992607,0.015582188032567501,0.04870999976992607
15,HUST_1-5.pkl,0.35445231199264526,0.04294024035334587,0.04294024035334587,0.0,0.04294024035334587,0.0,0.04294024035334587
15,HUST_1-6.pkl,0.35352542996406555,0.04305606335401535,0.04305606335401535,0.0,0.04305606335401535,0.0,0.04305606335401535
15,HUST_1-7.pkl,0.3463398516178131,0.04931364953517914,0.04931364953517914,0.0,0.04931364953517914,0.7899899482727051,0.04931364953517914
15,HUST_1-8.pkl,0.3558550477027893,0.04697781056165695,0.04697781056165695,0.0,0.04697781056165695,0.19442783296108246,0.04697781056165695
16,HUST_1-2.pkl,0.3110566735267639,0.024981295689940453,0.024981295689940453,0.0,0.024981295689940453,0.0,0.024981295689940453
16,HUST_1-3.pkl,0.3068993091583252,0.02658313326537609,0.02658313326537609,0.0,0.02658313326537609,0.0,0.02658313326537609
16,HUST_1-4.pkl,0.3074810802936554,0.027662383392453194,0.027662383392453194,0.0,0.027662383392453194,0.01577523536980152,0.027662383392453194
16,HUST_1-5.pkl,0.30302196741104126,0.023776598274707794,0.023776598274707794,0.0,0.023776598274707794,0.0,0.023776598274707794
16,HUST_1-6.pkl,0.2995196282863617,0.024297302588820457,0.024297302588820457,0.0,0.024297302588820457,0.0,0.024297302588820457
16,HUST_1-7.pkl,0.29732459783554077,0.02773395925760269,0.02773395925760269,0.0,0.02773395925760269,0.7716427445411682,0.02773395925760269
16,HUST_1-8.pkl,0.30274227261543274,0.026578618213534355,0.026578618213534355,0.0,0.026578618213534355,0.2125820517539978,0.026578618213534355
17,HUST_1-2.pkl,0.26221799850463867,0.011310720816254616,0.011310720816254616,0.0,0.011310720816254616,0.0,0.011310720816254616
17,HUST_1-3.pkl,0.2581910192966461,0.01233624666929245,0.01233624666929245,0.0,0.01233624666929245,0.0,0.01233624666929245
17,HUST_1-4.pkl,0.2562791705131531,0.012197976931929588,0.012197976931929588,0.0,0.012197976931929588,0.016110757365822792,0.012197976931929588
17,HUST_1-5.pkl,0.25156721472740173,0.010491562075912952,0.010491562075912952,0.0,0.010491562075912952,0.0,0.010491562075912952
17,HUST_1-6.pkl,0.2520376741886139,0.011505847796797752,0.011505847796797752,0.0,0.011505847796797752,0.0,0.011505847796797752
17,HUST_1-7.pkl,0.24991586804389954,0.012930749915540218,0.012930749915540218,0.0,0.012930749915540218,0.7535974383354187,0.012930749915540218
17,HUST_1-8.pkl,0.25002166628837585,0.01221424899995327,0.01221424899995327,0.0,0.01221424899995327,0.23029178380966187,0.01221424899995327
18,HUST_1-2.pkl,0.21036376059055328,0.005053283181041479,0.005053283181041479,0.0,0.005053283181041479,0.0,0.005053283181041479
18,HUST_1-3.pkl,0.20734994113445282,0.005222178064286709,0.005222178064286709,0.0,0.005222178064286709,0.0,0.005222178064286709
18,HUST_1-4.pkl,0.2067592293024063,0.005681361071765423,0.005681361071765423,0.0,0.005681361071765423,0.016675462946295738,0.005681361071765423
18,HUST_1-5.pkl,0.20343062281608582,0.004581389483064413,0.004581389483064413,0.0,0.004581389483064413,0.0,0.004581389483064413
