iteration,source,support_loss,query_loss,alpha
1799,CALCE_CX2_33.pkl,0.17247076332569122,0.00036864966386929154,5.0621005033632137e-17
1799,CALCE_CX2_34.pkl,0.1824900507926941,8.55240723467432e-05,0.0555696114897728
1799,CALCE_CX2_35.pkl,0.1960781365633011,0.00027369597228243947,0.06381785869598389
1799,CALCE_CX2_36.pkl,0.17593388259410858,0.0002687821979634464,3.22041992720534e-17
1799,CALCE_CX2_38.pkl,0.18065913021564484,0.0001117551073548384,0.8715870976448059
1800,CALCE_CX2_16.pkl,0.1731683760881424,0.00012860813876613975,0.009014297276735306
1800,CALCE_CX2_33.pkl,0.1807536780834198,0.00020102699636481702,5.049794702826385e-17
1800,CALCE_CX2_34.pkl,0.17930081486701965,0.00012594230065587908,0.05549996718764305
1800,CALCE_CX2_35.pkl,0.19024717807769775,0.0001433683792129159,0.06381338089704514
1800,CALCE_CX2_36.pkl,0.17517511546611786,0.0001434980658814311,3.210702540241312e-17
1800,CALCE_CX2_38.pkl,0.1804763227701187,0.00011510230979183689,0.8716723322868347
1801,CALCE_CX2_16.pkl,0.1769353300333023,0.00019464758224785328,0.008987407200038433
1801,CALCE_CX2_33.pkl,0.17837382853031158,0.00019130112195853144,5.053935568972825e-17
1801,CALCE_CX2_34.pkl,0.17636863887310028,0.00010522568481974304,0.05531889200210571
1801,CALCE_CX2_35.pkl,0.1899787187576294,0.00020871653396170586,0.06378091126680374
1801,CALCE_CX2_36.pkl,0.17401251196861267,0.00017755874432623386,3.208721277238125e-17
1801,CALCE_CX2_38.pkl,0.1819954663515091,0.0002300744818057865,0.8719127774238586
1802,CALCE_CX2_16.pkl,0.16814491152763367,0.00019195374625269324,0.008917227387428284
1802,CALCE_CX2_33.pkl,0.18107891082763672,0.00017817356274463236,5.098751552816458e-17
1802,CALCE_CX2_34.pkl,0.17558081448078156,0.00020668002252932638,0.05490494519472122
1802,CALCE_CX2_35.pkl,0.19527214765548706,0.0005283570499159396,0.06368666142225266
1802,CALCE_CX2_36.pkl,0.17942935228347778,0.00022057408932596445,3.227177000193163e-17
1802,CALCE_CX2_38.pkl,0.17885681986808777,7.479718624381348e-05,0.872491180896759
1803,CALCE_CX2_16.pkl,0.17243163287639618,0.00015374264330603182,0.0088721364736557
1803,CALCE_CX2_33.pkl,0.17418961226940155,0.00012595110456459224,5.1290352967865146e-17
1803,CALCE_CX2_34.pkl,0.17932826280593872,8.504214201821014e-05,0.05462777242064476
1803,CALCE_CX2_35.pkl,0.1903417408466339,0.00021367883891798556,0.06363270431756973
1803,CALCE_CX2_36.pkl,0.17870014905929565,0.0001815125287976116,3.2394139793030276e-17
1803,CALCE_CX2_38.pkl,0.18623998761177063,0.00028327826294116676,0.8728674054145813
1804,CALCE_CX2_16.pkl,0.17442137002944946,0.00034959762706421316,0.00879217404872179
1804,CALCE_CX2_33.pkl,0.17560967803001404,0.00013098558702040464,5.190858775768728e-17
1804,CALCE_CX2_34.pkl,0.17652514576911926,0.0006366369780153036,0.05420504882931709
1804,CALCE_CX2_35.pkl,0.19204235076904297,0.00012398532999213785,0.06352503597736359
1804,CALCE_CX2_36.pkl,0.17450399696826935,0.0005242820479907095,3.267472276553071e-17
1804,CALCE_CX2_38.pkl,0.17636968195438385,0.0003634168824646622,0.8734777569770813
1805,CALCE_CX2_16.pkl,0.1733502447605133,0.00015319287194870412,0.008793698623776436
1805,CALCE_CX2_33.pkl,0.17436309158802032,0.00019296875689178705,5.190219199719102e-17
1805,CALCE_CX2_34.pkl,0.17979541420936584,0.00011469065066194162,0.054225608706474304
1805,CALCE_CX2_35.pkl,0.19556891918182373,0.00021537895372603089,0.0635460764169693
1805,CALCE_CX2_36.pkl,0.17245841026306152,0.0006765759317204356,3.265749424773246e-17
1805,CALCE_CX2_38.pkl,0.17988638579845428,8.4141363913659e-05,0.8734346032142639
1806,CALCE_CX2_16.pkl,0.1692325621843338,0.00042613837285898626,0.008811546489596367
1806,CALCE_CX2_33.pkl,0.17622581124305725,0.00012635855819098651,5.172535401711698e-17
1806,CALCE_CX2_34.pkl,0.18462669849395752,0.0001097425920306705,0.05435844883322716
1806,CALCE_CX2_35.pkl,0.18305082619190216,0.0003774439392145723,0.06358955055475235
1806,CALCE_CX2_36.pkl,0.1742783933877945,0.00048037973465397954,3.255938070091632e-17
1806,CALCE_CX2_38.pkl,0.17950347065925598,0.00017975793161895126,0.8732404708862305
1807,CALCE_CX2_16.pkl,0.17366667091846466,0.00019249360775575042,0.00888113584369421
1807,CALCE_CX2_33.pkl,0.17607814073562622,0.00010220447438769042,5.122398661295879e-17
1807,CALCE_CX2_34.pkl,0.1814807653427124,0.00013032290735282004,0.05480264127254486
1807,CALCE_CX2_35.pkl,0.19527335464954376,0.0006080364109948277,0.06372283399105072
1807,CALCE_CX2_36.pkl,0.17601296305656433,0.00018948364595416933,3.232756829733201e-17
1807,CALCE_CX2_38.pkl,0.1815088540315628,6.980684702284634e-05,0.8725934028625488
1808,CALCE_CX2_16.pkl,0.17175549268722534,0.00011934922804357484,0.00896221213042736
1808,CALCE_CX2_33.pkl,0.17782233655452728,8.110055205179378e-05,5.057271422947129e-17
1808,CALCE_CX2_34.pkl,0.1838630586862564,0.00044250336941331625,0.05531415343284607
1808,CALCE_CX2_35.pkl,0.19213315844535828,0.00035848532570526004,0.06386050581932068
1808,CALCE_CX2_36.pkl,0.17693060636520386,0.00017762306379154325,3.200809790987423e-17
1808,CALCE_CX2_38.pkl,0.18543371558189392,0.00020092370687052608,0.8718631267547607
1809,CALCE_CX2_16.pkl,0.1697603017091751,0.00023767005768604577,0.009033601731061935
1809,CALCE_CX2_33.pkl,0.17612119019031525,0.0001128736330429092,5.0238361208432457e-17
1809,CALCE_CX2_34.pkl,0.17825809121131897,0.00011028369044652209,0.055731989443302155
1809,CALCE_CX2_35.pkl,0.19766001403331757,0.0007490389398299158,0.06397324055433273
1809,CALCE_CX2_36.pkl,0.17453540861606598,0.0001690300996415317,3.187784012445428e-17
1809,CALCE_CX2_38.pkl,0.18473424017429352,0.00017972713976632804,0.8712611794471741
1810,CALCE_CX2_16.pkl,0.171676903963089,0.00021376166841946542,0.00906816404312849
1810,CALCE_CX2_33.pkl,0.1810266375541687,0.00011125527089461684,5.0234774553296427e-17
1810,CALCE_CX2_34.pkl,0.17995530366897583,0.0001320129813393578,0.05597435310482979
1810,CALCE_CX2_35.pkl,0.19327977299690247,0.00018616906891111284,0.06402958929538727
1810,CALCE_CX2_36.pkl,0.17715631425380707,0.000264321977738291,3.19172271565016e-17
1810,CALCE_CX2_38.pkl,0.18197236955165863,8.747684478294104e-05,0.8709278702735901
1811,CALCE_CX2_16.pkl,0.17532487213611603,0.00035432103322818875,0.00909488182514906
1811,CALCE_CX2_33.pkl,0.18000739812850952,0.00014734752767253667,5.024578598161073e-17
1811,CALCE_CX2_34.pkl,0.18306270241737366,0.000132595538161695,0.056185830384492874
1811,CALCE_CX2_35.pkl,0.1942605823278427,0.00011536793317645788,0.06408451497554779
1811,CALCE_CX2_36.pkl,0.17716796696186066,0.00021774652122985572,3.195371905640499e-17
1811,CALCE_CX2_38.pkl,0.18511611223220825,8.30058561405167e-05,0.8706347942352295
1812,CALCE_CX2_16.pkl,0.176655113697052,0.00038334893179126084,0.009128100238740444
1812,CALCE_CX2_33.pkl,0.18034867942333221,0.00017981647397391498,5.014199466707003e-17
1812,CALCE_CX2_34.pkl,0.1819424033164978,0.00037411460652947426,0.05644281581044197
1812,CALCE_CX2_35.pkl,0.19807830452919006,0.0002158973948098719,0.06414859741926193
1812,CALCE_CX2_36.pkl,0.18374274671077728,0.0001682219299254939,3.191949694010245e-17
1812,CALCE_CX2_38.pkl,0.18889282643795013,0.00012439987040124834,0.8702805042266846
1813,CALCE_CX2_16.pkl,0.17361778020858765,0.0006623812369070947,0.009132569655776024
1813,CALCE_CX2_33.pkl,0.18102580308914185,0.00019677032832987607,5.030128318326814e-17
1813,CALCE_CX2_34.pkl,0.18364699184894562,0.000295234756777063,0.05657697096467018
1813,CALCE_CX2_35.pkl,0.1967010349035263,0.00012154529395047575,0.06417527794837952
1813,CALCE_CX2_36.pkl,0.18265259265899658,0.0001977873471332714,3.20272057820242e-17
1813,CALCE_CX2_38.pkl,0.18740873038768768,0.00012540497118607163,0.8701151609420776
1814,CALCE_CX2_16.pkl,0.17743393778800964,0.0007372822728939354,0.0091776791960001
1814,CALCE_CX2_33.pkl,0.17938414216041565,0.00048442580737173557,4.9994339619006863e-17
1814,CALCE_CX2_34.pkl,0.18520432710647583,0.00026516549405641854,0.05698291212320328
1814,CALCE_CX2_35.pkl,0.2004822939634323,0.00020025487174279988,0.06428039073944092
1814,CALCE_CX2_36.pkl,0.1845795214176178,0.0002035549987340346,3.1874997931869545e-17
1814,CALCE_CX2_38.pkl,0.18637990951538086,0.0002631298848427832,0.8695589900016785
1815,CALCE_CX2_16.pkl,0.17564043402671814,0.0004971186281181872,0.009270288050174713
1815,CALCE_CX2_33.pkl,0.17954257130622864,0.0003330234612803906,4.938966728250815e-17
1815,CALCE_CX2_34.pkl,0.1807614117860794,0.0004428602405823767,0.057567622512578964
1815,CALCE_CX2_35.pkl,0.19594019651412964,9.532906551612541e-05,0.06444454938173294
1815,CALCE_CX2_36.pkl,0.18173111975193024,0.0002781407383736223,3.1585322590075925e-17
1815,CALCE_CX2_38.pkl,0.18868961930274963,8.059400715865195e-05,0.8687175512313843
1816,CALCE_CX2_16.pkl,0.17218893766403198,0.0005954565713182092,0.009380748495459557
1816,CALCE_CX2_33.pkl,0.18279269337654114,0.00010885049414355308,4.863095406361736e-17
1816,CALCE_CX2_34.pkl,0.183695986866951,0.0001195032091345638,0.05823463201522827
1816,CALCE_CX2_35.pkl,0.19600899517536163,0.00011078092938987538,0.0646379366517067
1816,CALCE_CX2_36.pkl,0.18039226531982422,0.00016046458040364087,3.1208452485551865e-17
1816,CALCE_CX2_38.pkl,0.1859746128320694,8.857792272465304e-05,0.8677466511726379
1817,CALCE_CX2_16.pkl,0.17694559693336487,0.00014408599236048758,0.009448683820664883
1817,CALCE_CX2_33.pkl,0.18011082708835602,0.00011128673213534057,4.805971305875559e-17
1817,CALCE_CX2_34.pkl,0.182500958442688,0.00011412395542720333,0.05874713137745857
1817,CALCE_CX2_35.pkl,0.1938764750957489,0.00013672796194441617,0.06477406620979309
1817,CALCE_CX2_36.pkl,0.17645850777626038,0.00022519093181472272,3.0903318792470854e-17
1817,CALCE_CX2_38.pkl,0.18352876603603363,0.00011163299495819956,0.867030143737793
1818,CALCE_CX2_16.pkl,0.17581027746200562,0.00013544720422942191,0.009529782459139824
1818,CALCE_CX2_33.pkl,0.18138889968395233,0.00014931976329535246,4.748878638252659e-17
1818,CALCE_CX2_34.pkl,0.1844167709350586,0.00025392230600118637,0.05923217907547951
1818,CALCE_CX2_35.pkl,0.19475241005420685,0.00015081850870046765,0.0649251714348793
1818,CALCE_CX2_36.pkl,0.1805826872587204,0.00016494742885697633,3.061201886795418e-17
1818,CALCE_CX2_38.pkl,0.18316800892353058,7.563295366708189e-05,0.8663128614425659
1819,CALCE_CX2_16.pkl,0.17044033110141754,0.0001714282698230818,0.009617552161216736
1819,CALCE_CX2_33.pkl,0.17987540364265442,0.00039157283026725054,4.6892981422194446e-17
1819,CALCE_CX2_34.pkl,0.1845165193080902,0.00030544641776941717,0.05975518003106117
1819,CALCE_CX2_35.pkl,0.1932927966117859,0.0002896194637287408,0.06508160382509232
1819,CALCE_CX2_36.pkl,0.17779548466205597,0.00016114382015075535,3.0308211972575704e-17
1819,CALCE_CX2_38.pkl,0.178611159324646,6.993055285420269e-05,0.8655456900596619
1820,CALCE_CX2_16.pkl,0.1674182415008545,0.0003124981594737619,0.009689386002719402
1820,CALCE_CX2_33.pkl,0.17307966947555542,0.0001312811073148623,4.6393321318820565e-17
1820,CALCE_CX2_34.pkl,0.17930841445922852,0.00020907053840346634,0.060168422758579254
1820,CALCE_CX2_35.pkl,0.1940319687128067,0.001261112280189991,0.06521421670913696
1820,CALCE_CX2_36.pkl,0.1722308248281479,0.00012456593685783446,3.004580050377183e-17
1820,CALCE_CX2_38.pkl,0.18000230193138123,0.00011495679063955322,0.8649279475212097
1821,CALCE_CX2_16.pkl,0.17639301717281342,0.000733736262191087,0.00970038678497076
1821,CALCE_CX2_33.pkl,0.17359095811843872,0.00021134976122993976,4.633596792386859e-17
1821,CALCE_CX2_34.pkl,0.17728447914123535,0.00010213805944658816,0.060302432626485825
1821,CALCE_CX2_35.pkl,0.19265566766262054,0.0004494324093684554,0.065249502658844
1821,CALCE_CX2_36.pkl,0.17406050860881805,0.00015062667080201209,3.001897999959041e-17
1821,CALCE_CX2_38.pkl,0.18523593246936798,0.0004060611536260694,0.8647477030754089
1822,CALCE_CX2_16.pkl,0.17619547247886658,0.00020319229224696755,0.009640156291425228
1822,CALCE_CX2_33.pkl,0.18346843123435974,0.00037337670801207423,4.678717178695911e-17
1822,CALCE_CX2_34.pkl,0.1790773570537567,0.00014905794523656368,0.06010320782661438
1822,CALCE_CX2_35.pkl,0.19692400097846985,0.0010099419159814715,0.06517776101827621
1822,CALCE_CX2_36.pkl,0.17862297594547272,0.0002230284153483808,3.024829431772481e-17
1822,CALCE_CX2_38.pkl,0.1768491119146347,7.977177301654592e-05,0.865078866481781
1823,CALCE_CX2_16.pkl,0.172464519739151,0.0001363839110126719,0.009569333866238594
1823,CALCE_CX2_33.pkl,0.1781163066625595,0.00010269534686813131,4.732734057929094e-17
1823,CALCE_CX2_34.pkl,0.18667954206466675,0.00018943380564451218,0.059817831963300705
1823,CALCE_CX2_35.pkl,0.1956566423177719,0.0004243516596034169,0.06508509069681168
1823,CALCE_CX2_36.pkl,0.17615199089050293,0.00016673863865435123,3.052423184390515e-17
1823,CALCE_CX2_38.pkl,0.1829453408718109,8.42532972455956e-05,0.8655277490615845
1824,CALCE_CX2_16.pkl,0.17102119326591492,0.0008037778898142278,0.009473929181694984
1824,CALCE_CX2_33.pkl,0.1736084520816803,0.00041846127714961767,4.793772707946117e-17
1824,CALCE_CX2_34.pkl,0.18103376030921936,0.00015179831825662404,0.059471335262060165
1824,CALCE_CX2_35.pkl,0.19379350543022156,0.00014683401968795806,0.06496506929397583
1824,CALCE_CX2_36.pkl,0.1830173283815384,0.0001690826320555061,3.081561779520553e-17
1824,CALCE_CX2_38.pkl,0.18582500517368317,6.889145151944831e-05,0.8660896420478821
1825,CALCE_CX2_16.pkl,0.1731148064136505,0.00040164042729884386,0.009391759522259235
