iteration,weighted_meta_loss,ema_source_meta_loss,alpha_entropy,effective_sources,mmd_objective,rbf_sigma,qp_solver_status,learning_rate,elapsed_seconds,eta_seconds,iteration_seconds,cuda_allocated_bytes,cuda_reserved_bytes
24,0.033935483545064926,0.2577084291286159,0.974054217338562,2.1493940353393555,0.00023772373432517924,0.09320430838120233,OSQP:optimal,0.001,75.60423007595818,7169.801152203368,3.0964099769480526,67939328,593494016
25,0.030008776113390923,0.2531544360683114,0.96753990650177,2.12675404548645,0.0002405418401582038,0.091329293302936,OSQP:optimal,0.001,78.8610786399804,7176.358156238217,3.2303082749713212,67944448,593494016
26,0.02616645209491253,0.2486146763888434,0.9604862928390503,2.10278582572937,0.0002436558198540828,0.08928305112525324,OSQP:optimal,0.001,81.98219757992774,7170.289126798296,3.0948074219049886,67942400,593494016
27,0.02388937398791313,0.2441201703408248,0.9530455470085144,2.0781917572021484,0.0002463553710110311,0.08721522118692979,OSQP:optimal,0.001,85.1205080508953,7165.885733321667,3.1137583559611812,67942400,593494016
28,0.021522225812077522,0.23966821145024986,0.9457261562347412,2.0545172691345215,0.00024947858580182114,0.0849877727351881,OSQP:optimal,0.001,88.36080913199112,7169.848512424423,3.2149635849054903,67939328,593494016
29,0.020952727645635605,0.23529390177415757,0.9392159581184387,2.033695697784424,0.00025365977603963863,0.08250175188257064,OSQP:optimal,0.001,91.48407411994413,7164.14939056528,3.0969018649775535,67944448,593494016
30,0.020457962527871132,0.23099718298923183,0.9335842132568359,2.0159387588500977,0.00025751225271142264,0.08006350898139451,OSQP:optimal,0.001,94.73627618898172,7168.378231632951,3.2260874550556764,67941376,593494016
31,0.020547322928905487,0.22678818578802531,0.9291924238204956,2.0021426677703857,0.0002609039008055758,0.07771250100098653,OSQP:optimal,0.001,97.87380326900166,7163.730955398863,3.110571048920974,67943424,593494016
32,0.020966650918126106,0.22267175509062734,0.9262583255767822,1.9928019046783447,0.0002634781163793898,0.07556041187509471,OSQP:optimal,0.001,100.99926213000435,7158.322703464059,3.0988204680616036,67944448,593494016
33,0.022129520773887634,0.21866091040429253,0.9253572225570679,1.9892734289169312,0.0002671980511605998,0.0733132205032076,OSQP:optimal,0.001,104.22183328890242,7159.724123210357,3.196004788042046,67943424,593494016
34,0.02248377725481987,0.21473736774130306,0.925883412361145,1.9899598360061646,0.00027013794727070994,0.0713900166996177,OSQP:optimal,0.001,107.3255374499131,7152.931407691267,3.078571166959591,67941376,593494016
35,0.023299438878893852,0.21090860916405485,0.9271048903465271,1.9928168058395386,0.00027227750281288987,0.06983805144856539,OSQP:optimal,0.001,110.55306469090283,7154.362614996998,3.2026424349751323,67942400,593494016
36,0.02349509298801422,0.20716033884053403,0.9285084009170532,1.996381163597107,0.000273723422525074,0.06865563284072679,OSQP:optimal,0.001,113.66118980292231,7148.0259364948915,3.083250122028403,67945472,593494016
37,0.023300444707274437,0.20348314095786885,0.9292551279067993,1.9983127117156982,0.00027425317455942455,0.06791880508118087,OSQP:optimal,0.001,116.90896423498634,7150.405028750652,3.222419686964713,67944448,593494016
38,0.023634424433112144,0.1998861666273737,0.9290151596069336,1.9976329803466797,0.0002743667801629046,0.06757229833527978,OSQP:optimal,0.001,120.03730917396024,7145.378772407844,3.093415279989131,67943424,593494016
39,0.023050416260957718,0.19634945162004538,0.9276547431945801,1.9939498901367188,0.0002741462886641788,0.0675818355522495,OSQP:optimal,0.001,123.15792349399999,7140.001667177794,3.095378421014175,67938816,593494016
40,0.022548411041498184,0.19287343080847444,0.9255402088165283,1.988282561302185,0.0002736712101168992,0.06787613455779357,OSQP:optimal,0.001,126.38479130191263,7140.7407085580635,3.200862086028792,67942400,593494016
41,0.021935462951660156,0.18945467145133815,0.9230233430862427,1.9816116094589233,0.0002727397725988956,0.06841320841006594,OSQP:optimal,0.001,129.51047904789448,7135.711516321796,3.1009461589856073,67942400,593494016
42,0.021327339112758636,0.18609212480456655,0.9202743172645569,1.9744112491607666,0.00027152015340337066,0.06912826990361734,OSQP:optimal,0.001,132.7476968599949,7136.76903594925,3.2121953510213643,67938816,593494016
43,0.02115631103515625,0.18279340852917833,0.9176770448684692,1.9677135944366455,0.0002702563552826609,0.06995782387853475,OSQP:optimal,0.001,135.86223263898864,7131.187420144125,3.089501742972061,67942400,593494016
44,0.02038971707224846,0.17954533470003972,0.9154099225997925,1.9619797468185425,0.00026887042341339207,0.0708453158236387,OSQP:optimal,0.001,138.98566387896426,7126.174038885077,3.0899949920130894,67943424,593494016
45,0.01972362771630287,0.17634890056036498,0.9135701656341553,1.9574263095855713,0.00026728132018949413,0.07173410862280188,OSQP:optimal,0.001,142.21952151192818,7126.778244653289,3.2081133209867403,67940352,593494016
46,0.020037828013300896,0.1732226791094237,0.9121800661087036,1.9540776014328003,0.00026598013406109455,0.0725453103500171,OSQP:optimal,0.001,145.34274049894884,7121.794284448493,3.097848819103092,67941376,593494016
47,0.019595813006162643,0.1701501417873585,0.9111943244934082,1.9517693519592285,0.00026505491590422814,0.07320779114162665,OSQP:optimal,0.001,148.59130348893814,7122.898016182503,3.223994649015367,67938816,593494016
48,0.019435029476881027,0.16713583954114894,0.9106168150901794,1.9505025148391724,0.00026441222371753614,0.07371955865514723,OSQP:optimal,0.001,151.70383356092498,7117.4381912333965,3.0869795930339023,67944448,593494016
49,0.019086772575974464,0.16417485820184544,0.9102568030357361,1.9497371912002563,0.0002642114105211313,0.07401353714822953,OSQP:optimal,0.001,154.9679500379134,7119.037868068225,3.2393322880379856,67944448,593494016
50,0.018854647874832153,0.16126845399530515,0.9101235866546631,1.949497103691101,0.0002646030949693401,0.0740674032896378,OSQP:optimal,0.001,158.1026770499302,7114.62046724686,3.108339712023735,67944448,593494016
51,0.019301973283290863,0.15842912438106485,0.9101259708404541,1.949540376663208,0.0002655397105140178,0.07388822426109223,OSQP:optimal,0.001,161.22384292189963,7109.6553476735735,3.095621546031907,67942400,593494016
52,0.01956692710518837,0.1556518804355473,0.910372257232666,1.9501420259475708,0.0002668858783179129,0.07345216737378635,OSQP:optimal,0.001,164.46335073490627,7109.877162539794,3.2145977539476007,67942400,593494016
53,0.019717304036021233,0.15293318890755678,0.9110194444656372,1.9517179727554321,0.00026881516095667024,0.07273091370604676,OSQP:optimal,0.001,167.58528159197886,7104.983542210877,3.0968075590208173,67944448,593494016
54,0.019942570477724075,0.1502733765389601,0.9122321605682373,1.9547219276428223,0.00027105104658597945,0.07174311005519757,OSQP:optimal,0.001,170.83934198890347,7105.651150131059,3.2271623651031405,67944448,593494016
55,0.018749075010418892,0.14764289050838927,0.9142296314239502,1.9597978591918945,0.0002733646957540081,0.07054184107460507,OSQP:optimal,0.001,173.9685864619678,7101.081392856685,3.1030782910529524,67942400,593494016
56,0.01936349831521511,0.1450773026645258,0.9177039861679077,1.9688249826431274,0.0002760245666110217,0.0690572692959734,OSQP:optimal,0.001,177.10074069991242,7096.679680903633,3.10551583499182,67942400,593494016
57,0.019107002764940262,0.14255789666653407,0.9224267601966858,1.9813696146011353,0.0002778460456176468,0.06749373532409246,OSQP:optimal,0.001,180.34901316894684,7096.891869086802,3.221736944047734,67942400,593494016
58,0.018128251656889915,0.1400693037663412,0.9288980960845947,1.9989429712295532,0.000279881422620476,0.065728991849207,OSQP:optimal,0.001,183.4590925379889,7091.6428529339855,3.084266855963506,67937280,593494016
59,0.018457559868693352,0.13763706888838825,0.9371176958084106,2.0218355655670166,0.0002816725081742355,0.06385606289812806,OSQP:optimal,0.001,186.70081405190285,7091.466513395158,3.2166530729737133,67942400,593494016
60,0.01781967096030712,0.13524072092982664,0.9466972351074219,2.049272298812866,0.0002827735623577299,0.06196368581702136,OSQP:optimal,0.001,189.82061670790426,7086.6363570950925,3.09440739301499,67941376,593494016
61,0.017838025465607643,0.13289266702054225,0.9572568535804749,2.0804381370544434,0.0002835409153207902,0.06009505045393812,OSQP:optimal,0.001,193.0835365919629,7087.115384088605,3.2370601849397644,67942400,593494016
62,0.01716599613428116,0.13057813360281703,0.9676972031593323,2.1121575832366943,0.00028415526612091124,0.058323595364717776,OSQP:optimal,0.001,196.21484966296703,7082.723121705164,3.107130227959715,67940864,593494016
63,0.017852196469902992,0.12832361486015875,0.9770703315734863,2.141397714614868,0.0002846904753630586,0.05676444934974743,OSQP:optimal,0.001,199.3454151059268,7078.344342729496,3.1042597600026056,67941376,593494016
64,0.01759251579642296,0.12610899287888405,0.984919548034668,2.166425943374634,0.00028477715463814945,0.05548268815928404,OSQP:optimal,0.001,202.59308438992593,7078.095885873037,3.221815277938731,67944448,593494016
65,0.01732693985104561,0.12393335181832728,0.9898644685745239,2.1823558807373047,0.00028481799442581224,0.05461961446361991,OSQP:optimal,0.001,205.7194366089534,7073.583704938628,3.1006949660368264,67945472,593494016
66,0.016902722418308258,0.1217927392303269,0.9916500449180603,2.187990665435791,0.00028465619026785127,0.05421837654682689,OSQP:optimal,0.001,208.96866733999923,7073.272770266034,3.2251563699683174,67944448,593494016
67,0.016858160495758057,0.11969404765563552,0.9906618595123291,2.1844804286956787,0.0002845907373083545,0.054206975877797665,OSQP:optimal,0.001,212.07872052898165,7068.235566286806,3.0858553170692176,67941376,593494016
68,0.017051542177796364,0.11764119754607873,0.9873976707458496,2.173550605773926,0.0002842132372008477,0.054551782933328956,OSQP:optimal,0.001,215.1888660279801,7063.258073153701,3.0852192400489002,67941376,593494016
69,0.01652742363512516,0.11561892206785965,0.9827835559844971,2.1583809852600098,0.00028410156958147414,0.05507894137732933,OSQP:optimal,0.001,218.44163811497856,7062.946299050973,3.2290530500467867,67940864,593494016
70,0.016822557896375656,0.11364299478442998,0.976676344871521,2.138702869415283,0.00028357779612975254,0.055880368379032444,OSQP:optimal,0.001,221.55949159990996,7058.252375254275,3.093056521960534,67939840,593494016
71,0.01695433259010315,0.11170922154054344,0.9698956608772278,2.117293119430542,0.0002830082939778711,0.05679686905608383,OSQP:optimal,0.001,224.7963848769432,7057.340026629668,3.2110161400632933,67940864,593494016
72,0.0167850274592638,0.10981073765891784,0.9631998538970947,2.096564292907715,0.000282286996982295,0.05775847184246918,OSQP:optimal,0.001,227.89528958592564,7052.093127742254,3.074442873010412,67937792,593494016
73,0.01670622080564499,0.10794864732185239,0.9570080041885376,2.077735662460327,0.0002811179749164783,0.05869773512368813,OSQP:optimal,0.001,231.14915567089338,7051.632461357254,3.228681182023138,67944448,593494016
74,0.016792872920632362,0.10612553183382799,0.9516525268554688,2.061722993850708,0.00028009100229553496,0.05953979317464744,OSQP:optimal,0.001,234.27905800193548,7047.367339355519,3.105224229977466,67942400,593494016
75,0.01639125496149063,0.10433084629638123,0.9472767114639282,2.048804521560669,0.0002791902343490804,0.06022636787336652,OSQP:optimal,0.001,237.40123429498635,7042.903284084595,3.0965557349845767,67939328,593494016
76,0.016492934897542,0.10257408806840444,0.9440654516220093,2.0394070148468018,0.0002780192984348506,0.06078522689084159,OSQP:optimal,0.001,240.63947634689976,7041.870992046119,3.2125017689540982,67941376,593494016
77,0.016791578382253647,0.10085843787468143,0.9418976902961731,2.033062219619751,0.0002771297206555223,0.0611308337975016,OSQP:optimal,0.001,243.75361912394874,7037.198640422572,3.089247653959319,67942400,593494016
78,0.016357390210032463,0.09916841692138845,0.9407410621643066,2.0296316146850586,0.0002764144466860241,0.06130364094720982,OSQP:optimal,0.001,246.98996576899663,7036.047486393724,3.211148917907849,67943424,593494016
79,0.016168922185897827,0.09750842702667863,0.9405370354652405,2.0289225578308105,0.00027590046772552057,0.06131496163059549,OSQP:optimal,0.001,250.10782801290043,7031.512481223442,3.087096499046311,67940864,593494016
80,0.01628163270652294,0.09588389114027551,0.9408140778541565,2.0295684337615967,0.0002753960846508807,0.06119718669268878,OSQP:optimal,0.001,253.21400595689192,7026.688665303751,3.0799937449628487,67943424,593494016
81,0.015992499887943268,0.09428606331522886,0.9416152238845825,2.0317037105560303,0.0002750553721588833,0.06094833250212717,OSQP:optimal,0.001,256.45213007798884,7025.521933864905,3.212830730015412,67944448,593494016
82,0.016119053587317467,0.09272272312067063,0.9429599046707153,2.035402297973633,0.0002747432819918405,0.060611015914437946,OSQP:optimal,0.001,259.58043709991034,7021.334262043916,3.1025009519653395,67941888,593494016
83,0.015149055048823357,0.09117124975923369,0.9448080062866211,2.0405519008636475,0.0002745392417511372,0.060182364931426535,OSQP:optimal,0.001,262.8225730479462,7020.2125837023705,3.217067369958386,67938816,593494016
84,0.015453115105628967,0.0896568870661616,0.9469209909439087,2.046499013900757,0.0002744642557956922,0.059713149988478514,OSQP:optimal,0.001,265.9534507379867,7016.105319468792,3.104860582971014,67938304,593494016
85,0.015561975538730621,0.08817498883561296,0.9492635726928711,2.05314564704895,0.000274279455537374,0.05923358317517592,OSQP:optimal,0.001,269.2099918939639,7015.295671119176,3.2326628390001133,67943424,593494016
86,0.015020379796624184,0.08671189665483318,0.951730489730835,2.060206651687622,0.0002740726899624901,0.05874680595813837,OSQP:optimal,0.001,272.3396687139757,7011.1630992179325,3.0976781819481403,67944448,593494016
87,0.014665612019598484,0.08527097096212849,0.954309344291687,2.0676488876342773,0.00027395288812437357,0.05825456326372073,OSQP:optimal,0.001,275.4843406549189,7007.435009992363,3.120258665061556,67944448,595591168
88,0.01473305281251669,0.08386021259913626,0.9563871026039124,2.073667287826538,0.0002738854215508235,0.05786301535680275,OSQP:optimal,0.001,278.7267408549087,7006.176713307478,3.216499381000176,67942400,595591168
89,0.014600437134504318,0.08247501708984362,0.9584152698516846,2.0795645713806152,0.0002738661384156238,0.05748896131818397,OSQP:optimal,0.001,281.85584490699694,7002.059248195171,3.1037053460022435,67942400,595591168
90,0.014740457758307457,0.08112032590321289,0.9598451852798462,2.083706855773926,0.00027358000069177546,0.05723105133182592,OSQP:optimal,0.001,285.1086267399369,7001.000723280672,3.227106549893506,67938304,595591168
91,0.014852266758680344,0.07979496472032223,0.9610047340393066,2.0870425701141357,0.00027325379408582595,0.05701448496864506,OSQP:optimal,0.001,288.23119447694626,6996.733061533783,3.096588565967977,67943424,595591168
92,0.014000649563968182,0.07847907841719515,0.9625236988067627,2.0914716720581055,0.0002730739765848256,0.05674365569509288,OSQP:optimal,0.001,291.34964344394393,6992.391442654654,3.092708748066798,67940352,595591168
93,0.014351487159729004,0.07719652659204583,0.9637499451637268,2.0950329303741455,0.00027290112617794904,0.05651329555130044,OSQP:optimal,0.001,294.61155018699355,6991.480551211772,3.2379064429551363,67943424,595591168
94,0.01388552039861679,0.07593030646817725,0.9652243852615356,2.0993599891662598,0.00027263627216267405,0.05626738030628238,OSQP:optimal,0.001,297.74940306693316,6987.608331549517,3.112619871040806,67944448,595591168
95,0.014603367075324059,0.0747037676803202,0.9665408730506897,2.103224277496338,0.00027256305106571066,0.05604069656681755,OSQP:optimal,0.001,300.9996760719223,6986.36090251146,3.223952929954976,67942400,595591168
96,0.013740125112235546,0.0734844948289585,0.9682025909423828,2.1081583499908447,0.0002723288544957958,0.05576885995630748,OSQP:optimal,0.001,304.121163289994,6982.115040532779,3.0963226630119607,67940352,595591168
97,0.013604235835373402,0.07228688964908679,0.969821572303772,2.1129751205444336,0.0002722412932443241,0.05550110749447848,OSQP:optimal,0.001,307.3836187659763,6981.093939602533,3.22896568197757,67942400,595591168
98,0.013638999313116074,0.07111393184236738,0.9715770483016968,2.118220567703247,0.0002721375875143206,0.05521443344252302,OSQP:optimal,0.001,310.5054718609899,6976.867847325509,3.09794530691579,67941376,595591168
99,0.013523641042411327,0.06996212602636825,0.973312497138977,2.1234161853790283,0.0002720623624118401,0.05493930465097682,OSQP:optimal,0.001,313.6320941429585,6972.770093016684,3.101064107962884,67942400,595591168
100,0.012956821359694004,0.06882201993303477,0.975407600402832,2.129748821258545,0.0002720590817303359,0.05461066913632811,OSQP:optimal,0.001,316.8797385429498,6971.354247944895,3.2226877749199048,67938816,595591168
101,0.012932916171848774,0.06770423785781106,0.9777598977088928,2.1369121074676514,0.0002721446352124124,0.054239767820292405,OSQP:optimal,0.001,320.0068398149451,6967.277631218458,3.096523331012577,67942400,595591168
102,0.014262381941080093,0.06663540073947644,0.9798378348350525,2.1432368755340576,0.0002723684997817388,0.05390334637262195,OSQP:optimal,0.001,323.25203831889667,6965.764512009166,3.2206747009186074,67941376,595591168
103,0.012894897721707821,0.06556059067912105,0.9823287129402161,2.150897264480591,0.0002725251747230928,0.053506049836645614,OSQP:optimal,0.001,326.37609964597505,6961.633892448613,3.09316107199993,67942400,595591168
104,0.012786825187504292,0.06450511536928873,0.98433518409729,2.15706467628479,0.00027255496746370067,0.05317210455618407,OSQP:optimal,0.001,329.49206602189224,6957.351701769955,3.0911251689540222,67942400,595591168
105,0.01251757238060236,0.063465364509515,0.9862876534461975,2.1630609035491943,0.00027257660499124814,0.052844260298082216,OSQP:optimal,0.001,332.72640623897314,6955.566301852819,3.2095547020435333,67942400,595591168
106,0.01245929580181837,0.06244524313536107,0.9873504042625427,2.166191339492798,0.00027259403806145777,0.05263090760398291,OSQP:optimal,0.001,335.85916768491734,6951.651074534987,3.1082365930778906,67943424,595591168
107,0.01204774435609579,0.061437293159775766,0.9886054992675781,2.1699376106262207,0.00027260205282286787,0.05238771815860921,OSQP:optimal,0.001,339.10198678891174,6950.006140449378,3.2181235119933262,67944448,595591168
108,0.012149685993790627,0.06045154101645606,0.9896289110183716,2.1729538440704346,0.00027254858111491753,0.052195915260384605,OSQP:optimal,0.001,342.20495356293395,6945.493131573622,3.0784942760365084,67938816,595591168
109,0.01197961438447237,0.059482102483816385,0.9905200004577637,2.1755316257476807,0.0002724815997052765,0.05203123600408485,OSQP:optimal,0.001,345.4622476409422,6944.108115424811,3.2328291030135006,67942400,595591168
110,0.011307750828564167,0.05851861545071134,0.989986777305603,2.1734743118286133,0.0002721807388812447,0.052030069208214055,OSQP:optimal,0.001,348.5764123619301,6939.839482478427,3.089191747014411,67939840,595591168
111,0.011177602224051952,0.05757179518617815,0.9896008372306824,2.171923875808716,0.0002718276569173561,0.05202419715663943,OSQP:optimal,0.001,351.69469579390716,6935.672874710476,3.0927962369751185,67940864,595591168
112,0.010668231174349785,0.05663372390594158,0.9879133701324463,2.166149139404297,0.00027101132323170685,0.05218318016656748,OSQP:optimal,0.001,354.9337815529434,6933.88494676643,3.214883396984078,67943424,595591168
113,0.010834475047886372,0.05571773892878048,0.9862504005432129,2.1604535579681396,0.00027007258112599075,0.0523378465013474,OSQP:optimal,0.001,358.0479427599348,6929.653547044048,3.089129827916622,67944448,595591168
114,0.011226823553442955,0.05482792062127373,0.9858776926994324,2.158871650695801,0.000269625597437817,0.05232680538149001,OSQP:optimal,0.001,361.2898359649116,6927.8910650815515,3.2175433159573004,67943424,595591168
115,0.01028197631239891,0.05393700173509623,0.9868807792663574,2.161646842956543,0.00026970128322278963,0.05210294830697894,OSQP:optimal,0.001,364.40511722199153,6923.697227217839,3.0899537339573726,67943424,595591168
116,0.010500705800950527,0.05306827581641332,0.9879888296127319,2.164738178253174,0.00026987593532767917,0.051841927322324996,OSQP:optimal,0.001,367.52558953291737,6919.619720171479,3.0944835719419643,67940352,595591168
117,0.011240730062127113,0.052231724901327596,0.990277886390686,2.171656847000122,0.0002705014093560276,0.051419684884564776,OSQP:optimal,0.001,370.77872994192876,6918.033909942141,3.2206523929489776,67944448,595591168
118,0.009572048671543598,0.051378531376731915,0.9941816329956055,2.183915376663208,0.000271291090217618,0.050796625308807034,OSQP:optimal,0.001,373.9056287439307,6914.085439993702,3.102370652020909,67944448,595591168
119,0.00993615947663784,0.05054968393873003,0.995707631111145,2.188472270965576,0.00027158462578980025,0.05045933320486494,OSQP:optimal,0.001,377.15992887690663,6912.4857552985995,3.2303847649600357,67944448,595591168
120,0.009980998001992702,0.04973831021999528,0.9940811395645142,2.1826424598693848,0.0002710289114279396,0.05048544633158966,OSQP:optimal,0.001,380.28250636393204,6908.465532278098,3.097969105001539,67944448,595591168
121,0.009847227483987808,0.04894048856527513,0.992292046546936,2.1763291358947754,0.0002704895771991067,0.05051743420835919,OSQP:optimal,0.001,383.5447079659207,6906.974534361497,3.236225489061326,67944448,595591168
122,0.009912201203405857,0.04815992281803774,0.9924433827400208,2.1763761043548584,0.00027025043062001153,0.050319173844087114,OSQP:optimal,0.001,386.6637593070045,6902.898916152916,3.09445918595884,67945472,595591168
123,0.0094846086576581,0.04738641653483015,0.9945412874221802,2.18276047706604,0.000270794674119057,0.04982882490951546,OSQP:optimal,0.001,389.79804448294453,6899.108478368864,3.102052289992571,67942400,595591168
124,0.009313912130892277,0.0466249664467514,0.9944387674331665,2.1819984912872314,0.00027051357487473116,0.04961255054429309,OSQP:optimal,0.001,393.03867028292734,6897.194730126209,3.2164643050637096,67942400,595591168
125,0.009542384184896946,0.04588331480151431,0.992050051689148,2.1738345623016357,0.00026952454606088416,0.04966423829449028,OSQP:optimal,0.001,396.1740769689204,6893.428939259215,3.099322365014814,67944448,595591168
126,0.009083947166800499,0.04514732744882003,0.9891607761383057,2.164088726043701,0.0002684216488916258,0.049740642673992044,OSQP:optimal,0.001,399.4343689068919,6891.827920663357,3.234147820970975,67943424,595591168
127,0.008736245334148407,0.044419105806526596,0.9854192733764648,2.1517207622528076,0.0002668452432228463,0.04991792936875197,OSQP:optimal,0.001,402.5562790579861,6887.833026716565,3.097297630039975,67944448,595591168
128,0.008490178734064102,0.043700527265077345,0.9814503788948059,2.1388132572174072,0.0002653405605836934,0.05010792974246181,OSQP:optimal,0.001,405.6692298419075,6883.699743879868,3.088959729997441,67941376,595591168
129,0.008404484018683434,0.04299460640014947,0.9754494428634644,2.1197385787963867,0.00026310473405588564,0.050551394527028934,OSQP:optimal,0.001,408.91861110995524,6881.878331160565,3.2139848599908873,67943424,595591168
130,0.008158409968018532,0.04229788247150685,0.9728361368179321,2.1113927364349365,0.00026204855549505357,0.05059839328057722,OSQP:optimal,0.001,412.0445602829568,6877.97458318474,3.101561604999006,67943424,595591168
131,0.00752716138958931,0.0416024680498685,0.9710366725921631,2.1056439876556396,0.000261298476594618,0.050554950378191715,OSQP:optimal,0.001,415.281944911927,6875.927774915798,3.2110352519666776,67940864,595591168
132,0.00762669974938035,0.04092295268385874,0.9681254029273987,2.096529245376587,0.0002601445025753879,0.05065689110794315,OSQP:optimal,0.001,418.40864903398324,6872.045084133907,3.1009323600446805,67941888,595591168
133,0.007502489723265171,0.04025454342464687,0.9656150341033936,2.088714361190796,0.0002592613981581282,0.05070086234146633,OSQP:optimal,0.001,421.661714337999,6870.232593762736,3.2280098360497504,67943424,595591168
134,0.006735347677022219,0.03958415950969438,0.9571317434310913,2.0632598400115967,0.000256584616132538,0.051433960940304835,OSQP:optimal,0.001,424.78440156392753,6866.2911476676645,3.09850045805797,67944448,597688320
135,0.007499305997043848,0.03894246243944136,0.9463098049163818,2.031680107116699,0.0002528693944290339,0.05247893143808364,OSQP:optimal,0.001,427.8935868149856,6862.145299662548,3.085324579034932,67940352,597688320
