horizon,status,reason,num_context_cells,num_test_cells,lifetime_rmse_cycles,lifetime_mae_cycles,rul_rmse_cycles,rul_mae_cycles,rul_mape_percent,rul_bias_cycles,rul_coverage,rul_mean_interval_width_cycles
100,ok,,16,34,152.2426720301032,105.83375607514104,152.2426720301032,105.83375607514104,15.216738498166048,22.165601415870906,0.7352941176470589,292.6357816861483
120,ok,,16,34,152.74799188392296,117.71281027515673,152.74799188392296,117.71281027515673,18.121781171971968,43.36420501991291,0.6470588235294118,258.9624922271181
140,ok,,16,34,162.3361044982313,113.8378465967095,162.3361044982313,113.8378465967095,17.556565748123617,42.347732626899244,0.6470588235294118,235.8116505768587
160,ok,,16,34,173.91148532279996,118.4588234591673,173.91148532279996,118.4588234591673,18.477304296157367,48.91315673794813,0.5588235294117647,216.43870508203528
180,ok,,16,34,166.05108213059282,111.4739003453845,166.05108213059282,111.4739003453845,17.874567955759584,41.44699365877667,0.5588235294117647,201.77821774018526
200,ok,,16,34,161.61480209072153,111.3502398861986,161.61480209072153,111.3502398861986,18.683721598282045,45.44139980030213,0.5588235294117647,199.3924262520076
220,ok,,16,34,155.49435731598024,109.19904483488251,155.49435731598024,109.19904483488251,19.335111155964388,36.60145863365836,0.5588235294117647,200.41879566081255
240,ok,,16,34,139.04543550560282,102.27678164458928,139.04543550560282,102.27678164458928,18.99357856883294,34.96227003196655,0.5882352941176471,193.11064084121358
260,ok,,16,34,131.63418938157002,97.26841200249312,131.63418938157002,97.26841200249312,19.279299313084046,31.900440488662245,0.6176470588235294,188.9704758076053
280,ok,,16,34,128.8301298269483,96.94241275716927,128.8301298269483,96.94241275716927,20.740945090588184,35.23551914211671,0.5882352941176471,187.08099398163654
300,ok,,16,34,122.55133297658102,93.04699437971531,122.55133297658102,93.04699437971531,21.93850584300491,25.96873550069721,0.6176470588235294,180.81732916122803
