iteration,source,alpha
10,CALCE_CX2_16.pkl,0.0
10,CALCE_CX2_33.pkl,5.516700957456989e-21
10,CALCE_CX2_34.pkl,0.0
10,CALCE_CX2_35.pkl,0.0446752533316612
10,CALCE_CX2_36.pkl,0.1431577652692794
10,CALCE_CX2_38.pkl,0.8121669888496399
20,CALCE_CX2_16.pkl,0.0
20,CALCE_CX2_33.pkl,5.489172564385809e-21
20,CALCE_CX2_34.pkl,0.0
20,CALCE_CX2_35.pkl,0.0446958467364311
20,CALCE_CX2_36.pkl,0.1430781930685043
20,CALCE_CX2_38.pkl,0.8122259378433228
30,CALCE_CX2_16.pkl,0.0
30,CALCE_CX2_33.pkl,5.721181378129161e-21
30,CALCE_CX2_34.pkl,0.0
30,CALCE_CX2_35.pkl,0.044899683445692
30,CALCE_CX2_36.pkl,0.1431487947702407
30,CALCE_CX2_38.pkl,0.8119515180587769
40,CALCE_CX2_16.pkl,1.5423925064272294e-18
40,CALCE_CX2_33.pkl,1.862118596091865e-18
40,CALCE_CX2_34.pkl,0.0009234978351742
40,CALCE_CX2_35.pkl,0.0445451475679874
40,CALCE_CX2_36.pkl,0.1426447033882141
40,CALCE_CX2_38.pkl,0.8118866682052612
50,CALCE_CX2_16.pkl,1.487329988181718e-18
50,CALCE_CX2_33.pkl,1.7979655697095492e-18
50,CALCE_CX2_34.pkl,0.0010116350604221
50,CALCE_CX2_35.pkl,0.0444905497133731
50,CALCE_CX2_36.pkl,0.1425924599170684
50,CALCE_CX2_38.pkl,0.8119053840637207
60,CALCE_CX2_16.pkl,1.5578123938161364e-18
60,CALCE_CX2_33.pkl,1.8811656704668173e-18
60,CALCE_CX2_34.pkl,0.0007822916377335
60,CALCE_CX2_35.pkl,0.0445792041718959
60,CALCE_CX2_36.pkl,0.1427175998687744
60,CALCE_CX2_38.pkl,0.8119208812713623
70,CALCE_CX2_16.pkl,1.5807503189973848e-18
70,CALCE_CX2_33.pkl,1.908663635569917e-18
70,CALCE_CX2_34.pkl,0.0008842091192491
70,CALCE_CX2_35.pkl,0.0445772968232631
70,CALCE_CX2_36.pkl,0.1426795572042465
70,CALCE_CX2_38.pkl,0.8118589520454407
80,CALCE_CX2_16.pkl,1.5757332617870976e-18
80,CALCE_CX2_33.pkl,1.9024792197201645e-18
80,CALCE_CX2_34.pkl,0.0010650396579876
80,CALCE_CX2_35.pkl,0.0445470996201038
80,CALCE_CX2_36.pkl,0.1426009386777877
80,CALCE_CX2_38.pkl,0.811786949634552
90,CALCE_CX2_16.pkl,1.613198960066615e-18
90,CALCE_CX2_33.pkl,1.947015451080632e-18
90,CALCE_CX2_34.pkl,0.0013409310486167
90,CALCE_CX2_35.pkl,0.044527031481266
90,CALCE_CX2_36.pkl,0.1425041854381561
90,CALCE_CX2_38.pkl,0.8116278648376465
100,CALCE_CX2_16.pkl,1.6011608972145542e-18
100,CALCE_CX2_33.pkl,1.9347411247661108e-18
100,CALCE_CX2_34.pkl,0.0017795752501115
100,CALCE_CX2_35.pkl,0.0444565154612064
100,CALCE_CX2_36.pkl,0.1423355638980865
100,CALCE_CX2_38.pkl,0.8114283680915833
110,CALCE_CX2_16.pkl,1.57070234930155e-18
110,CALCE_CX2_33.pkl,1.8998024632579432e-18
110,CALCE_CX2_34.pkl,0.001929469872266
110,CALCE_CX2_35.pkl,0.0444281846284866
110,CALCE_CX2_36.pkl,0.1422944813966751
110,CALCE_CX2_38.pkl,0.8113478422164917
120,CALCE_CX2_16.pkl,1.5439979605986178e-18
120,CALCE_CX2_33.pkl,1.8674696274744697e-18
120,CALCE_CX2_34.pkl,0.0015638198237866
120,CALCE_CX2_35.pkl,0.0444867014884948
120,CALCE_CX2_36.pkl,0.1424687504768371
120,CALCE_CX2_38.pkl,0.8114807605743408
130,CALCE_CX2_16.pkl,1.5344396818254145e-18
130,CALCE_CX2_33.pkl,1.8545699526168588e-18
130,CALCE_CX2_34.pkl,0.0012241288786754
130,CALCE_CX2_35.pkl,0.044548362493515
130,CALCE_CX2_36.pkl,0.1426226794719696
130,CALCE_CX2_38.pkl,0.8116048574447632
140,CALCE_CX2_16.pkl,1.5319400454118558e-18
140,CALCE_CX2_33.pkl,1.8530758576354356e-18
140,CALCE_CX2_34.pkl,0.0010322878370061
140,CALCE_CX2_35.pkl,0.0445834957063198
140,CALCE_CX2_36.pkl,0.1427001506090164
140,CALCE_CX2_38.pkl,0.8116840720176697
150,CALCE_CX2_16.pkl,1.5415776301262877e-18
150,CALCE_CX2_33.pkl,1.866823392620913e-18
150,CALCE_CX2_34.pkl,0.0012741883983835
150,CALCE_CX2_35.pkl,0.0445431135594844
150,CALCE_CX2_36.pkl,0.1425797492265701
150,CALCE_CX2_38.pkl,0.8116029500961304
160,CALCE_CX2_16.pkl,1.587245858155034e-18
160,CALCE_CX2_33.pkl,1.918946938150024e-18
160,CALCE_CX2_34.pkl,0.001506905304268
160,CALCE_CX2_35.pkl,0.0445239245891571
160,CALCE_CX2_36.pkl,0.1424857228994369
160,CALCE_CX2_38.pkl,0.8114834427833557
170,CALCE_CX2_16.pkl,2.8777848992689314e-09
170,CALCE_CX2_33.pkl,3.398064940540735e-09
170,CALCE_CX2_34.pkl,1.875574525911361e-05
170,CALCE_CX2_35.pkl,0.0448646582663059
170,CALCE_CX2_36.pkl,0.1431712508201599
170,CALCE_CX2_38.pkl,0.8119453191757202
180,CALCE_CX2_16.pkl,0.0
180,CALCE_CX2_33.pkl,6.1830450240696035e-21
180,CALCE_CX2_34.pkl,0.0
180,CALCE_CX2_35.pkl,0.0453998856246471
180,CALCE_CX2_36.pkl,0.1433312594890594
180,CALCE_CX2_38.pkl,0.8112688660621643
190,CALCE_CX2_16.pkl,0.0
190,CALCE_CX2_33.pkl,7.031338937081907e-21
190,CALCE_CX2_34.pkl,0.0
190,CALCE_CX2_35.pkl,0.0466976836323738
190,CALCE_CX2_36.pkl,0.1432257443666458
190,CALCE_CX2_38.pkl,0.8100765943527222
200,CALCE_CX2_16.pkl,0.0
200,CALCE_CX2_33.pkl,8.330095701527556e-21
200,CALCE_CX2_34.pkl,0.0
200,CALCE_CX2_35.pkl,0.0471023246645927
200,CALCE_CX2_36.pkl,0.1418682336807251
200,CALCE_CX2_38.pkl,0.8110294342041016
210,CALCE_CX2_16.pkl,0.0
210,CALCE_CX2_33.pkl,8.591742461242169e-21
210,CALCE_CX2_34.pkl,0.0
210,CALCE_CX2_35.pkl,0.0470359660685062
210,CALCE_CX2_36.pkl,0.1417343020439148
210,CALCE_CX2_38.pkl,0.8112297058105469
220,CALCE_CX2_16.pkl,0.0
220,CALCE_CX2_33.pkl,8.632912468175155e-21
220,CALCE_CX2_34.pkl,0.0
220,CALCE_CX2_35.pkl,0.0470668599009513
220,CALCE_CX2_36.pkl,0.1414593309164047
220,CALCE_CX2_38.pkl,0.8114737868309021
230,CALCE_CX2_16.pkl,0.0
230,CALCE_CX2_33.pkl,9.309230361958855e-21
230,CALCE_CX2_34.pkl,0.0
230,CALCE_CX2_35.pkl,0.0469403117895126
230,CALCE_CX2_36.pkl,0.1406821757555008
230,CALCE_CX2_38.pkl,0.8123775124549866
240,CALCE_CX2_16.pkl,5.573556202272101e-18
240,CALCE_CX2_33.pkl,4.474159135524304e-18
240,CALCE_CX2_34.pkl,0.0053202067501842
240,CALCE_CX2_35.pkl,0.0457004271447658
240,CALCE_CX2_36.pkl,0.1367791146039962
240,CALCE_CX2_38.pkl,0.8122002482414246
250,CALCE_CX2_16.pkl,0.0
250,CALCE_CX2_33.pkl,1.0122621130530542e-20
250,CALCE_CX2_34.pkl,0.0
250,CALCE_CX2_35.pkl,0.0468163937330246
250,CALCE_CX2_36.pkl,0.1401269137859344
250,CALCE_CX2_38.pkl,0.8130567073822021
260,CALCE_CX2_16.pkl,0.0
260,CALCE_CX2_33.pkl,9.931605416929016e-21
260,CALCE_CX2_34.pkl,0.0
260,CALCE_CX2_35.pkl,0.0468270033597946
260,CALCE_CX2_36.pkl,0.1401429623365402
260,CALCE_CX2_38.pkl,0.8130300641059875
270,CALCE_CX2_16.pkl,5.175098338121633e-18
270,CALCE_CX2_33.pkl,4.278378305832497e-18
270,CALCE_CX2_34.pkl,0.0137928258627653
270,CALCE_CX2_35.pkl,0.0438575409352779
270,CALCE_CX2_36.pkl,0.1311500370502472
270,CALCE_CX2_38.pkl,0.8111996054649353
280,CALCE_CX2_16.pkl,3.923076935780757e-18
280,CALCE_CX2_33.pkl,3.848533073338704e-18
280,CALCE_CX2_34.pkl,0.0495345778763294
280,CALCE_CX2_35.pkl,0.0367777980864048
280,CALCE_CX2_36.pkl,0.1098759174346923
280,CALCE_CX2_38.pkl,0.8038117289543152
290,CALCE_CX2_16.pkl,2.8117920428596546e-18
290,CALCE_CX2_33.pkl,3.551865987417479e-18
290,CALCE_CX2_34.pkl,0.0792526006698608
290,CALCE_CX2_35.pkl,0.0310586169362068
290,CALCE_CX2_36.pkl,0.0926809608936309
290,CALCE_CX2_38.pkl,0.7970077991485596
300,CALCE_CX2_16.pkl,2.131262074311e-18
300,CALCE_CX2_33.pkl,3.4761706895627515e-18
300,CALCE_CX2_34.pkl,0.097004659473896
300,CALCE_CX2_35.pkl,0.0277671627700328
300,CALCE_CX2_36.pkl,0.0827835947275161
300,CALCE_CX2_38.pkl,0.7924445867538452
310,CALCE_CX2_16.pkl,1.6999107527169008e-18
310,CALCE_CX2_33.pkl,3.476796451696148e-18
310,CALCE_CX2_34.pkl,0.1059653833508491
310,CALCE_CX2_35.pkl,0.0262277908623218
310,CALCE_CX2_36.pkl,0.0780554339289665
310,CALCE_CX2_38.pkl,0.789751410484314
320,CALCE_CX2_16.pkl,1.6713914263524502e-18
320,CALCE_CX2_33.pkl,3.489771606784656e-18
320,CALCE_CX2_34.pkl,0.1069626584649086
320,CALCE_CX2_35.pkl,0.0260483399033546
320,CALCE_CX2_36.pkl,0.0775272622704505
320,CALCE_CX2_38.pkl,0.7894617319107056
330,CALCE_CX2_16.pkl,1.3872511636277291e-18
330,CALCE_CX2_33.pkl,3.5066192079108284e-18
330,CALCE_CX2_34.pkl,0.1116315349936485
330,CALCE_CX2_35.pkl,0.0253021176904439
