epoch,meta_loss,checkpoint_selection_meta_loss,checkpoint_selection_metric,mean_support_loss,gradient_norm,elapsed_seconds,outer_learning_rate,CALCE_CX2_16_support_loss,CALCE_CX2_16_query_loss,CALCE_CX2_33_support_loss,CALCE_CX2_33_query_loss,CALCE_CX2_34_support_loss,CALCE_CX2_34_query_loss,CALCE_CX2_35_support_loss,CALCE_CX2_35_query_loss,CALCE_CX2_36_support_loss,CALCE_CX2_36_query_loss
1,0.49308067560195923,0.464659059047699,deterministic_post_update_meta_query_loss,0.9237796068191528,1.7517422596285062,2.2488454370759428,0.001,0.8968513607978821,0.5697134137153625,0.9223079681396484,0.4891573190689087,0.9191821813583374,0.4529963433742523,0.9714328050613403,0.5250799655914307,0.9091237783432007,0.42845627665519714
2,0.4646393954753876,0.4362541437149048,deterministic_post_update_meta_query_loss,0.8880928158760071,1.7241442886854144,4.648361284052953,0.001,0.8622255325317383,0.5386067032814026,0.8868623375892639,0.4607422947883606,0.8828061819076538,0.4251313805580139,0.935217559337616,0.4958812892436981,0.8733527660369873,0.4028351902961731
3,0.43636247515678406,0.40769975781440737,deterministic_post_update_meta_query_loss,0.8526473045349121,1.6978601761966898,7.0755117340013385,0.001,0.8285375237464905,0.5079221725463867,0.8520772457122803,0.4326768219470978,0.8489577770233154,0.3985164761543274,0.8968974947929382,0.4656694829463959,0.8367663621902466,0.37702712416648865
4,0.40774989128112793,0.3789106607437134,deterministic_post_update_meta_query_loss,0.8174667358398438,1.6711064589806264,9.532152709085494,0.001,0.7903200387954712,0.47600308060646057,0.8168482780456543,0.4042760729789734,0.813369631767273,0.3714086413383484,0.8633933067321777,0.4365525245666504,0.8034026026725769,0.35050904750823975
5,0.37857741117477417,0.34985302686691283,deterministic_post_update_meta_query_loss,0.7790632247924805,1.6424804880224202,12.110865578986704,0.001,0.7577858567237854,0.4450910985469818,0.7759089469909668,0.3748580515384674,0.7749080657958984,0.3438512682914734,0.8242162466049194,0.4062945246696472,0.7624971866607666,0.3227919340133667
6,0.3495692014694214,0.3204944431781769,deterministic_post_update_meta_query_loss,0.7431442737579346,1.6145654841177188,14.593840460060164,0.001,0.7200183868408203,0.4129861891269684,0.7425205707550049,0.34631264209747314,0.7422903776168823,0.31644973158836365,0.7847504615783691,0.37559524178504944,0.7261416912078857,0.29650217294692993
7,0.32053717970848083,0.2908027946949005,deterministic_post_update_meta_query_loss,0.7091041803359985,1.5856274403996715,17.068309291033074,0.001,0.6867372989654541,0.38097500801086426,0.7078711986541748,0.3173782229423523,0.7004852294921875,0.2881273627281189,0.7549009919166565,0.3457843065261841,0.6955261826515198,0.27042093873023987
8,0.2909375727176666,0.2607608437538147,deterministic_post_update_meta_query_loss,0.6734095215797424,1.5530009375447957,19.55049246409908,0.001,0.6505566835403442,0.3481469750404358,0.6759867668151855,0.2883280813694,0.6670806407928467,0.26062557101249695,0.7147484421730042,0.31462302803993225,0.6586750745773315,0.24296428263187408
9,0.26056161522865295,0.2303805470466614,deterministic_post_update_meta_query_loss,0.62934410572052,1.5146741449061993,22.022896940121427,0.001,0.6055386066436768,0.31414082646369934,0.6265522837638855,0.2577197849750519,0.6248997449874878,0.2324913740158081,0.672757089138031,0.28287187218666077,0.6169725656509399,0.21558427810668945
10,0.23030591011047363,0.19972832798957824,deterministic_post_update_meta_query_loss,0.5912944078445435,1.472344670957468,24.498333554016426,0.001,0.5713695287704468,0.2804486155509949,0.5869631767272949,0.22751574218273163,0.59347003698349,0.20445206761360168,0.6271005868911743,0.25059863924980164,0.5775685906410217,0.18851451575756073
11,0.19953131675720215,0.168961039185524,deterministic_post_update_meta_query_loss,0.5485384464263916,1.4206160665383705,26.977933486923575,0.001,0.5236977338790894,0.24541997909545898,0.546413779258728,0.1972566843032837,0.54273921251297,0.17546167969703674,0.592483639717102,0.21877361834049225,0.5373579859733582,0.16074462234973907
