step,loss,nll,kl,consistency_loss,consistency_weight,beta_kl,gradient_norm,optimizer_step_skipped,horizons,context_cells,query_cells,true_lifetime_min,true_lifetime_max,validation_rmse_cycles,elapsed_seconds
1,2.126984119415283,2.126978874206543,0.025726770982146263,0.0,0.0,0.0002,,True,160,"MATR_b2c41,MATR_b1c26,MATR_b2c19,MATR_b1c15,MATR_b3c27,MATR_b2c46,MATR_b3c8,MATR_b2c31,MATR_b1c40,MATR_b1c45,MATR_b1c44,MATR_b2c14,MATR_b1c20,MATR_b2c24","MATR_b4c41,MATR_b3c31,MATR_b1c7,MATR_b4c38,MATR_b1c0,MATR_b2c40,MATR_b4c28,MATR_b1c38",498.0,1858.0,,0.2573566450737417
2,4.312686920166016,4.312677383422852,0.02416134811937809,0.0,0.0,0.0004,,True,400,"MATR_b1c27,MATR_b2c23,MATR_b2c25,MATR_b3c36,MATR_b3c25,MATR_b1c30,MATR_b4c25,MATR_b3c14,MATR_b1c32,MATR_b1c7,MATR_b2c11,MATR_b1c28","MATR_b4c41,MATR_b1c20,MATR_b4c4,MATR_b3c27,MATR_b1c0,MATR_b2c14,MATR_b1c40,MATR_b1c1",484.0,2154.0,,0.45443753711879253
3,0.9115143418312073,0.9115095734596252,0.007928751409053802,0.0,0.0,0.0006,1.2787827253341675,False,80,"MATR_b2c26,MATR_b1c27,MATR_b1c24,MATR_b3c17,MATR_b4c29,MATR_b2c19,MATR_b1c0,MATR_b3c25,MATR_b3c4,MATR_b2c40,MATR_b2c13,MATR_b4c28,MATR_b3c41","MATR_b4c37,MATR_b1c44,MATR_b4c15,MATR_b4c3,MATR_b2c20,MATR_b3c14,MATR_b3c1,MATR_b2c31",491.0,1061.0,,0.6072011552751064
4,1.4301754236221313,1.430155634880066,0.024784501641988754,0.0,0.0,0.0008,2.3414499759674072,False,420,"MATR_b2c24,MATR_b1c32,MATR_b2c20,MATR_b2c11,MATR_b1c15,MATR_b1c9,MATR_b1c20,MATR_b3c44","MATR_b2c33,MATR_b2c41,MATR_b1c14,MATR_b1c18,MATR_b3c24,MATR_b1c3,MATR_b1c5,MATR_b3c5",428.0,1431.0,,0.7611962710507214
5,0.8795925974845886,0.8795652985572815,0.02727324143052101,0.0,0.0,0.001,1.5347380638122559,False,140,"MATR_b2c24,MATR_b4c28,MATR_b2c22,MATR_b2c40,MATR_b1c37,MATR_b2c30,MATR_b4c9,MATR_b1c32,MATR_b4c15,MATR_b3c21,MATR_b2c33,MATR_b2c3","MATR_b3c8,MATR_b3c27,MATR_b2c37,MATR_b3c12,MATR_b2c25,MATR_b3c24,MATR_b3c40,MATR_b1c21",460.0,930.0,,0.8878988223150373
6,1.023887276649475,1.023871660232544,0.012988748028874397,0.0,0.0,0.0012,3.757375478744507,False,400,"MATR_b3c33,MATR_b4c21,MATR_b3c1,MATR_b2c20,MATR_b2c46,MATR_b4c34,MATR_b4c40,MATR_b4c9,MATR_b4c3,MATR_b2c10,MATR_b2c37,MATR_b1c23,MATR_b3c4,MATR_b2c2,MATR_b3c0","MATR_b4c32,MATR_b4c41,MATR_b3c14,MATR_b2c11,MATR_b1c39,MATR_b2c43,MATR_b2c45,MATR_b2c19",460.0,856.0,,1.0858316402882338
7,1.2294073104858398,1.229379415512085,0.019888252019882202,0.0,0.0,0.0014,2.1693310737609863,False,360,"MATR_b4c11,MATR_b2c30,MATR_b3c15,MATR_b4c12,MATR_b4c36,MATR_b1c7,MATR_b4c34,MATR_b1c44,MATR_b2c20,MATR_b1c35","MATR_b3c41,MATR_b2c31,MATR_b1c14,MATR_b1c30,MATR_b3c12,MATR_b4c3,MATR_b1c3,MATR_b3c40",491.0,1431.0,,1.1949005322530866
8,3.3558027744293213,3.3557300567626953,0.045436594635248184,0.0,0.0,0.0016,12.243790626525879,False,240,"MATR_b2c24,MATR_b2c5,MATR_b1c23,MATR_b1c3,MATR_b1c26,MATR_b1c32,MATR_b4c15,MATR_b1c11,MATR_b1c18","MATR_b4c42,MATR_b3c15,MATR_b1c1,MATR_b3c17,MATR_b1c15,MATR_b4c39,MATR_b2c43,MATR_b4c11",461.0,2154.0,,1.275615000165999
9,3.3391945362091064,3.339148759841919,0.025447532534599304,0.0,0.0,0.0018,12.415923118591309,False,340,"MATR_b3c41,MATR_b3c4,MATR_b1c1,MATR_b3c24,MATR_b2c23,MATR_b4c42,MATR_b2c47,MATR_b4c36,MATR_b3c21,MATR_b1c21","MATR_b1c20,MATR_b3c25,MATR_b1c2,MATR_b1c9,MATR_b2c40,MATR_b1c45,MATR_b4c34,MATR_b2c22",498.0,2237.0,,1.3507485003210604
10,1.5957573652267456,1.5957231521606445,0.017100410535931587,0.0,0.0,0.002,2.8278868198394775,False,200,"MATR_b4c28,MATR_b1c40,MATR_b4c15,MATR_b2c11,MATR_b1c39,MATR_b1c28,MATR_b3c1,MATR_b2c3,MATR_b2c2,MATR_b2c22,MATR_b1c25,MATR_b1c4","MATR_b1c21,MATR_b3c20,MATR_b2c37,MATR_b2c35,MATR_b2c19,MATR_b3c39,MATR_b1c3,MATR_b3c8",460.0,1431.0,,1.4419864038936794
11,0.9745770692825317,0.9745533466339111,0.010786585509777069,0.0,0.0,0.0022,1.552115559577942,False,80,"MATR_b4c42,MATR_b1c5,MATR_b3c0,MATR_b2c40,MATR_b2c37,MATR_b2c35,MATR_b3c17,MATR_b3c15,MATR_b3c5,MATR_b3c30,MATR_b2c3,MATR_b1c40,MATR_b3c1","MATR_b3c40,MATR_b2c23,MATR_b2c19,MATR_b1c38,MATR_b1c9,MATR_b1c17,MATR_b1c37,MATR_b2c20",460.0,1052.0,,1.4939763429574668
12,2.1673150062561035,2.1672825813293457,0.013522922992706299,0.0,0.0,0.0024,6.174366474151611,False,520,"MATR_b1c32,MATR_b4c12,MATR_b3c35,MATR_b1c11,MATR_b3c41,MATR_b1c4,MATR_b1c6,MATR_b1c14,MATR_b4c42,MATR_b3c1,MATR_b1c21,MATR_b1c18,MATR_b4c37","MATR_b2c47,MATR_b2c23,MATR_b1c44,MATR_b1c0,MATR_b1c9,MATR_b4c24,MATR_b1c26,MATR_b2c10",526.0,1858.0,,1.6165615790523589
13,0.9192063808441162,0.9191907048225403,0.0060199834406375885,0.0,0.0,0.0026,1.3645278215408325,False,220,"MATR_b4c14,MATR_b1c42,MATR_b2c33,MATR_b2c46,MATR_b2c25,MATR_b4c9,MATR_b1c39,MATR_b3c24,MATR_b4c34,MATR_b3c20,MATR_b3c44,MATR_b1c11","MATR_b2c42,MATR_b3c15,MATR_b1c18,MATR_b4c22,MATR_b2c35,MATR_b1c35,MATR_b3c1,MATR_b4c3",462.0,1061.0,,1.6991666089743376
14,1.0069012641906738,1.006669282913208,0.08283205330371857,0.0,0.0,0.0028,1.2189836502075195,False,380,"MATR_b4c24,MATR_b4c34,MATR_b1c23,MATR_b4c15,MATR_b3c0,MATR_b1c18,MATR_b4c26,MATR_b3c27","MATR_b3c31,MATR_b1c21,MATR_b1c30,MATR_b2c13,MATR_b3c44,MATR_b2c46,MATR_b1c5,MATR_b3c41",428.0,1071.0,,1.7603951371274889
15,1.1659290790557861,1.1658726930618286,0.01878560334444046,0.0,0.0,0.003,3.4184749126434326,False,580,"MATR_b1c26,MATR_b3c25,MATR_b1c14,MATR_b1c28,MATR_b4c15,MATR_b3c30,MATR_b3c20,MATR_b4c40,MATR_b3c39,MATR_b3c5,MATR_b1c32,MATR_b1c44,MATR_b1c27,MATR_b1c45,MATR_b1c24","MATR_b1c18,MATR_b4c39,MATR_b4c24,MATR_b3c33,MATR_b1c9,MATR_b4c38,MATR_b4c37,MATR_b3c21",687.0,1282.0,,1.8721494912169874
16,0.7301494479179382,0.7300710082054138,0.024508535861968994,0.0,0.0,0.0032,2.2732443809509277,False,600,"MATR_b1c17,MATR_b3c12,MATR_b1c32,MATR_b3c40,MATR_b1c27,MATR_b2c47,MATR_b3c44,MATR_b4c42,MATR_b1c4,MATR_b4c21,MATR_b3c21,MATR_b1c24,MATR_b4c28","MATR_b4c29,MATR_b1c35,MATR_b3c8,MATR_b1c26,MATR_b1c25,MATR_b1c44,MATR_b1c39,MATR_b4c6",614.0,887.0,,1.9872927339747548
17,0.7994277477264404,0.7993814945220947,0.013595595955848694,0.0,0.0,0.0034,1.9019391536712646,False,440,"MATR_b4c32,MATR_b1c0,MATR_b2c13,MATR_b2c14,MATR_b1c20,MATR_b4c15,MATR_b2c42,MATR_b3c35","MATR_b1c7,MATR_b3c21,MATR_b1c35,MATR_b4c6,MATR_b2c26,MATR_b3c8,MATR_b2c47,MATR_b2c35",462.0,869.0,,2.046396290883422
18,1.024817705154419,1.024754524230957,0.01754753664135933,0.0,0.0,0.0036,0.8085119128227234,False,360,"MATR_b4c42,MATR_b4c3,MATR_b1c1,MATR_b1c45,MATR_b2c10,MATR_b1c28,MATR_b1c5,MATR_b2c11,MATR_b1c2,MATR_b1c7,MATR_b3c40,MATR_b3c14,MATR_b4c15,MATR_b1c38,MATR_b1c3","MATR_b4c24,MATR_b2c33,MATR_b3c31,MATR_b4c6,MATR_b3c35,MATR_b4c12,MATR_b2c2,MATR_b2c23",437.0,1091.0,,2.1161459642462432
19,0.9977889060974121,0.9977215528488159,0.01772289350628853,0.0,0.0,0.0038,1.6599403619766235,False,120,"MATR_b1c27,MATR_b3c39,MATR_b3c17,MATR_b2c26,MATR_b2c25,MATR_b4c29,MATR_b3c44,MATR_b1c25,MATR_b2c22,MATR_b2c11","MATR_b2c19,MATR_b3c36,MATR_b1c15,MATR_b3c31,MATR_b1c26,MATR_b2c3,MATR_b4c21,MATR_b2c20",334.0,921.0,,2.1472533671185374
20,0.8069108724594116,0.8067418336868286,0.042260389775037766,0.0,0.0,0.004,1.9596474170684814,False,360,"MATR_b4c24,MATR_b3c25,MATR_b4c28,MATR_b3c31,MATR_b1c3,MATR_b1c39,MATR_b2c5,MATR_b1c18","MATR_b1c15,MATR_b2c30,MATR_b1c35,MATR_b2c47,MATR_b3c27,MATR_b1c30,MATR_b1c11,MATR_b4c25",453.0,847.0,,2.19736335426569
21,1.0894323587417603,1.0893357992172241,0.02299700677394867,0.0,0.0,0.0042,1.5380046367645264,False,460,"MATR_b4c29,MATR_b3c14,MATR_b2c35,MATR_b1c15,MATR_b1c32,MATR_b3c8,MATR_b2c13,MATR_b3c40,MATR_b4c33,MATR_b2c33,MATR_b1c38","MATR_b2c43,MATR_b4c32,MATR_b4c28,MATR_b1c17,MATR_b3c33,MATR_b3c12,MATR_b1c42,MATR_b1c39",461.0,1282.0,,2.2795243612490594
