iteration,source,alpha
10,CALCE_CX2_16.pkl,0.00395740894600749
10,CALCE_CX2_33.pkl,0.0
10,CALCE_CX2_34.pkl,1.0636281004854562e-22
10,CALCE_CX2_35.pkl,0.13806086778640747
10,CALCE_CX2_36.pkl,1.6506587537790548e-22
10,CALCE_CX2_38.pkl,0.8579817414283752
20,CALCE_CX2_16.pkl,0.0028497225139290094
20,CALCE_CX2_33.pkl,4.786323188454844e-06
20,CALCE_CX2_34.pkl,1.6412238892371533e-06
20,CALCE_CX2_35.pkl,0.14171959459781647
20,CALCE_CX2_36.pkl,0.03860745206475258
20,CALCE_CX2_38.pkl,0.8168168067932129
30,CALCE_CX2_16.pkl,0.0037959618493914604
30,CALCE_CX2_33.pkl,4.689005320282601e-17
30,CALCE_CX2_34.pkl,1.6307367813754184e-17
30,CALCE_CX2_35.pkl,0.13721174001693726
30,CALCE_CX2_36.pkl,0.02620789222419262
30,CALCE_CX2_38.pkl,0.8327844142913818
40,CALCE_CX2_16.pkl,0.0036323450040072203
40,CALCE_CX2_33.pkl,4.9744316007056585e-17
40,CALCE_CX2_34.pkl,1.738315921377125e-17
40,CALCE_CX2_35.pkl,0.13758422434329987
40,CALCE_CX2_36.pkl,0.031316958367824554
40,CALCE_CX2_38.pkl,0.8274664878845215
50,CALCE_CX2_16.pkl,0.0025918514002114534
50,CALCE_CX2_33.pkl,5.805853664567613e-17
50,CALCE_CX2_34.pkl,2.1318871333408754e-17
50,CALCE_CX2_35.pkl,0.13989099860191345
50,CALCE_CX2_36.pkl,0.054504960775375366
50,CALCE_CX2_38.pkl,0.8030121922492981
60,CALCE_CX2_16.pkl,1.8575274225440808e-05
60,CALCE_CX2_33.pkl,8.314533261000179e-06
60,CALCE_CX2_34.pkl,2.274693770232261e-06
60,CALCE_CX2_35.pkl,0.14795896410942078
60,CALCE_CX2_36.pkl,0.12510375678539276
60,CALCE_CX2_38.pkl,0.7269080877304077
70,CALCE_CX2_16.pkl,1.6182055333047174e-05
70,CALCE_CX2_33.pkl,7.38012749934569e-06
70,CALCE_CX2_34.pkl,2.0164670786471106e-06
70,CALCE_CX2_35.pkl,0.14674222469329834
70,CALCE_CX2_36.pkl,0.11649369448423386
70,CALCE_CX2_38.pkl,0.7367385029792786
80,CALCE_CX2_16.pkl,1.8302427633898333e-05
80,CALCE_CX2_33.pkl,8.483472811349202e-06
80,CALCE_CX2_34.pkl,2.3145655632106354e-06
80,CALCE_CX2_35.pkl,0.14639359712600708
80,CALCE_CX2_36.pkl,0.11315768957138062
80,CALCE_CX2_38.pkl,0.7404196262359619
90,CALCE_CX2_16.pkl,0.0022385520860552788
90,CALCE_CX2_33.pkl,7.202655331470787e-17
90,CALCE_CX2_34.pkl,2.622698223957787e-17
90,CALCE_CX2_35.pkl,0.14064724743366241
90,CALCE_CX2_36.pkl,0.06594474613666534
90,CALCE_CX2_38.pkl,0.7911694645881653
100,CALCE_CX2_16.pkl,0.0026175957173109055
100,CALCE_CX2_33.pkl,7.186217598338133e-17
100,CALCE_CX2_34.pkl,2.550502892710894e-17
100,CALCE_CX2_35.pkl,0.13961276412010193
100,CALCE_CX2_36.pkl,0.0580369271337986
100,CALCE_CX2_38.pkl,0.7997326850891113
110,CALCE_CX2_16.pkl,0.0024740181397646666
110,CALCE_CX2_33.pkl,7.202459455101735e-17
110,CALCE_CX2_34.pkl,2.566984135543768e-17
110,CALCE_CX2_35.pkl,0.13993652164936066
110,CALCE_CX2_36.pkl,0.06080200895667076
110,CALCE_CX2_38.pkl,0.796787440776825
120,CALCE_CX2_16.pkl,1.7489724996266887e-05
120,CALCE_CX2_33.pkl,8.157489901350345e-06
120,CALCE_CX2_34.pkl,2.220121814389131e-06
120,CALCE_CX2_35.pkl,0.1461879163980484
120,CALCE_CX2_36.pkl,0.11159513145685196
120,CALCE_CX2_38.pkl,0.7421891093254089
130,CALCE_CX2_16.pkl,1.7979373296839185e-05
130,CALCE_CX2_33.pkl,8.368378075829241e-06
130,CALCE_CX2_34.pkl,2.2804963464295724e-06
130,CALCE_CX2_35.pkl,0.1464538872241974
130,CALCE_CX2_36.pkl,0.11238396167755127
130,CALCE_CX2_38.pkl,0.7411335110664368
140,CALCE_CX2_16.pkl,0.002759837545454502
140,CALCE_CX2_33.pkl,7.355340299402765e-17
140,CALCE_CX2_34.pkl,2.5759673169960938e-17
140,CALCE_CX2_35.pkl,0.13941913843154907
140,CALCE_CX2_36.pkl,0.05462951585650444
140,CALCE_CX2_38.pkl,0.8031914830207825
150,CALCE_CX2_16.pkl,0.0028526943642646074
150,CALCE_CX2_33.pkl,7.157716263152006e-17
150,CALCE_CX2_34.pkl,2.4998710019804005e-17
150,CALCE_CX2_35.pkl,0.13916558027267456
150,CALCE_CX2_36.pkl,0.052375901490449905
150,CALCE_CX2_38.pkl,0.8056058287620544
160,CALCE_CX2_16.pkl,0.0027220125775784254
