iteration,weighted_meta_loss,ema_source_meta_loss,weighted_path_mean_query_loss,weighted_path_dispersion,weighted_path_worst_query_loss,alpha_entropy,effective_sources,mmd_objective,rbf_sigma,qp_solver_status,learning_rate,elapsed_seconds,eta_seconds,iteration_seconds,cuda_allocated_bytes,cuda_reserved_bytes
1,0.2415619194507599,0.2415619194507599,0.2415619194507599,0.0,0.2415619194507599,0.5856119990348816,1.465407133102417,7.112182553992152e-05,0.0490927052513725,OSQP:optimal,0.001,7.039840376935899,16184.593026575632,7.03983385511674,69254144,2447376384
2,0.2212505489587783,0.2411556920409202,0.2212505489587783,0.0,0.2212505489587783,0.5856509208679199,1.4654570817947388,7.109596509169425e-05,0.0491034305502046,OSQP:optimal,0.001,14.204671097919343,16321.167091509327,7.156599554931745,69549056,2470445056
3,0.2009118646383285,0.2403508154928684,0.2009118646383285,0.0,0.2009118646383285,0.5857092142105103,1.4655317068099976,7.10231886613677e-05,0.0490845950768518,OSQP:optimal,0.001,21.598183969035745,16537.009525625035,7.358118392061442,69541888,2487222272
4,0.1792280822992324,0.2391283608289957,0.1792280822992324,0.0,0.1792280822992324,0.585780680179596,1.4656234979629517,7.091397666902921e-05,0.0490260400702043,OSQP:optimal,0.001,28.97810800001025,16633.433992005885,7.333949598949403,69548544,2487222272
5,0.1595169603824615,0.237536132820065,0.1595169603824615,0.0,0.1595169603824615,0.5858898758888245,1.465767741203308,7.069369423451377e-05,0.0489351466931649,OSQP:optimal,0.001,36.34870403097011,16684.05515021528,7.32286451314576,69537280,2487222272
6,0.1386439055204391,0.2355582882740725,0.1386439055204391,0.0,0.1386439055204391,0.5859777927398682,1.4658833742141724,7.050311767520245e-05,0.0487972159433398,OSQP:optimal,0.001,43.84418956097216,16763.095142145023,7.453545917989686,69528064,2493513728
7,0.1185266971588134,0.2332176564517673,0.1185266971588134,0.0,0.1185266971588134,0.586001455783844,1.4659112691879272,7.044847964110534e-05,0.0486037458707196,OSQP:optimal,0.001,51.26604430098087,16793.291368878447,7.377638257108629,69548544,2493513728
8,0.098728060722351,0.230527864537179,0.098728060722351,0.0,0.098728060722351,0.5860205292701721,1.4659337997436523,7.03790887747191e-05,0.0483782100626191,OSQP:optimal,0.001,58.871335533913225,16866.63763046614,7.559785641962662,69561856,2493513728
9,0.0797535181045532,0.2275123776085264,0.0797535181045532,0.0,0.0797535181045532,0.5860476493835449,1.4659682512283323,7.026511194707652e-05,0.0481300983331378,OSQP:optimal,0.001,66.36804993497208,16894.35582233567,7.450170302996412,69558784,2493513728
10,0.0627318620681762,0.2242167672977194,0.0627318620681762,0.0,0.0627318620681762,0.5861076712608337,1.4660494327545166,7.004784176267709e-05,0.0478719133868046,OSQP:optimal,0.001,73.83397449902259,16907.980160276173,7.422499663894996,69541376,2493513728
11,0.0467427857220172,0.2206672876662054,0.0467427857220172,0.0,0.0467427857220172,0.586097776889801,1.466033697128296,6.99913863971835e-05,0.0475793636943518,OSQP:optimal,0.001,81.47134829382412,16953.446931323946,7.592482845997438,69552128,2503999488
12,0.0333230905234813,0.2169204037233509,0.0333230905234813,0.0,0.0333230905234813,0.5860670208930969,1.4659886360168457,6.997493140048494e-05,0.0472719729877731,OSQP:optimal,0.001,88.95881234994158,16961.48022138886,7.439810624113306,69534720,2503999488
13,0.0240476634353399,0.2130629489175906,0.0240476634353399,0.0,0.0240476634353399,0.5860400199890137,1.4659485816955566,6.994046672159637e-05,0.0469607545550492,OSQP:optimal,0.001,96.4776108940132,16972.63816266217,7.47382312011905,69543936,2503999488
14,0.0194030553102493,0.2091897510454438,0.0194030553102493,0.0,0.0194030553102493,0.5860267281532288,1.4659271240234375,6.98660553462016e-05,0.0466518770156742,OSQP:optimal,0.001,104.10309634683654,16998.548446347737,7.581607313128188,69538816,2503999488
15,0.0193056184798479,0.2053920683941319,0.0193056184798479,0.0,0.0193056184798479,0.5860380530357361,1.4659385681152344,6.972478110311986e-05,0.0463515411284976,OSQP:optimal,0.001,111.60871827183291,17001.728083409213,7.460679939948022,69543424,2503999488
16,0.0244729369878768,0.2017736857660068,0.0244729369878768,0.0,0.0244729369878768,0.5860448479652405,1.4659430980682373,6.959272269757566e-05,0.0460536867453307,OSQP:optimal,0.001,119.25885298382492,17024.201263441006,7.604810171993449,69543424,2503999488
17,0.0295994132757186,0.198330200316201,0.0295994132757186,0.0,0.0295994132757186,0.5860033631324768,1.4658793210983276,6.958384671940099e-05,0.0457483439098254,OSQP:optimal,0.001,126.7817175379023,17026.038890531232,7.477187712909654,69546496,2503999488
18,0.03312923386693,0.1950261809872156,0.03312923386693,0.0,0.03312923386693,0.5859825611114502,1.4658430814743042,6.952394039372312e-05,0.0454573097407993,OSQP:optimal,0.001,134.3189225308597,17028.65451196788,7.492333366069943,69556736,2503999488
19,0.0333128795027732,0.1917919149575267,0.0333128795027732,0.0,0.0333128795027732,0.5859817266464233,1.465833067893982,6.941524961867618e-05,0.0451800674821117,OSQP:optimal,0.001,141.92766291298904,17038.789426554104,7.557422348996624,69538304,2503999488
20,0.0341963022947311,0.1886400027042708,0.0341963022947311,0.0,0.0341963022947311,0.5860292315483093,1.465888500213623,6.9184652829124e-05,0.0449253616670224,OSQP:optimal,0.001,149.4276583539322,17034.75305234827,7.455227514030412,69531136,2503999488
21,0.0333069823682308,0.18553334229755,0.0333069823682308,0.0,0.0333069823682308,0.5860315561294556,1.4658796787261963,6.907191791294398e-05,0.0446678931966574,OSQP:optimal,0.001,156.95479608187452,17033.332393837718,7.482854232192039,69552128,2514485248
22,0.0290711224079132,0.1824040978997572,0.0290711224079132,0.0,0.0290711224079132,0.586087703704834,1.4659440517425537,6.882581592082548e-05,0.0444369618043134,OSQP:optimal,0.001,164.576316984836,17041.129549611658,7.57604451989755,69560832,2518679552
23,0.0262019243091344,0.1792800544279447,0.0262019243091344,0.0,0.0262019243091344,0.5861838459968567,1.4660626649856567,6.848251201752031e-05,0.044231596924135,OSQP:optimal,0.001,172.06732028792612,17034.664708504686,7.445562619017437,69543936,2518679552
24,0.0232594721019268,0.1761596427814244,0.0232594721019268,0.0,0.0232594721019268,0.5862617492675781,1.4661544561386108,6.819606930130728e-05,0.0440385757116109,OSQP:optimal,0.001,179.68783591897227,17040.3964396492,7.575983464019373,69541888,2518679552
25,0.021457515656948,0.1730656002389348,0.021457515656948,0.0,0.021457515656948,0.5864030122756958,1.4663337469100952,6.775968492234163e-05,0.0438858960808739,OSQP:optimal,0.001,187.1752831670456,17032.950768201146,7.442194731906056,69530112,2518679552
26,0.0191351678222417,0.169986991590601,0.0191351678222417,0.0,0.0191351678222417,0.5865344405174255,1.4664978981018066,6.737757930463939e-05,0.0437563042111944,OSQP:optimal,0.001,194.6988232480362,17028.658617924397,7.478260857053101,69553152,2518679552
27,0.018087537959218,0.1669490025179733,0.018087537959218,0.0,0.018087537959218,0.5866905450820923,1.4666974544525146,6.696986739684885e-05,0.0436646146393246,OSQP:optimal,0.001,202.32742392201908,17032.971650916643,7.583691355073824,69541888,2518679552
