horizon,status,reason,num_context_cells,num_test_cells,lifetime_rmse_cycles,lifetime_mae_cycles,rul_rmse_cycles,rul_mae_cycles,rul_mape_percent,rul_bias_cycles,rul_coverage,rul_mean_interval_width_cycles
60,ok,,16,34,251.9354507221991,139.63247564410582,251.9354507221991,139.63247564410582,15.97281132693616,-82.76990785811896,0.8529411764705882,399.2642566125071
80,ok,,16,34,206.72661890095628,116.89949094277036,206.72661890095628,116.89949094277036,15.062308484527422,-43.018594361635735,0.8823529411764706,384.04426088645096
100,ok,,16,34,136.22955415119523,92.04228842203675,136.22955415119523,92.04228842203675,13.68599466499067,-6.376851887289056,0.8529411764705882,346.7405969963429
120,ok,,16,34,139.11347611925427,102.4398006889887,139.11347611925427,102.4398006889887,15.093227362812872,-12.03024181644339,0.7941176470588235,285.37177582056603
140,ok,,16,34,140.35147312692692,94.96616632600137,140.35147312692692,94.96616632600137,14.52109519310662,-7.726193873150028,0.7352941176470589,262.4273439486244
160,ok,,16,34,153.68601061288777,95.92665352874643,153.68601061288777,95.92665352874643,14.77475385329024,-4.168273577405749,0.7352941176470589,235.68651807282447
180,ok,,16,34,155.9221192515236,91.58935491354951,155.9221192515236,91.58935491354951,14.823745742295003,16.55175116943955,0.7647058823529411,242.41665879460214
200,ok,,16,34,134.55680498967703,86.1763044940925,134.55680498967703,86.1763044940925,14.532470467353932,9.45782593428168,0.7058823529411765,224.49112627345517
220,ok,,16,34,148.32048528384942,94.50264822546197,148.32048528384942,94.50264822546197,16.793818427352655,40.84038941753764,0.7941176470588235,240.1460899388455
240,ok,,16,34,105.38274652739285,73.41421645864635,105.38274652739285,73.41421645864635,13.965296876279897,6.360651302536769,0.8235294117647058,217.27267614653215
260,ok,,16,34,101.44430533097663,68.42582782141187,101.44430533097663,68.42582782141187,13.953047460722248,6.913100836526628,0.8529411764705882,216.70456568241266
280,ok,,16,34,95.10305930264222,67.5533453569733,95.10305930264222,67.5533453569733,15.650823099419117,15.178861759390857,0.8235294117647058,209.18837922751433
300,ok,,16,34,90.11603713086241,68.54275893100974,90.11603713086241,68.54275893100974,18.48586286228583,5.6081172286552565,0.7941176470588235,174.05960290326743
320,ok,,16,34,91.75760736537306,71.80332559225337,91.75760736537306,71.80332559225337,28.922450380768606,22.04920781256958,0.7352941176470589,175.52615663706774
340,ok,,16,33,82.22193926845011,60.319005241719324,82.22193926845011,60.319005241719324,15.310998393787308,6.822785469770012,0.7878787878787878,167.99110299021427
360,ok,,16,33,81.28189125380251,59.43607136002814,81.28189125380251,59.43607136002814,17.03866523142128,11.991126317270012,0.7272727272727273,162.37006322319345
380,ok,,16,33,83.56460475447604,61.792768951759584,83.56460475447604,61.792768951759584,20.353069423670892,21.39918992139465,0.6666666666666666,163.5033600420824
400,ok,,16,33,81.90624703141819,60.03133907063033,81.90624703141819,60.03133907063033,23.396887568332055,14.58886206601298,0.6363636363636364,155.48378115866856
420,ok,,16,33,79.14205513663674,54.95541802205279,79.14205513663674,54.95541802205279,34.82867751924075,7.866198126081179,0.6666666666666666,147.34477577540173
440,ok,,16,32,79.81262544542898,55.824772979635554,79.81262544542898,55.824772979635554,23.538960713460437,6.34383779853094,0.6875,139.98322494473632
460,ok,,16,31,81.11869110626432,57.821919654212735,81.11869110626432,57.821919654212735,20.145372128533662,9.196985030304287,0.7096774193548387,140.6396940878606
480,ok,,16,31,80.96365333176915,56.378129394046866,80.96365333176915,56.378129394046866,22.775140708756666,4.521199283880652,0.7096774193548387,133.11153887436546
500,ok,,16,30,86.49517260960526,63.57223036003382,86.49517260960526,63.57223036003382,28.810544480035222,13.225523323514173,0.6333333333333333,134.1642849290253
520,ok,,16,28,91.78980692616624,65.71027341603376,91.78980692616624,65.71027341603376,37.382084064515674,2.522703777556111,0.5357142857142857,132.02292062650008
540,ok,,16,27,84.77055979780559,65.06774525108513,84.77055979780559,65.06774525108513,25.15561738925607,16.634897356120156,0.5555555555555556,135.7797150747185
560,ok,,16,27,88.37147304427121,62.40608684398797,88.37147304427121,62.40608684398797,24.453621127412113,-0.07529736824062218,0.6296296296296297,130.74126055453027
580,ok,,16,27,83.19146504220417,60.624569409910926,83.19146504220417,60.624569409910926,28.213686569752266,7.52371510237133,0.5925925925925926,124.77321879631211
600,ok,,16,27,81.59910233588154,56.814738166695356,81.59910233588154,56.814738166695356,30.471808672603593,-3.563820181697443,0.6296296296296297,123.91142882642436
