schedule,cycle_step,beta,observed_through_cycle,num_cells,future_rmse_mean,future_rmse_std,future_rmse_median,current_soh_abs_error_mean,nll_mean,coverage_95_mean,interval_width_95_mean,num_context_points_mean,num_available_context_points_mean,num_target_points_mean
step1,1,0.0,113,3,0.12563890611302742,0.04337979606895423,0.14044311693286765,0.015362340579960887,-1.0708859231811994,0.8000664653235406,0.3404829264146199,113.0,113.0,1057.0
step1,1,0.25,113,3,0.09158659561589781,0.026158099228120738,0.07677597852256071,0.009171369157503792,1.393924266605232,0.40333918285442166,0.1190152771228485,113.0,113.0,1057.0
step1,1,0.5,113,3,0.09138822132122375,0.025508252708734434,0.07685231947672107,0.008943867482009113,1.453097434659635,0.40619240866526657,0.119579730797208,113.0,113.0,1057.0
step1,1,0.75,113,3,0.09130424300709895,0.025277079181586372,0.07688865517077009,0.008904132115220528,1.4562958005238915,0.408045096588273,0.12065826110614532,113.0,113.0,1057.0
step1,1,1.0,113,3,0.09107753625056625,0.024667139692123804,0.07690509368308032,0.008648471019863694,1.5127154046809135,0.4138396813619374,0.12205535739984534,113.0,113.0,1057.0
step1,1,0.0,114,3,0.1255275118965529,0.04321010535132674,0.14050812169145652,0.014048041511675416,-1.0768984991000485,0.8049230739264103,0.3404659529909206,114.0,114.0,1056.0
step1,1,0.25,114,3,0.09052843184591079,0.026610989263399085,0.07695333524659234,0.00879253975498088,0.5759088371002038,0.4467753735614302,0.12964325515163655,114.0,114.0,1056.0
step1,1,0.5,114,3,0.09009898024639075,0.026218522456219986,0.07693657389788978,0.008374703690385362,0.471291443685765,0.4471500458653888,0.12975017452951118,114.0,114.0,1056.0
step1,1,0.75,114,3,0.08986261821341933,0.026164600151240405,0.07696254704185795,0.008081901461612842,0.37420692983500986,0.45105080225684596,0.13062111357875542,114.0,114.0,1056.0
step1,1,1.0,114,3,0.0894260706150465,0.025673179898551706,0.07699251759874721,0.0077517575143694435,0.2888365092153216,0.4597262179729488,0.1322792662397935,114.0,114.0,1056.0
step1,1,0.0,115,3,0.12534176205766176,0.04299097347785327,0.14039524972888037,0.014326987792213383,-1.0835525955125787,0.8048617576485414,0.3403908838198649,115.0,115.0,1055.0
step1,1,0.25,115,3,0.09074369098270192,0.028476327823412747,0.0767140903232275,0.009794142818635554,0.32908366809241896,0.4470190858716776,0.12921112311585284,115.0,115.0,1055.0
step1,1,0.5,115,3,0.09060202155062758,0.028402303533229912,0.07670805232337163,0.009589987350067627,0.2900715621948662,0.4482614901229897,0.12876996054253023,115.0,115.0,1055.0
step1,1,0.75,115,3,0.09052084727864661,0.02849455301089087,0.07673655922404927,0.009428667500359644,0.2393159139081232,0.4495120763795685,0.1293262810591522,115.0,115.0,1055.0
step1,1,1.0,115,3,0.09029308483536251,0.02824501646761861,0.07676529166881346,0.009208426175466466,0.18787009435190524,0.45572287467209094,0.13073255900607708,115.0,115.0,1055.0
step1,1,0.0,116,3,0.1251487822970899,0.042769971236543726,0.14025848733037702,0.014192519116048463,-1.0898986983885386,0.8107013578956304,0.34034516191237324,116.0,116.0,1054.0
step1,1,0.25,116,3,0.09121908562999287,0.029793416495111736,0.07651292801416777,0.01167423966760824,0.33809426398263803,0.43609980276001953,0.12755225042096674,116.0,116.0,1054.0
step1,1,0.5,116,3,0.09101306790270002,0.02971655216522131,0.07650645935216178,0.011375494914291795,0.27164506865131915,0.4384493151327517,0.12743207157811426,116.0,116.0,1054.0
step1,1,0.75,116,3,0.09087332664595059,0.02967127409231495,0.07653563899866782,0.011169967301943343,0.2184446123071858,0.4426063766814541,0.12824941240830492,116.0,116.0,1054.0
step1,1,1.0,116,3,0.09061937981875197,0.029391926046762468,0.07656541934867864,0.010898035741007598,0.15467942445410113,0.4491992291334396,0.1299365462274391,116.0,116.0,1054.0
step1,1,0.0,117,3,0.12494274574161017,0.04254298329923009,0.14008363968100718,0.0109069475503392,-1.0960927841923132,0.8085444808671296,0.34034751601515073,117.0,117.0,1053.0
step1,1,0.25,117,3,0.08973822906846711,0.027947366707321872,0.07611957555769315,0.008503956731425677,0.08540751435519311,0.45766815818229656,0.128271011996027,117.0,117.0,1053.0
step1,1,0.5,117,3,0.08929550778341243,0.027489837751187747,0.07616574348628939,0.008170897496383148,0.002668766927774587,0.460984851929873,0.12881308544812917,117.0,117.0,1053.0
step1,1,0.75,117,3,0.08906345346894888,0.02736789932250498,0.0761894326365149,0.007961567525102834,-0.05783512434101712,0.46697667159013373,0.12975549164167058,117.0,117.0,1053.0
step1,1,1.0,117,3,0.08860184388307087,0.026829466818315394,0.07619494121387446,0.007667534567971572,-0.12400833950428818,0.4774512895942755,0.13133752407675767,117.0,117.0,1053.0
step1,1,0.0,118,3,0.12474745133587284,0.04232579281715431,0.13989782811952117,0.012936533835779048,-1.1020265548852455,0.8090284272500665,0.3401848589818637,118.0,118.0,1052.0
step1,1,0.25,118,3,0.09102770729755273,0.026681254781897784,0.07592457618690042,0.008407975716262358,0.9658401805037519,0.43398120021188746,0.12163352285207651,118.0,118.0,1052.0
step1,1,0.5,118,3,0.09083348153265645,0.02615803807614914,0.07598368057009042,0.008390902910464884,0.9902315448661131,0.43288850811754503,0.12151212284909142,118.0,118.0,1052.0
step1,1,0.75,118,3,0.09072321872398437,0.025968015768945474,0.07600379227828,0.008350956544766142,0.9729498055975935,0.4347746886395849,0.12209557727419591,118.0,118.0,1052.0
step1,1,1.0,118,3,0.09043998611237121,0.025397730377300292,0.07600294088235066,0.008278111863328608,0.9803952907489989,0.43945530889848916,0.1231594398341128,118.0,118.0,1052.0
step1,1,0.0,119,3,0.12460148358365324,0.04213849479286476,0.13983981008057228,0.017760176197560578,-1.1074957497061706,0.8159903688980045,0.34013392960173316,119.0,119.0,1051.0
step1,1,0.25,119,3,0.09140734122428769,0.02643631209709831,0.07641572281714387,0.013557845017454459,1.2600433660789674,0.4373902173005811,0.12407477554299069,119.0,119.0,1051.0
step1,1,0.5,119,3,0.0912605681934412,0.025967486779836214,0.07662906527240802,0.013481757485131474,1.3077555010961115,0.4370617689163856,0.12392121537001007,119.0,119.0,1051.0
