horizon,status,reason,num_context_cells,num_test_cells,lifetime_rmse_cycles,lifetime_mae_cycles,rul_rmse_cycles,rul_mae_cycles,rul_mape_percent,rul_bias_cycles,rul_coverage,rul_mean_interval_width_cycles
60,ok,,16,34,491.0411380526683,429.48594838515874,491.0411380526683,429.48594838515874,69.06107543551583,352.05483609851086,0.20588235294117646,535.297998078275
80,ok,,16,34,249.39359930660333,179.9664346016559,249.39359930660333,179.9664346016559,23.44310249467161,-3.672629917909747,0.5882352941176471,358.09050783577965
100,ok,,16,34,236.25178140472457,153.3956940724985,236.25178140472457,153.3956940724985,17.73257411191606,-40.026251620976424,0.5,235.60735362790595
120,ok,,16,34,229.31081367226167,150.01621172751683,229.31081367226167,150.01621172751683,17.861353039502593,-32.37016958776565,0.4117647058823529,215.56083244313896
140,ok,,16,34,225.57552841490485,145.01902086884724,225.57552841490485,145.01902086884724,17.851231609721705,-27.277011975826582,0.35294117647058826,184.5935949388241
160,ok,,16,34,223.7527688291787,140.6669531137342,223.7527688291787,140.6669531137342,17.40425291927777,-40.611712021917626,0.35294117647058826,169.43819771591492
180,ok,,16,34,214.27240726870798,132.85111271033477,214.27240726870798,132.85111271033477,17.03081151019015,-25.748399794224802,0.4117647058823529,169.81640407786932
200,ok,,16,34,203.93541288131402,117.1638175505537,203.93541288131402,117.1638175505537,15.172225860136223,-42.68250790305985,0.47058823529411764,149.1700561132223
220,ok,,16,34,198.60967865949476,109.34668891077214,198.60967865949476,109.34668891077214,14.806736902454961,-43.87786765053997,0.5294117647058824,141.95206133805578
240,ok,,16,34,193.02737109363434,104.7709310571618,193.02737109363434,104.7709310571618,14.814997462018564,-46.14141448204344,0.5,132.2946168621279
260,ok,,16,34,194.35847754592504,104.32572414458244,194.35847754592504,104.32572414458244,15.116441170833506,-52.649281225529954,0.5,130.4467866437621
280,ok,,16,34,182.9749275047718,101.5924114769853,182.9749275047718,101.5924114769853,15.918782341173864,-39.18698347370608,0.5,135.40317837103024
300,ok,,16,34,184.23311894591603,100.56992413231931,184.23311894591603,100.56992413231931,16.40765565431176,-43.469400956628206,0.5,129.56825573391885
320,ok,,16,34,186.87609770420426,104.82701457877333,186.87609770420426,104.82701457877333,17.680191130378354,-58.55095514623775,0.47058823529411764,132.24564151836682
340,ok,,16,34,195.0129362847783,111.62102534386726,195.0129362847783,111.62102534386726,19.39240632772102,-69.59325499387045,0.47058823529411764,122.70231230899483
360,ok,,16,34,227.2556955012014,137.6196032263085,227.2556955012014,137.6196032263085,23.08865452515115,-115.37841641913552,0.35294117647058826,114.1794982575212
380,ok,,16,34,256.63338604165824,157.3379598775003,256.63338604165824,157.3379598775003,26.99158716686853,-139.5675772438548,0.35294117647058826,104.06370795805294
400,ok,,16,34,261.9748390870111,161.66592754607225,261.9748390870111,161.66592754607225,29.658504155365765,-146.11628914718247,0.4411764705882353,110.01821106266314
420,ok,,16,34,318.9279960617499,212.1594478173712,318.9279960617499,212.1594478173712,53.55633063910372,-207.8708935759146,0.17647058823529413,108.32207999726509
440,ok,,16,34,337.4208938443061,230.54446299925235,337.4208938443061,230.54446299925235,127.92613135095203,-229.90122716328904,0.08823529411764706,103.86440146234855
460,ok,,16,30,371.6832376300736,273.1587964760071,371.6832376300736,273.1587964760071,190.50835177132228,-273.1587964760071,0.06666666666666667,110.5262966588835
480,ok,,16,28,390.3187156889204,296.08751473885485,390.3187156889204,296.08751473885485,113.74263737344637,-296.08751473885485,0.07142857142857142,110.07840882765136
500,ok,,16,26,410.2680111801478,320.2770274855938,410.2680111801478,320.2770274855938,99.74295600768838,-320.2770274855938,0.038461538461538464,116.82733836630108
520,ok,,16,25,429.3466095988064,347.9978834195328,429.3466095988064,347.9978834195328,100.40611766011229,-347.9978834195328,0.0,121.37462966501568
540,ok,,16,24,456.30786520126173,380.65125788565433,456.30786520126173,380.65125788565433,94.55932995387451,-380.65125788565433,0.0,108.07642633693307
560,ok,,16,24,458.91715555288636,386.1623804443177,458.91715555288636,386.1623804443177,108.09231714826042,-386.1623804443177,0.0,120.51400121755478
580,ok,,16,24,470.9349640104011,403.0565986593756,470.9349640104011,403.0565986593756,135.84626954308473,-403.0565986593756,0.0,126.07901475097395
600,ok,,16,24,488.9979740093625,427.9519957599373,488.9979740093625,427.9519957599373,206.8267085798811,-427.9519957599373,0.0,125.72712472762385
