step,loss,nll,kl,kl_weight,gradient_norm,optimizer_step_skipped,amp_scale_before,amp_scale_after,batch_sampling_attempts,batch_sampling_seconds,batch_collation_seconds,batch_transfer_seconds,batch_cells,batch_current_cycles,batch_betas,context_points_min,context_points_max,target_points_min,target_points_max,target_soh_raw_min,target_soh_raw_max,target_normalized_min,target_normalized_max,prediction_mean_min,prediction_mean_max,prediction_std_min,prediction_std_max,prior_std_min,prior_std_max,posterior_std_min,posterior_std_max,iv_observed_fraction_mean,gpu_allocated_mb,gpu_reserved_mb,learning_rate,validation_rmse,elapsed_seconds,validation_cell_rmse,nonfinite_gradient_parameters
2891,-0.8772714138031006,-0.8793219327926636,0.0035463720560073853,0.5782,122.20655059814453,False,256.0,256.0,16,0.006655561737716198,0.000584921333938837,0.0003697848878800869,HUST_8-6|HUST_3-5|HUST_3-6|HUST_6-8|HUST_5-3|HUST_1-4|HUST_1-6|HUST_10-5|HUST_9-4|HUST_1-2|HUST_4-7|HUST_9-5|HUST_9-2|HUST_10-6|HUST_4-1|HUST_8-5,1066|1492|825|1197|540|369|275|1353|1474|990|1461|1335|1625|1062|1469|979,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,28,121,128,128,0.812708194444444,1.0722037651515175,-2.369831085205078,0.8878365755081177,-2.39453125,0.7783203125,0.03490516170859337,0.21542572975158691,0.05205484479665756,0.3411952555179596,0.05195772275328636,0.3409137427806854,0.0,80.63623046875,3394.0,0.0001,,1048.6312867510132,,
2892,-1.1782969236373901,-1.180112361907959,0.0031388141214847565,0.5784,120.10525512695312,False,256.0,256.0,16,0.006290934979915619,0.0006844578310847282,0.0003876900300383568,HUST_1-6|HUST_9-2|HUST_2-8|HUST_6-2|HUST_8-2|HUST_6-2|HUST_10-5|HUST_8-8|HUST_5-3|HUST_5-3|HUST_1-2|HUST_8-1|HUST_7-8|HUST_9-7|HUST_10-4|HUST_5-7,410|1176|471|1279|1552|578|1261|783|1348|905|1426|998|680|1387|429|697,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,19,124,128,128,0.8115353888888837,1.0722179015151505,-2.384554386138916,0.888014018535614,-2.345703125,0.84619140625,0.034645698964595795,0.29708150029182434,0.05215214937925339,0.3410544991493225,0.05205484479665756,0.3409137427806854,0.0,80.74169921875,3394.0,0.0001,,1048.9968864270486,,
2893,-1.044262170791626,-1.0453578233718872,0.0018935613334178925,0.5786,172.26316833496094,False,256.0,256.0,16,0.004983105696737766,0.000700848177075386,0.0003943820483982563,HUST_5-7|HUST_9-1|HUST_5-7|HUST_5-6|HUST_2-3|HUST_1-8|HUST_5-7|HUST_5-7|HUST_5-7|HUST_6-1|HUST_9-3|HUST_8-2|HUST_2-5|HUST_8-2|HUST_9-5|HUST_10-3,504|969|581|1906|1043|1318|1052|1125|466|696|1072|1605|696|1200|637|1467,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,14,119,128,128,0.8144234141414173,1.0643065101010096,-2.3482985496520996,0.7886956334114075,-2.302734375,0.74560546875,0.039926160126924515,0.29558315873146057,0.05215214937925339,0.34021082520484924,0.05195772275328636,0.34021082520484924,0.0,80.56494140625,3394.0,0.0001,,1049.3465623920783,,
2894,-0.9530653357505798,-0.9548425674438477,0.003070540726184845,0.5788,237.70069885253906,False,256.0,256.0,16,0.0051231081597507,0.000562828965485096,0.00040354905650019646,HUST_5-7|HUST_10-2|HUST_9-2|HUST_2-3|HUST_8-5|HUST_10-6|HUST_2-6|HUST_10-1|HUST_2-3|HUST_8-1|HUST_1-6|HUST_9-8|HUST_6-4|HUST_6-2|HUST_5-3|HUST_4-6,886|822|723|652|465|947|579|706|448|622|270|745|1116|904|2124|558,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,12,127,128,128,0.8125755631313137,1.0649607575757545,-2.3714962005615234,0.796908974647522,-2.4296875,0.734375,0.03510104864835739,0.23320285975933075,0.05215214937925339,0.34021082520484924,0.05195772275328636,0.34021082520484924,0.0,80.84716796875,3394.0,0.0001,,1049.719017802272,,
2895,-1.0506378412246704,-1.052716612815857,0.0035903770476579666,0.579,139.9589385986328,False,256.0,256.0,16,0.005885362159460783,0.0007401527836918831,0.0004300693981349468,HUST_10-3|HUST_10-6|HUST_9-5|HUST_1-2|HUST_2-3|HUST_6-5|HUST_3-6|HUST_1-6|HUST_7-8|HUST_9-5|HUST_7-8|HUST_1-4|HUST_10-8|HUST_7-8|HUST_6-2|HUST_10-3,876|1337|727|950|870|544|906|540|1501|1718|1141|1113|991|867|660|406,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,11,125,128,128,0.8115353888888837,1.0636616363636344,-2.384554386138916,0.7806000113487244,-2.4375,0.7646484375,0.03203655406832695,0.3023773431777954,0.05215214937925339,0.3392287790775299,0.05205484479665756,0.33978965878486633,0.0,80.77685546875,3394.0,0.0001,,1050.086696065031,,
2896,-1.2473609447479248,-1.249375820159912,0.0034787338227033615,0.5792,45.437530517578125,False,256.0,256.0,16,0.005687951110303402,0.0005653239786624908,0.00035763299092650414,HUST_6-5|HUST_1-8|HUST_4-8|HUST_8-7|HUST_7-4|HUST_8-1|HUST_6-2|HUST_6-2|HUST_4-7|HUST_4-7|HUST_8-2|HUST_3-6|HUST_10-6|HUST_1-4|HUST_3-6|HUST_10-8,1323|1574|825|1011|958|477|1474|1340|1545|745|1560|1105|627|671|1967|693,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,110,128,128,0.8118593181818177,1.0874033611111122,-2.3804879188537598,1.0786499977111816,-2.396484375,0.98974609375,0.037821605801582336,0.23239468038082123,0.05215214937925339,0.33964934945106506,0.05205484479665756,0.33964934945106506,0.0,80.24755859375,3394.0,0.0001,,1050.4111390621401,,
2897,-1.218002438545227,-1.219531536102295,0.0026391595602035522,0.5794,118.76513671875,False,256.0,256.0,16,0.0056990329176187515,0.0007405132055282593,0.00041641294956207275,HUST_8-6|HUST_6-8|HUST_6-8|HUST_6-1|HUST_9-1|HUST_6-5|HUST_3-5|HUST_8-1|HUST_2-5|HUST_8-5|HUST_9-4|HUST_9-1|HUST_2-3|HUST_10-5|HUST_4-8|HUST_4-7,1650|602|1383|1250|1602|1418|1088|734|718|805|1558|1347|1021|788|1149|1673,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,22,121,128,128,0.8125755631313137,1.0618205909090932,-2.3714962005615234,0.7574877738952637,-2.388671875,0.81201171875,0.034645698964595795,0.1753573715686798,0.05205484479665756,0.33978965878486633,0.05186077952384949,0.33950912952423096,0.0,80.63623046875,3394.0,0.0001,,1050.9406390730292,,
2898,-0.9616059064865112,-0.9628938436508179,0.002222105860710144,0.5796,254.52005004882812,False,256.0,256.0,16,0.005941167939454317,0.0005716951563954353,0.0003801146522164345,HUST_4-8|HUST_6-1|HUST_8-8|HUST_7-1|HUST_2-8|HUST_2-6|HUST_9-7|HUST_1-4|HUST_7-4|HUST_6-8|HUST_9-8|HUST_9-2|HUST_10-2|HUST_10-8|HUST_2-3|HUST_9-5,401|1185|653|1098|494|536|530|1051|875|1050|615|1079|692|663|1192|898,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,21,124,128,128,0.8118593181818177,1.078108419191919,-2.3804879188537598,0.9619626998901367,-2.412109375,0.92578125,0.0324571430683136,0.3333866000175476,0.05186077952384949,0.33936890959739685,0.05176401510834694,0.33908870816230774,0.0,80.74169921875,3394.0,0.0001,,1051.305405722931,,
2899,-1.1135154962539673,-1.1148662567138672,0.0023297835141420364,0.5798,115.54489135742188,False,256.0,256.0,16,0.005053007043898106,0.0007158359512686729,0.0004198402166366577,HUST_2-3|HUST_2-6|HUST_10-1|HUST_7-8|HUST_4-6|HUST_2-5|HUST_9-7|HUST_10-3|HUST_10-1|HUST_8-4|HUST_8-4|HUST_4-6|HUST_4-7|HUST_8-2|HUST_3-5|HUST_8-2,457|981|1234|823|809|993|487|478|407|380|459|577|1157|714|1169|1104,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,16,124,128,128,0.8115353888888837,1.072557335858583,-2.384554386138916,0.8922752737998962,-2.474609375,0.8798828125,0.032096296548843384,0.20800472795963287,0.051667433232069016,0.3388086259365082,0.05157103016972542,0.3385288119316101,0.0,80.74169921875,3394.0,0.0001,,1051.6695664520375,,
2900,-1.1186213493347168,-1.120284914970398,0.0028681475669145584,0.58,185.0946807861328,False,256.0,256.0,16,0.005243716295808554,0.0005564768798649311,0.00037698913365602493,HUST_6-4|HUST_6-2|HUST_10-3|HUST_8-8|HUST_9-5|HUST_10-4|HUST_8-7|HUST_8-6|HUST_9-3|HUST_6-2|HUST_2-6|HUST_6-5|HUST_6-2|HUST_4-7|HUST_7-4|HUST_10-4,1205|722|599|796|1585|956|835|643|1295|786|1072|560|478|872|529|612,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,11,124,128,128,0.8118593181818177,1.0797028611111075,-2.3804879188537598,0.9819790720939636,-2.4609375,0.93310546875,0.030980288982391357,0.290390282869339,0.05147480219602585,0.3374113142490387,0.051378753036260605,0.33727186918258667,0.0,80.74169921875,3394.0,0.0001,,1052.0335395368747,,
