step,loss,nll,kl,consistency_loss,consistency_weight,beta_kl,gradient_norm,optimizer_step_skipped,horizons,context_cells,query_cells,true_lifetime_min,true_lifetime_max,validation_rmse_cycles,elapsed_seconds
1,0.8372848033905029,0.8372823596000671,0.012112528085708618,0.0,0.0,0.0002,1.536232590675354,False,180,"MATR_b2c11,MATR_b2c24,MATR_b3c7,MATR_b4c34,MATR_b2c25,MATR_b1c14,MATR_b4c35,MATR_b4c25,MATR_b4c26,MATR_b2c39,MATR_b4c33","MATR_b4c22,MATR_b1c17,MATR_b1c20,MATR_b4c42,MATR_b3c44,MATR_b3c31,MATR_b2c32,MATR_b4c9",442.0,938.0,,0.1420546011067927
2,0.9472423791885376,0.9472110271453857,0.07844578474760056,0.0,0.0,0.0004,0.7203565239906311,False,260,"MATR_b2c32,MATR_b3c39,MATR_b2c27,MATR_b4c33,MATR_b1c26,MATR_b3c38,MATR_b3c31,MATR_b1c1,MATR_b3c14,MATR_b1c44","MATR_b4c1,MATR_b2c29,MATR_b4c16,MATR_b1c20,MATR_b4c5,MATR_b1c14,MATR_b4c25,MATR_b3c22",453.0,1000.0,,0.2528856508433819
3,1.0445399284362793,1.0445358753204346,0.006701257079839706,0.0,0.0,0.0006,1.0624767541885376,False,280,"MATR_b4c22,MATR_b1c20,MATR_b4c19,MATR_b4c16,MATR_b3c39,MATR_b4c38,MATR_b3c31,MATR_b4c26,MATR_b3c36,MATR_b3c24,MATR_b1c33","MATR_b4c9,MATR_b4c23,MATR_b1c28,MATR_b1c16,MATR_b4c18,MATR_b4c39,MATR_b3c3,MATR_b4c27",442.0,1113.0,,0.364143431186676
4,1.1252638101577759,1.125200629234314,0.07890912890434265,0.0,0.0,0.0008,3.3501665592193604,False,300,"MATR_b1c19,MATR_b2c4,MATR_b1c43,MATR_b2c30,MATR_b3c26,MATR_b1c44,MATR_b4c8,MATR_b2c22","MATR_b1c28,MATR_b4c22,MATR_b4c29,MATR_b1c16,MATR_b3c39,MATR_b3c35,MATR_b4c15,MATR_b3c34",671.0,1156.0,,0.46533493092283607
5,1.0353469848632812,1.0353350639343262,0.011899122968316078,0.0,0.0,0.001,1.3152378797531128,False,100,"MATR_b3c44,MATR_b1c43,MATR_b2c32,MATR_b3c9,MATR_b4c5,MATR_b3c19,MATR_b4c32,MATR_b4c8,MATR_b4c27,MATR_b3c20,MATR_b4c22,MATR_b4c3,MATR_b4c23,MATR_b2c18,MATR_b3c6","MATR_b3c36,MATR_b3c11,MATR_b3c34,MATR_b1c32,MATR_b1c9,MATR_b2c22,MATR_b4c34,MATR_b4c33",505.0,1156.0,,0.5508654080331326
6,1.9990804195404053,1.9990438222885132,0.03045288287103176,0.0,0.0,0.0012,,True,280,"MATR_b2c28,MATR_b3c9,MATR_b2c24,MATR_b3c44,MATR_b3c39,MATR_b4c26,MATR_b4c9,MATR_b2c19,MATR_b4c19,MATR_b1c28,MATR_b2c38,MATR_b1c44","MATR_b3c7,MATR_b1c29,MATR_b1c18,MATR_b1c27,MATR_b1c16,MATR_b2c11,MATR_b4c37,MATR_b1c34",476.0,1834.0,,0.6422422011382878
7,0.9859238862991333,0.9859083294868469,0.011110648512840271,0.0,0.0,0.0014,1.4114220142364502,False,140,"MATR_b3c31,MATR_b4c11,MATR_b4c19,MATR_b2c39,MATR_b1c16,MATR_b3c45,MATR_b2c31,MATR_b4c3,MATR_b4c18,MATR_b3c1,MATR_b1c29,MATR_b2c44,MATR_b4c33,MATR_b1c26","MATR_b4c34,MATR_b4c26,MATR_b3c9,MATR_b2c14,MATR_b2c22,MATR_b1c25,MATR_b1c20,MATR_b1c36",476.0,1036.0,,0.7207130268216133
8,0.863477885723114,0.8634674549102783,0.0065263924188911915,0.0,0.0,0.0016,1.300318717956543,False,260,"MATR_b2c11,MATR_b1c32,MATR_b1c36,MATR_b2c28,MATR_b3c13,MATR_b2c29,MATR_b3c39,MATR_b2c44,MATR_b4c3,MATR_b1c17,MATR_b3c3,MATR_b4c22,MATR_b3c45,MATR_b3c29,MATR_b3c11,MATR_b1c35","MATR_b2c17,MATR_b1c19,MATR_b4c35,MATR_b1c29,MATR_b3c14,MATR_b1c43,MATR_b4c32,MATR_b4c44",493.0,1081.0,,0.8019075421616435
9,1.9110865592956543,1.9110772609710693,0.005142045207321644,0.0,0.0,0.0018,4.375563621520996,False,160,"MATR_b4c38,MATR_b2c28,MATR_b4c19,MATR_b1c42,MATR_b3c18,MATR_b2c29,MATR_b1c20,MATR_b2c33,MATR_b3c26,MATR_b4c37,MATR_b1c29,MATR_b3c29,MATR_b2c4,MATR_b1c33,MATR_b1c31,MATR_b4c10","MATR_b4c4,MATR_b3c14,MATR_b1c28,MATR_b1c4,MATR_b1c27,MATR_b2c12,MATR_b3c3,MATR_b2c32",456.0,1705.0,,0.8844206188805401
10,0.8525957465171814,0.8525753021240234,0.010226629674434662,0.0,0.0,0.002,2.008251905441284,False,200,"MATR_b1c1,MATR_b2c27,MATR_b4c33,MATR_b1c31,MATR_b2c46,MATR_b3c17,MATR_b2c22,MATR_b2c38,MATR_b1c44,MATR_b3c22,MATR_b1c36,MATR_b2c10,MATR_b2c33,MATR_b3c28,MATR_b3c34,MATR_b3c26","MATR_b2c14,MATR_b4c39,MATR_b4c15,MATR_b2c40,MATR_b2c43,MATR_b1c26,MATR_b1c28,MATR_b4c1",461.0,868.0,,0.961900427006185
