source,CALCE_CX2_16.pkl,CALCE_CX2_33.pkl,CALCE_CX2_34.pkl,CALCE_CX2_35.pkl,CALCE_CX2_36.pkl,CALCE_CX2_38.pkl
CALCE_CX2_16.pkl,0.7834889265359996,0.6771128127694541,0.5992521176951767,0.24944421241886927,0.5465383032931804,0.5185698680142923
CALCE_CX2_33.pkl,0.6771128127694541,0.7518171389120442,0.6646933925358499,0.4473860630556712,0.5854256453851481,0.5982646735554616
CALCE_CX2_34.pkl,0.5992521176951767,0.6646933925358499,0.6078186515293178,0.46620521057665976,0.5497339391272283,0.5633233123529113
CALCE_CX2_35.pkl,0.24944421241886927,0.4473860630556712,0.46620521057665976,0.6783634251900984,0.44780848428267156,0.500879118189543
CALCE_CX2_36.pkl,0.5465383032931804,0.5854256453851481,0.5497339391272283,0.44780848428267156,0.5106726967467136,0.5193614534334479
CALCE_CX2_38.pkl,0.5185698680142923,0.5982646735554616,0.5633233123529113,0.500879118189543,0.5193614534334479,0.538624627035463
