iteration,source,alpha
10,CALCE_CX2_16.pkl,0.08002370595932007
10,CALCE_CX2_33.pkl,0.0923527404665947
10,CALCE_CX2_34.pkl,0.0
10,CALCE_CX2_35.pkl,0.16225259006023407
10,CALCE_CX2_36.pkl,0.0
10,CALCE_CX2_38.pkl,0.6653709411621094
20,CALCE_CX2_16.pkl,0.06592882424592972
20,CALCE_CX2_33.pkl,0.09062986075878143
20,CALCE_CX2_34.pkl,0.0
20,CALCE_CX2_35.pkl,0.13999974727630615
20,CALCE_CX2_36.pkl,0.0
20,CALCE_CX2_38.pkl,0.7034415602684021
30,CALCE_CX2_16.pkl,0.05257973074913025
30,CALCE_CX2_33.pkl,0.025964632630348206
30,CALCE_CX2_34.pkl,0.195097878575325
30,CALCE_CX2_35.pkl,0.14119717478752136
30,CALCE_CX2_36.pkl,0.0
30,CALCE_CX2_38.pkl,0.5851606130599976
40,CALCE_CX2_16.pkl,0.05711216479539871
40,CALCE_CX2_33.pkl,0.0385122075676918
40,CALCE_CX2_34.pkl,0.16772893071174622
40,CALCE_CX2_35.pkl,0.14526303112506866
40,CALCE_CX2_36.pkl,0.0
40,CALCE_CX2_38.pkl,0.5913836359977722
50,CALCE_CX2_16.pkl,0.06398282200098038
50,CALCE_CX2_33.pkl,0.07144754379987717
50,CALCE_CX2_34.pkl,0.0758192390203476
50,CALCE_CX2_35.pkl,0.1457442343235016
50,CALCE_CX2_36.pkl,0.0
50,CALCE_CX2_38.pkl,0.6430061459541321
60,CALCE_CX2_16.pkl,0.04086042940616608
60,CALCE_CX2_33.pkl,1.77060016029961e-18
60,CALCE_CX2_34.pkl,0.25329092144966125
60,CALCE_CX2_35.pkl,0.13067752122879028
60,CALCE_CX2_36.pkl,0.0
60,CALCE_CX2_38.pkl,0.5751711130142212
70,CALCE_CX2_16.pkl,0.0437513031065464
70,CALCE_CX2_33.pkl,1.7111600988548918e-18
70,CALCE_CX2_34.pkl,0.2585088908672333
70,CALCE_CX2_35.pkl,0.1353100836277008
70,CALCE_CX2_36.pkl,0.0
70,CALCE_CX2_38.pkl,0.5624297261238098
80,CALCE_CX2_16.pkl,0.05326126143336296
80,CALCE_CX2_33.pkl,0.025751566514372826
80,CALCE_CX2_34.pkl,0.19707250595092773
80,CALCE_CX2_35.pkl,0.14235907793045044
80,CALCE_CX2_36.pkl,0.0
80,CALCE_CX2_38.pkl,0.5815556049346924
90,CALCE_CX2_16.pkl,0.05251908674836159
90,CALCE_CX2_33.pkl,0.01534893736243248
90,CALCE_CX2_34.pkl,0.22937436401844025
90,CALCE_CX2_35.pkl,0.14477796852588654
90,CALCE_CX2_36.pkl,0.0
90,CALCE_CX2_38.pkl,0.5579796433448792
100,CALCE_CX2_16.pkl,0.054484181106090546
100,CALCE_CX2_33.pkl,0.019239516928792
100,CALCE_CX2_34.pkl,0.2228989452123642
100,CALCE_CX2_35.pkl,0.14713644981384277
100,CALCE_CX2_36.pkl,0.0
100,CALCE_CX2_38.pkl,0.5562409162521362
110,CALCE_CX2_16.pkl,0.05685076117515564
110,CALCE_CX2_33.pkl,0.021516436710953712
110,CALCE_CX2_34.pkl,0.22333718836307526
110,CALCE_CX2_35.pkl,0.15096090734004974
110,CALCE_CX2_36.pkl,0.0
110,CALCE_CX2_38.pkl,0.5473347306251526
120,CALCE_CX2_16.pkl,0.061763837933540344
120,CALCE_CX2_33.pkl,0.03579080104827881
120,CALCE_CX2_34.pkl,0.19135800004005432
120,CALCE_CX2_35.pkl,0.1552731990814209
120,CALCE_CX2_36.pkl,0.0
120,CALCE_CX2_38.pkl,0.5558141469955444
130,CALCE_CX2_16.pkl,0.06882183998823166
130,CALCE_CX2_33.pkl,0.057073526084423065
130,CALCE_CX2_34.pkl,0.13924439251422882
130,CALCE_CX2_35.pkl,0.16020864248275757
130,CALCE_CX2_36.pkl,0.0
130,CALCE_CX2_38.pkl,0.5746515989303589
140,CALCE_CX2_16.pkl,0.0634598508477211
140,CALCE_CX2_33.pkl,0.03323208913207054
140,CALCE_CX2_34.pkl,0.1992199420928955
140,CALCE_CX2_35.pkl,0.1581331342458725
140,CALCE_CX2_36.pkl,0.0
140,CALCE_CX2_38.pkl,0.5459550023078918
150,CALCE_CX2_16.pkl,0.05154640972614288
150,CALCE_CX2_33.pkl,1.6592890502077634e-18
150,CALCE_CX2_34.pkl,0.2761598229408264
150,CALCE_CX2_35.pkl,0.1482505053281784
150,CALCE_CX2_36.pkl,0.0
150,CALCE_CX2_38.pkl,0.5240432620048523
160,CALCE_CX2_16.pkl,0.04330763220787048
160,CALCE_CX2_33.pkl,1.8694875345787932e-18
160,CALCE_CX2_34.pkl,0.2581733465194702
160,CALCE_CX2_35.pkl,0.13431581854820251
160,CALCE_CX2_36.pkl,0.0
160,CALCE_CX2_38.pkl,0.5642032027244568
170,CALCE_CX2_16.pkl,0.04596209153532982
170,CALCE_CX2_33.pkl,1.8116736068207776e-18
170,CALCE_CX2_34.pkl,0.2621733546257019
170,CALCE_CX2_35.pkl,0.1384645253419876
170,CALCE_CX2_36.pkl,0.0
170,CALCE_CX2_38.pkl,0.5534000396728516
180,CALCE_CX2_16.pkl,0.048824455589056015
180,CALCE_CX2_33.pkl,1.7347445690824272e-18
180,CALCE_CX2_34.pkl,0.26952463388442993
180,CALCE_CX2_35.pkl,0.14356562495231628
180,CALCE_CX2_36.pkl,0.0
180,CALCE_CX2_38.pkl,0.5380852818489075
190,CALCE_CX2_16.pkl,0.0527125783264637
190,CALCE_CX2_33.pkl,1.5817827437994276e-18
190,CALCE_CX2_34.pkl,0.27945417165756226
190,CALCE_CX2_35.pkl,0.1503056287765503
190,CALCE_CX2_36.pkl,0.0
190,CALCE_CX2_38.pkl,0.5175275802612305
200,CALCE_CX2_16.pkl,0.054286401718854904
200,CALCE_CX2_33.pkl,1.5246262178332385e-18
200,CALCE_CX2_34.pkl,0.2832351326942444
200,CALCE_CX2_35.pkl,0.15303148329257965
200,CALCE_CX2_36.pkl,0.0
200,CALCE_CX2_38.pkl,0.5094469785690308
210,CALCE_CX2_16.pkl,0.05206418037414551
210,CALCE_CX2_33.pkl,1.596841670248532e-18
210,CALCE_CX2_34.pkl,0.27796387672424316
210,CALCE_CX2_35.pkl,0.14920908212661743
210,CALCE_CX2_36.pkl,0.0
210,CALCE_CX2_38.pkl,0.5207628607749939
220,CALCE_CX2_16.pkl,0.04873492941260338
220,CALCE_CX2_33.pkl,1.7194706790716355e-18
220,CALCE_CX2_34.pkl,0.27057239413261414
220,CALCE_CX2_35.pkl,0.14367645978927612
220,CALCE_CX2_36.pkl,0.0
220,CALCE_CX2_38.pkl,0.5370162129402161
230,CALCE_CX2_16.pkl,0.04566419497132301
230,CALCE_CX2_33.pkl,1.7899193770960924e-18
230,CALCE_CX2_34.pkl,0.2647046446800232
230,CALCE_CX2_35.pkl,0.13862641155719757
230,CALCE_CX2_36.pkl,0.0
230,CALCE_CX2_38.pkl,0.5510047674179077
240,CALCE_CX2_16.pkl,0.04519175738096237
240,CALCE_CX2_33.pkl,1.798957566059153e-18
240,CALCE_CX2_34.pkl,0.2636924684047699
240,CALCE_CX2_35.pkl,0.13782809674739838
240,CALCE_CX2_36.pkl,0.0
240,CALCE_CX2_38.pkl,0.55328768491745
250,CALCE_CX2_16.pkl,0.04632389172911644
250,CALCE_CX2_33.pkl,1.7726544633508856e-18
250,CALCE_CX2_34.pkl,0.2659045457839966
250,CALCE_CX2_35.pkl,0.13970212638378143
250,CALCE_CX2_36.pkl,0.0
250,CALCE_CX2_38.pkl,0.5480694770812988
260,CALCE_CX2_16.pkl,0.04410639405250549
260,CALCE_CX2_33.pkl,1.8162994076013273e-18
260,CALCE_CX2_34.pkl,0.2609688341617584
260,CALCE_CX2_35.pkl,0.13590358197689056
260,CALCE_CX2_36.pkl,0.0
260,CALCE_CX2_38.pkl,0.5590211749076843
270,CALCE_CX2_16.pkl,0.04191676154732704
270,CALCE_CX2_33.pkl,1.8673010894246624e-18
270,CALCE_CX2_34.pkl,0.2555517256259918
270,CALCE_CX2_35.pkl,0.13208557665348053
270,CALCE_CX2_36.pkl,0.0
270,CALCE_CX2_38.pkl,0.5704459547996521
280,CALCE_CX2_16.pkl,0.0433465950191021
280,CALCE_CX2_33.pkl,1.829694977236164e-18
280,CALCE_CX2_34.pkl,0.2596674859523773
280,CALCE_CX2_35.pkl,0.13469813764095306
280,CALCE_CX2_36.pkl,0.0
280,CALCE_CX2_38.pkl,0.5622877478599548
290,CALCE_CX2_16.pkl,0.04256833344697952
290,CALCE_CX2_33.pkl,1.844848305672676e-18
290,CALCE_CX2_34.pkl,0.2577957212924957
290,CALCE_CX2_35.pkl,0.13334831595420837
290,CALCE_CX2_36.pkl,0.0
290,CALCE_CX2_38.pkl,0.566287636756897
300,CALCE_CX2_16.pkl,0.04314790293574333
300,CALCE_CX2_33.pkl,1.8283623892693412e-18
300,CALCE_CX2_34.pkl,0.25909626483917236
300,CALCE_CX2_35.pkl,0.13432930409908295
300,CALCE_CX2_36.pkl,0.0
300,CALCE_CX2_38.pkl,0.5634265542030334
310,CALCE_CX2_16.pkl,0.04635794833302498
310,CALCE_CX2_33.pkl,1.7530078898269855e-18
310,CALCE_CX2_34.pkl,0.2667461335659027
310,CALCE_CX2_35.pkl,0.13990919291973114
310,CALCE_CX2_36.pkl,0.0
310,CALCE_CX2_38.pkl,0.5469866991043091
320,CALCE_CX2_16.pkl,0.04349788650870323
320,CALCE_CX2_33.pkl,1.816736986145368e-18
320,CALCE_CX2_34.pkl,0.2600102722644806
320,CALCE_CX2_35.pkl,0.13494683802127838
320,CALCE_CX2_36.pkl,0.0
