epoch,meta_loss,checkpoint_selection_meta_loss,checkpoint_selection_metric,mean_support_loss,gradient_norm,elapsed_seconds,outer_learning_rate,CALCE_CX2_16_support_loss,CALCE_CX2_16_query_loss,CALCE_CX2_33_support_loss,CALCE_CX2_33_query_loss,CALCE_CX2_34_support_loss,CALCE_CX2_34_query_loss,CALCE_CX2_35_support_loss,CALCE_CX2_35_query_loss,CALCE_CX2_36_support_loss,CALCE_CX2_36_query_loss
1,0.3782375752925873,0.3526295304298401,deterministic_post_update_meta_query_loss,0.9237796068191528,1.439650314800698,2.2608870081603527,0.001,0.8968513607978821,0.4461667835712433,0.9223079681396484,0.3749600052833557,0.9191821813583374,0.3442715108394623,0.9714328050613403,0.40345972776412964,0.9091237783432007,0.3223298192024231
2,0.3526012897491455,0.32661224603652955,deterministic_post_update_meta_query_loss,0.890302836894989,1.424290771186678,4.660079617984593,0.001,0.8644007444381714,0.4176193177700043,0.889076828956604,0.34928810596466064,0.8849970102310181,0.3187659978866577,0.9374988079071045,0.3772130310535431,0.875540554523468,0.3001199960708618
3,0.32681211829185486,0.30003254413604735,deterministic_post_update_meta_query_loss,0.8565279245376587,1.4085382675221003,7.089570757001638,0.001,0.8323493003845215,0.3893457055091858,0.8559796810150146,0.323778361082077,0.8528347015380859,0.2949441969394684,0.9008214473724365,0.34875398874282837,0.8406544923782349,0.27723827958106995
4,0.30012568831443787,0.2728612422943115,deterministic_post_update_meta_query_loss,0.8224412798881531,1.3901200776578537,9.657644210150465,0.001,0.7950440049171448,0.3585295081138611,0.8218832015991211,0.29738497734069824,0.8183521032333374,0.26997077465057373,0.8685316443443298,0.3219408094882965,0.8083956241607666,0.2528022825717926
5,0.27225080132484436,0.24511792063713073,deterministic_post_update_meta_query_loss,0.7844407558441162,1.367131245119165,12.121127635007724,0.001,0.7631608247756958,0.32943475246429443,0.781180739402771,0.26891860365867615,0.7804322242736816,0.24402116239070892,0.8298228979110718,0.2929057776927948,0.7676069736480713,0.2259737253189087
6,0.2445838451385498,0.21685481667518616,deterministic_post_update_meta_query_loss,0.7485324740409851,1.3425088580807232,14.593926936155185,0.001,0.7253744602203369,0.29806095361709595,0.7478968501091003,0.24199925363063812,0.7478696703910828,0.21823574602603912,0.7901630401611328,0.2629718780517578,0.7313580513000488,0.20165137946605682
7,0.21695439517498016,0.18816855251789094,deterministic_post_update_meta_query_loss,0.7142323851585388,1.3133153600816276,17.067788040963933,0.001,0.6918913125991821,0.26697424054145813,0.7128889560699463,0.21441961824893951,0.7050697803497314,0.19073060154914856,0.7604930400848389,0.23487140238285065,0.7008188962936401,0.17777611315250397
8,0.1884801685810089,0.15923224985599518,deterministic_post_update_meta_query_loss,0.6777631044387817,1.2750699833265207,19.551314214942977,0.001,0.6547271609306335,0.23453061282634735,0.6807898879051208,0.18692462146282196,0.6711301803588867,0.1650242954492569,0.71949702501297,0.20444037020206451,0.6626712083816528,0.15148094296455383
9,0.15884394943714142,0.1303379938006401,deterministic_post_update_meta_query_loss,0.6316032409667969,1.2231816872816936,22.024959455011413,0.001,0.6074824333190918,0.20018233358860016,0.6285871863365173,0.1566603034734726,0.6273759603500366,0.13845963776111603,0.6754576563835144,0.17324285209178925,0.619113028049469,0.12567457556724548
10,0.13019593060016632,0.10197018831968307,deterministic_post_update_meta_query_loss,0.591660737991333,1.1579702067618394,24.60493828705512,0.001,0.5718077421188354,0.1673264056444168,0.5867862701416016,0.12797430157661438,0.5947579741477966,0.11279481649398804,0.6269403100013733,0.14179278910160065,0.5780113935470581,0.10109132528305054
