step,loss,nll,kl,consistency_loss,consistency_weight,beta_kl,gradient_norm,optimizer_step_skipped,horizons,context_cells,query_cells,true_lifetime_min,true_lifetime_max,validation_rmse_cycles,elapsed_seconds
1,4.570761680603027,4.570748329162598,0.06686195731163025,0.0,0.0,0.0002,,True,500,"MATR_b2c22,MATR_b3c30,MATR_b4c28,MATR_b2c32,MATR_b2c6,MATR_b4c11,MATR_b1c34,MATR_b1c5,MATR_b4c44,MATR_b4c18,MATR_b3c41","MATR_b3c12,MATR_b3c5,MATR_b3c6,MATR_b1c1,MATR_b1c0,MATR_b1c29,MATR_b1c16,MATR_b1c6",633.0,2154.0,,0.28067727060988545
2,1.0387930870056152,1.0387814044952393,0.029205966740846634,0.0,0.0,0.0004,1.9720360040664673,False,260,"MATR_b2c46,MATR_b1c38,MATR_b2c32,MATR_b3c10,MATR_b1c11,MATR_b1c24,MATR_b4c40,MATR_b4c33,MATR_b2c4","MATR_b4c14,MATR_b1c20,MATR_b1c30,MATR_b2c6,MATR_b3c19,MATR_b4c13,MATR_b2c37,MATR_b4c42",477.0,1152.0,,0.47027662163600326
3,0.9770527482032776,0.9770486354827881,0.006870692130178213,0.0,0.0,0.0006,1.9705702066421509,False,260,"MATR_b1c7,MATR_b2c21,MATR_b2c23,MATR_b3c31,MATR_b3c5,MATR_b1c34,MATR_b2c22,MATR_b3c30,MATR_b4c4,MATR_b2c40,MATR_b4c6,MATR_b3c36,MATR_b2c42,MATR_b2c25","MATR_b4c25,MATR_b2c38,MATR_b4c40,MATR_b3c40,MATR_b4c21,MATR_b2c29,MATR_b4c19,MATR_b1c35",453.0,991.0,,0.6881481539458036
4,2.915595293045044,2.9155890941619873,0.007611163891851902,0.0,0.0,0.0008,,True,280,"MATR_b1c38,MATR_b4c18,MATR_b1c36,MATR_b4c40,MATR_b2c13,MATR_b3c12,MATR_b1c11,MATR_b1c1","MATR_b1c0,MATR_b3c8,MATR_b1c41,MATR_b2c17,MATR_b3c33,MATR_b1c42,MATR_b1c5,MATR_b2c46",428.0,1858.0,,0.7987947720102966
5,0.9645436406135559,0.9645296335220337,0.013987310230731964,0.0,0.0,0.001,1.2978017330169678,False,520,"MATR_b4c3,MATR_b1c39,MATR_b1c7,MATR_b3c4,MATR_b4c42,MATR_b4c0,MATR_b1c18,MATR_b3c14,MATR_b4c1,MATR_b3c38,MATR_b4c15,MATR_b3c0,MATR_b1c16,MATR_b4c37,MATR_b1c38","MATR_b4c4,MATR_b4c35,MATR_b1c29,MATR_b1c20,MATR_b1c11,MATR_b1c30,MATR_b3c25,MATR_b2c23",526.0,1081.0,,1.0370369455777109
6,2.1779298782348633,2.177884578704834,0.03783904016017914,0.0,0.0,0.0012,6.0286993980407715,False,500,"MATR_b1c6,MATR_b1c20,MATR_b1c5,MATR_b4c29,MATR_b3c6,MATR_b3c28,MATR_b1c37,MATR_b1c42","MATR_b2c32,MATR_b4c3,MATR_b1c35,MATR_b4c36,MATR_b4c14,MATR_b3c7,MATR_b1c36,MATR_b3c15",518.0,1834.0,,1.1673865327611566
7,0.8311137557029724,0.8311000466346741,0.009796874597668648,0.0,0.0,0.0014,1.836296558380127,False,500,"MATR_b2c6,MATR_b4c0,MATR_b1c19,MATR_b4c11,MATR_b2c22,MATR_b3c22,MATR_b1c42,MATR_b1c35,MATR_b4c37","MATR_b4c14,MATR_b2c33,MATR_b3c31,MATR_b4c6,MATR_b4c5,MATR_b4c7,MATR_b3c28,MATR_b1c31",519.0,913.0,,1.2991575049236417
8,1.2455873489379883,1.2455542087554932,0.020730670541524887,0.0,0.0,0.0016,0.9761582016944885,False,440,"MATR_b4c37,MATR_b2c22,MATR_b3c19,MATR_b1c39,MATR_b2c44,MATR_b4c3,MATR_b4c14,MATR_b2c17,MATR_b1c16,MATR_b1c42,MATR_b3c30,MATR_b4c1,MATR_b1c19","MATR_b4c40,MATR_b2c19,MATR_b4c35,MATR_b2c13,MATR_b3c18,MATR_b4c29,MATR_b2c33,MATR_b4c31",460.0,1143.0,,1.4131568567827344
9,2.5541422367095947,2.5540809631347656,0.03405555337667465,0.0,0.0,0.0018,8.011852264404297,False,300,"MATR_b2c44,MATR_b2c41,MATR_b2c4,MATR_b2c34,MATR_b4c3,MATR_b1c39,MATR_b3c10,MATR_b3c31","MATR_b1c0,MATR_b4c16,MATR_b1c20,MATR_b4c33,MATR_b1c29,MATR_b2c35,MATR_b3c22,MATR_b1c30",462.0,1858.0,,1.4920754255726933
10,3.1903951168060303,3.190375804901123,0.00969800353050232,0.0,0.0,0.002,11.080169677734375,False,400,"MATR_b4c31,MATR_b4c36,MATR_b1c34,MATR_b4c29,MATR_b3c0,MATR_b1c42,MATR_b2c17,MATR_b4c14,MATR_b4c28,MATR_b1c14,MATR_b1c6,MATR_b2c37","MATR_b2c6,MATR_b3c25,MATR_b1c1,MATR_b2c40,MATR_b3c31,MATR_b1c31,MATR_b2c23,MATR_b4c42",498.0,2154.0,,1.5703251617960632
11,0.9685009717941284,0.9684805870056152,0.009260849095880985,0.0,0.0,0.0022,1.5880712270736694,False,300,"MATR_b1c30,MATR_b4c21,MATR_b3c40,MATR_b4c6,MATR_b2c12,MATR_b1c42,MATR_b2c17,MATR_b1c38,MATR_b4c9,MATR_b2c34,MATR_b3c7,MATR_b1c0,MATR_b3c22,MATR_b1c6,MATR_b2c41,MATR_b3c30","MATR_b2c32,MATR_b4c11,MATR_b2c40,MATR_b3c14,MATR_b4c29,MATR_b1c11,MATR_b2c27,MATR_b2c4",443.0,887.0,,1.6564127979800105
12,1.1205947399139404,1.1205222606658936,0.030223095789551735,0.0,0.0,0.0024,1.2681668996810913,False,160,"MATR_b4c15,MATR_b4c37,MATR_b3c24,MATR_b2c13,MATR_b3c19,MATR_b4c18,MATR_b4c25,MATR_b4c27,MATR_b1c9,MATR_b3c14","MATR_b1c29,MATR_b2c22,MATR_b1c39,MATR_b2c40,MATR_b1c41,MATR_b1c21,MATR_b4c19,MATR_b4c9",442.0,1049.0,,1.7317239656113088
13,2.170384645462036,2.170334577560425,0.019248012453317642,0.0,0.0,0.0026,6.389533042907715,False,360,"MATR_b3c40,MATR_b1c0,MATR_b1c11,MATR_b4c21,MATR_b2c2,MATR_b1c18,MATR_b2c36,MATR_b2c23,MATR_b4c3,MATR_b3c22,MATR_b1c42,MATR_b1c19","MATR_b1c39,MATR_b3c20,MATR_b4c4,MATR_b1c20,MATR_b3c36,MATR_b3c5,MATR_b1c31,MATR_b3c7",533.0,1834.0,,1.8214172408916056
