horizon,status,reason,num_context_cells,num_test_cells,lifetime_rmse_cycles,lifetime_mae_cycles,rul_rmse_cycles,rul_mae_cycles,rul_mape_percent,rul_bias_cycles,rul_coverage,rul_mean_interval_width_cycles
60,ok,,16,34,247.33294403147684,154.8707866173733,247.33294403147684,154.8707866173733,18.721770088796333,-45.12154132374886,0.7941176470588235,404.32416182357935
80,ok,,16,34,205.67884082169925,143.44712823536992,205.67884082169925,143.44712823536992,20.662771316371405,53.59313796415408,0.7647058823529411,392.1658556341995
100,ok,,16,34,163.39770762117016,116.93409821589158,163.39770762117016,116.93409821589158,18.137991832656493,60.00873852268152,0.7941176470588235,383.8394420467708
120,ok,,16,34,145.17591665848184,109.9859382435535,145.17591665848184,109.9859382435535,17.91365360968016,55.93524404716379,0.7647058823529411,354.9781591288989
140,ok,,16,34,143.56140187443694,101.21379154274949,143.56140187443694,101.21379154274949,16.348714254116405,29.735791017887774,0.8235294117647058,328.2163456643604
160,ok,,16,34,158.22791753445176,104.38983868346389,158.22791753445176,104.38983868346389,16.240276435764265,12.673505500903492,0.7352941176470589,272.6475250784135
180,ok,,16,34,158.83850561908295,116.13551568071604,158.83850561908295,116.13551568071604,19.142081032623246,49.804730699334584,0.7058823529411765,284.55975678016324
200,ok,,16,34,141.3764682773252,106.00141325618121,141.3764682773252,106.00141325618121,18.400657397276483,39.84204419490623,0.6764705882352942,265.5182439974209
220,ok,,16,34,152.4318012864586,114.89362216409188,152.4318012864586,114.89362216409188,21.520660874625882,74.7496370542092,0.7058823529411765,278.83250162901095
240,ok,,16,34,121.8769644425176,94.14256888119158,121.8769644425176,94.14256888119158,17.598698739048334,32.19149261289478,0.8235294117647058,248.41793563282585
260,ok,,16,34,110.23278495896751,82.55343137764119,110.23278495896751,82.55343137764119,16.233661214413218,20.185307116425022,0.8823529411764706,242.02953211044613
280,ok,,16,34,103.47358487048187,78.51660610633381,103.47358487048187,78.51660610633381,17.340957436166946,22.70964479716526,0.8529411764705882,232.94044760023257
300,ok,,16,34,90.80156707743903,69.5182656867668,90.80156707743903,69.5182656867668,17.608868066037587,9.417871397915727,0.7941176470588235,199.2182569835018
320,ok,,16,34,93.12165753882451,72.3330336798303,93.12165753882451,72.3330336798303,26.013289916706583,16.761672085701214,0.7941176470588235,196.06915315251226
340,ok,,16,33,83.9723934577134,64.13346537812487,83.9723934577134,64.13346537812487,15.158915692519455,13.770366210876066,0.7878787878787878,187.44923195756303
360,ok,,16,33,82.90080610912396,60.86358247175785,82.90080610912396,60.86358247175785,15.499936064303585,5.012109881395546,0.7878787878787878,174.92647303747728
380,ok,,16,33,90.35506676185513,68.95077860751411,90.35506676185513,68.95077860751411,19.271393133890673,17.733731977608844,0.7272727272727273,172.51259519265545
400,ok,,16,33,87.14429815756056,62.92472123499352,87.14429815756056,62.92472123499352,20.48058093705502,10.252082940167073,0.7575757575757576,164.84306974591692
420,ok,,16,33,84.98474994136964,59.40849163909281,84.98474994136964,59.40849163909281,29.055021148594985,6.049287239445492,0.7272727272727273,155.45473810036418
440,ok,,16,32,88.38341128484389,61.434826913159014,88.38341128484389,61.434826913159014,21.50302058035197,8.39854416078619,0.71875,152.45593594974645
460,ok,,16,31,91.40978139965226,60.72932699159905,91.40978139965226,60.72932699159905,18.030880490514274,-1.6281024357808436,0.7096774193548387,148.71311938579862
480,ok,,16,31,90.07984764949238,61.62348742647096,90.07984764949238,61.62348742647096,21.52962157208911,3.833174007534377,0.7419354838709677,144.03794882543198
500,ok,,16,30,96.48469204173134,68.21768754953335,96.48469204173134,68.21768754953335,29.2002646469647,6.615622762526135,0.7,143.53764144324245
520,ok,,16,28,97.90491783275887,68.8609657496232,97.90491783275887,68.8609657496232,31.451766754668714,-4.05379136449551,0.6785714285714286,140.21956449106634
540,ok,,16,27,98.7527421748487,66.11183393670147,98.7527421748487,66.11183393670147,21.610989557951697,-11.63243298856921,0.6296296296296297,137.80898560372518
560,ok,,16,27,99.03251474752372,63.95098837861074,99.03251474752372,63.95098837861074,22.940469991403685,-15.34784222729525,0.6296296296296297,134.65938060024476
580,ok,,16,27,95.92888435663019,60.641648749358716,95.92888435663019,60.641648749358716,24.558075818453812,-16.95678119805933,0.6666666666666666,130.15711573486044
600,ok,,16,27,90.97296411805112,55.92937731577344,90.97296411805112,55.92937731577344,26.455036396205355,-22.741476299163704,0.6666666666666666,129.79725758345896
